gene,annot,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Breviolum384307,13-prostaglandin reductase activity,4.131949964347535,1.7381689030610021,0.36511192181358715,4.760646802293265,1.9297350689361544e-6,0.026030196344879786
