gene,lfc
Acropora0,0.177170512683365
Acropora1,0.0706823204652317
Acropora10,0.0967970893077473
Acropora100,0.104086637764833
Acropora1000,0.135376275809821
Acropora10000,0.187733463538143
Acropora10001,-0.00403084036886305
Acropora10002,0.016057149105428
Acropora10003,0.313179437692398
Acropora10004,-0.0885971094345059
Acropora10005,-0.0769945284623728
Acropora10007,0.231749597942821
Acropora10008,-0.124417826396194
Acropora10009,-0.183494476536636
Acropora1001,-0.288324030505129
Acropora10010,0.0394077456112698
Acropora10011,0.0989619708525382
Acropora10012,0.0331100236130302
Acropora10013,0.0690715032738114
Acropora10014,-0.148068984931467
Acropora10015,0.0963805688211825
Acropora10016,0.117691908741701
Acropora10017,-0.183188423006757
Acropora10018,-0.110487996674666
Acropora10019,0.767228712880213
Acropora1002,0.153881710121332
Acropora10020,0.125321329190504
Acropora10021,-0.0597564007960202
Acropora10022,-0.0746156835700287
Acropora10023,-0.170960101893599
Acropora10024,0.127757310079469
Acropora10025,0.0708812077261394
Acropora10026,0.16021469232446
Acropora10027,-0.0249085882301924
Acropora10029,-0.0733952060501046
Acropora1003,0.122142666601421
Acropora10030,-0.0635031347970128
Acropora10031,-0.082541445334923
Acropora10032,0.0330756823972917
Acropora10033,-0.182022032159518
Acropora10034,0.330166680338895
Acropora10035,0.0935680349464269
Acropora10036,0.000110332830738384
Acropora10037,-0.112538360490647
Acropora10038,0.181742393584974
Acropora10039,-0.147759488156518
Acropora1004,0.54797375318625
Acropora10040,-0.0919963046989528
Acropora10041,-0.0234991531330946
Acropora10042,0.000566093436568128
Acropora10044,0.218212897181948
Acropora10045,-0.0591470224640522
Acropora10047,-0.69352244391242
Acropora10048,0.0446948369446976
Acropora10049,0.170433656150462
Acropora1005,-0.0573381788309039
Acropora10050,0.0831909781329196
Acropora10051,-0.341007668930167
Acropora10052,-0.0732055805585235
Acropora10053,1.27015999412486
Acropora10054,-0.394185791731119
Acropora10055,0.0868205076021249
Acropora10058,-0.240038688115784
Acropora10059,0.18359262464263
Acropora1006,-0.671825934417061
Acropora10060,0.102964215543683
Acropora10061,0.0884783241450755
Acropora10062,0.0132708833668891
Acropora10063,0.147643796392828
Acropora10064,0.192230699613846
Acropora10065,-0.134546861371076
Acropora10066,0.285470252126769
Acropora10067,-0.201364919349469
Acropora10068,0.330285441140405
Acropora10069,0.312486967702352
Acropora1007,0.125341530941915
Acropora10070,0.0934127597174115
Acropora10071,-0.148620558771632
Acropora10072,-0.705349936760011
Acropora10073,0.170375429089536
Acropora10075,0.0658075449845264
Acropora10077,0.167148910576862
Acropora10078,0.114622240188757
Acropora10079,-0.649155931676506
Acropora1008,0.197518174807677
Acropora10080,-0.0795040306215596
Acropora10081,-0.0600590905549
Acropora10082,0.389320301375567
Acropora10083,-0.0927854989312963
Acropora10084,-0.0754662851444459
Acropora10086,0.0677815230334815
Acropora10087,-0.0379630299038504
Acropora10088,0.0200774554856227
Acropora10089,0.184361569502466
Acropora1009,-0.197014641478656
Acropora10090,-0.262203258701165
Acropora10092,0.105055144410974
Acropora10093,0.00592037719116285
