gene,Fish_kME
Acropora_000001,0.672009392679037
Acropora_000002,0
Acropora_000006,0
Acropora_000007,0
Acropora_000012,0.632663603056457
Acropora_000013,0
Acropora_000019,0.20603366494122
Acropora_000020,0
Acropora_000021,0
Acropora_000023,0.568700528089637
Acropora_000024,0.253654623523264
Acropora_000026,0
Acropora_000027,0
Acropora_000028,0.771692451454679
Acropora_000029,0.45522013991129
Acropora_000030,0
Acropora_000031,0
Acropora_000032,0
Acropora_000033,0.792949808206713
Acropora_000034,0
Acropora_000036,0
Acropora_000039,0
Acropora_000040,0.712020896711544
Acropora_000041,0
Acropora_000046,0.425138879220696
Acropora_000048,0
Acropora_000049,0
Acropora_000050,0.480098187538811
Acropora_000051,0
Acropora_000052,0.685055121467518
Acropora_000054,0
Acropora_000055,0
Acropora_000056,0
Acropora_000057,0
Acropora_000059,0
Acropora_000060,0
Acropora_000062,0
Acropora_000066,0.199162116717382
Acropora_000067,0.483219103953797
Acropora_000068,0
Acropora_000069,0
Acropora_000072,0
Acropora_000076,0
Acropora_000077,0
Acropora_000078,0
Acropora_000079,0.450357110096802
Acropora_000081,0.660218890644097
Acropora_000082,0
Acropora_000083,0
Acropora_000084,0
Acropora_000085,0
Acropora_000086,0
Acropora_000087,0.666967229915274
Acropora_000088,0
Acropora_000092,0
Acropora_000094,0
Acropora_000096,0.643955771863075
Acropora_000099,0
Acropora_000100,0
Acropora_000101,0
Acropora_000102,0
Acropora_000103,0
Acropora_000109,0
Acropora_000110,0.199209522315636
Acropora_000112,0
Acropora_000113,0
Acropora_000114,0
Acropora_000117,0.191868121317591
Acropora_000119,0.672026490436509
Acropora_000120,0
Acropora_000121,0
Acropora_000122,0.568267330124531
Acropora_000123,0.832588167693375
Acropora_000125,0
Acropora_000132,0
Acropora_000135,0.506908564470398
Acropora_000137,0
Acropora_000138,0
Acropora_000139,0.319453421838234
Acropora_000140,0.669398297128519
Acropora_000141,0
Acropora_000143,0
Acropora_000146,0
Acropora_000147,0
Acropora_000148,0.497473421752713
Acropora_000151,0.816227554381457
Acropora_000152,0.808544458747804
Acropora_000153,0.719214842059759
Acropora_000154,0.756857667757967
Acropora_000155,0
Acropora_000156,0
Acropora_000158,0.537557409426471
Acropora_000159,0.297964320100873
Acropora_000160,0.715405931702624
Acropora_000161,0.54302127830458
Acropora_000162,0
Acropora_000165,0.605774690784331
Acropora_000166,0
Acropora_000178,0
Acropora_000180,0
Acropora_000182,0
Acropora_000183,0.664198058366856
Acropora_000184,0
Acropora_000185,0
Acropora_000190,0.519684564220591
Acropora_000192,0.401958047191495
Acropora_000195,0.276307852322926
Acropora_000196,0.775204382047862
Acropora_000198,0.580421168052635
Acropora_000199,0.402594379776288
Acropora_000201,0
Acropora_000202,0
Acropora_000203,0
Acropora_000204,0.303966591647092
Acropora_000205,0
Acropora_000207,0
Acropora_000208,0
Acropora_000209,0
Acropora_000211,0
Acropora_000212,0
Acropora_000213,0
Acropora_000215,0.703993866000976
Acropora_000218,0
Acropora_000219,0.274701536592122
Acropora_000221,0
Acropora_000223,0
Acropora_000224,0
Acropora_000226,0
Acropora_000227,0.321400024554175
Acropora_000228,0
Acropora_000233,0
Acropora_000234,0
Acropora_000235,0
Acropora_000236,0
Acropora_000237,0
Acropora_000238,0
Acropora_000239,0.796047353124734
Acropora_000240,0.766987113490587
Acropora_000241,0
Acropora_000242,0
