Time,Untitled,Untitled 1,Untitled 2,Untitled 3,Untitled 4,Untitled 5,Untitled 6,Untitled 7,Untitled 8,Untitled 9,Untitled 10,Untitled 11,Untitled 12,Untitled 13,Untitled 14,Untitled 15
4/25/2022 16:10:10.594,28.001264,28.054683,28.009001,27.996379,27.979857,28.023933,28.050503,28.021278,27.03249,26.988037,27.022344,27.072501,26.997282,27.04839,26.993971,27.017082
4/25/2022 16:15:11.535,28.02531,28.014623,28.055437,28.004165,28.017344,27.982742,28.007443,27.973055,27.005248,27.040358,27.000593,27.0607,26.983972,27.007854,27.0071,26.983824
4/25/2022 16:20:12.782,28.002346,27.987758,28.014361,28.051929,28.049684,28.027949,27.993724,28.003673,26.98866,27.063814,27.009477,27.027835,27.054127,26.987021,27.05929,27.028589
4/25/2022 16:25:06.593,28.013164,28.046864,27.974448,28.041668,28.021343,28.029768,28.049192,28.035636,27.04998,27.050471,27.029081,26.997282,27.072813,27.050094,27.055372,27.074091
4/25/2022 16:30:07.155,28.010656,28.007263,28.016705,28.000854,27.977513,27.991708,27.98643,27.999215,27.070403,27.02259,27.00374,27.011214,27.049783,27.036014,27.028278,27.0666
4/25/2022 16:35:08.521,27.987512,27.984955,28.042259,27.993035,27.990167,28.014574,28.042029,27.969153,27.048308,26.991545,27.003101,27.083057,27.013116,26.994528,26.989234,27.035408
4/25/2022 16:40:10.530,28.025425,28.044324,28.006837,28.039849,28.051962,28.030572,28.018409,28.028162,27.021656,27.018279,27.045275,27.047816,26.986693,26.99143,27.009329,27.006641
4/25/2022 16:45:12.428,27.979431,28.020573,27.978529,28.030817,28.036079,27.993904,27.983463,28.03362,26.98707,27.069453,27.015624,27.00869,27.037981,27.04757,27.05475,26.991233
4/25/2022 16:50:06.290,28.011623,27.990167,28.033309,27.994593,27.99774,27.998805,28.040931,27.97807,27.010706,27.052029,26.990184,26.97912,27.056143,27.017017,27.04757,27.054225
4/25/2022 16:55:10.356,28.018999,28.049258,28.027801,28.006247,27.97171,28.044258,27.980562,27.985463,27.070928,27.02754,27.022,27.061945,27.031048,26.976465,27.013083,27.072682
4/25/2022 17:00:11.601,28.000166,28.024818,27.993724,28.047471,28.02672,28.014295,28.02808,28.044258,27.061027,26.986529,27.038391,27.066191,26.995315,27.024901,26.988135,27.050717
4/25/2022 17:05:08.350,28.013721,27.980775,27.994462,28.022704,28.047143,27.971792,28.022868,28.028064,27.030195,27.007395,27.005477,27.033031,26.995118,27.033211,27.044767,27.018689
4/25/2022 17:10:09.099,27.99397,28.056339,28.045668,27.987151,28.014,28.019737,27.973481,27.973858,26.99579,27.067633,26.994102,27.001314,27.059028,26.980563,27.049111,26.986627
4/25/2022 17:15:11.456,28.009869,28.019262,28.024359,28.020933,27.962417,28.006689,28.04675,28.008263,26.997265,27.05593,27.050193,27.017181,27.05729,27.003707,27.02495,27.014116
4/25/2022 17:20:12.851,27.98802,27.986594,27.976103,28.050798,27.997936,27.980431,27.986741,28.040078,27.059667,27.026606,27.034703,27.075681,27.017607,27.043964,26.986857,27.072698
4/25/2022 17:25:07.996,28.028752,28.047995,27.996937,28.023179,28.054372,28.003788,28.025425,27.997232,27.068354,26.98607,27.001478,27.04303,26.975055,27.002609,27.017476,27.064847
4/25/2022 17:30:08.017,27.99397,28.02036,28.043406,27.979267,28.035292,28.042144,28.019557,27.97966,27.041768,27.00333,27.009837,26.998216,27.022016,26.986922,27.073223,27.025688
4/25/2022 17:35:10.055,28.010181,27.981955,28.018966,28.022425,27.990298,28.003182,27.982037,28.021179,26.999413,27.060896,27.04739,27.000019,27.062585,27.042325,27.042604,26.998511
4/25/2022 17:40:10.045,27.999477,28.048635,27.980381,28.047815,27.968367,27.983512,28.040603,28.029309,26.992577,27.050848,27.026147,27.071715,27.034916,27.015804,27.005559,26.996085
4/25/2022 17:45:11.788,28.002788,28.008476,28.028834,28.015623,28.02195,28.036194,27.977546,27.980857,27.053028,27.009755,26.989217,27.028966,26.99915,26.976842,26.986595,27.07137
4/25/2022 17:50:06.554,28.008722,27.990298,28.038734,27.97412,28.050946,28.014426,28.030375,28.003296,27.057405,26.972826,27.030261,26.999904,26.983333,27.010149,27.036932,27.072272
4/25/2022 17:55:09.490,27.988462,28.045471,28.002723,28.019901,28.014639,27.988528,28.015672,28.031588,27.035965,27.022803,27.04262,27.011395,27.052061,27.039342,27.049783,27.033539
4/25/2022 18:00:09.654,28.043045,27.998953,27.979972,28.049389,27.968711,28.014967,27.984922,28.003329,26.983398,27.05634,27.018885,27.069895,27.051439,26.988922,27.011608,26.998167
4/25/2022 18:05:12.676,27.985971,28.013803,28.051028,28.017,28.00033,28.028342,28.0368,27.969498,26.980972,27.041571,26.987611,27.029933,27.016869,26.996462,26.976219,27.002363
4/25/2022 18:10:06.487,28.01954,28.039767,28.030768,27.98425,28.047225,27.986495,27.971989,28.012,27.059437,27.007559,27.036654,26.994167,26.990086,27.046111,27.035391,27.056946
4/25/2022 18:15:07.357,28.0011,27.999953,27.980086,28.032293,28.024589,27.989872,28.038767,28.038439,27.069239,26.97971,27.036654,27.004084,27.028786,27.008674,27.062798,27.047865
4/25/2022 18:20:06.028,28.008624,28.007378,27.991986,28.043226,27.976825,28.05329,28.009558,27.988872,27.043522,27.041358,27.003969,27.070764,27.065912,26.972138,27.021295,27.015378
4/25/2022 18:25:07.609,28.012672,28.039439,28.045061,28.010886,27.978775,28.014131,27.988446,27.988282,26.999904,27.06424,26.993299,27.043177,27.036736,27.039129,26.993282,26.985709
4/25/2022 18:30:08.383,27.991069,27.990429,28.010082,27.991495,28.031588,27.967596,28.034456,28.033522,26.983611,27.027835,27.042849,27.011837,27.006149,27.017279,26.9932,27.042112
4/25/2022 18:35:10.466,28.025769,28.015606,27.986446,28.040882,28.039243,28.024195,27.968514,28.015377,27.056208,26.990594,27.031261,26.985578,26.985037,26.970433,27.059241,27.071026
4/25/2022 18:40:06.681,27.991708,28.045438,28.042308,28.034063,27.994462,28.044766,28.046455,27.974415,27.061568,26.995659,26.996741,27.073403,27.055471,27.011755,27.050635,27.040768
4/25/2022 18:45:10.159,28.010902,27.990806,28.037948,27.995904,27.981398,28.00251,28.006591,28.005591,27.031146,27.064765,27.024278,27.059946,27.060782,27.042554,27.016837,27.005215
4/25/2022 18:50:11.126,27.998854,28.008279,27.992347,27.996838,28.034522,27.978791,28.001838,28.032227,27.000101,27.053487,27.037375,27.018361,27.023147,26.999019,26.990053,26.993954
4/25/2022 18:55:07.413,28.008869,28.036358,27.992544,28.0527,28.042586,28.036063,28.039324,28.007329,26.986808,27.021918,27.000675,26.995282,26.991086,26.982792,27.033195,27.064256
4/25/2022 19:00:09.720,27.996461,27.981119,28.058896,28.027539,27.998477,28.015508,27.966842,27.979267,27.051225,26.98248,27.003347,27.062371,27.013165,27.050783,27.055766,27.065994
4/25/2022 19:05:11.562,27.998723,28.044373,28.025769,27.991527,27.974874,27.980791,28.044176,28.017229,27.062503,27.020574,27.05452,27.070026,27.065355,27.012624,27.026147,27.030556
4/25/2022 19:10:11.456,28.007771,28.018016,27.981578,28.013607,28.017114,27.99574,28.00823,28.014738,27.025196,27.063535,27.035473,27.021705,27.046128,26.971892,26.991037,26.998823
4/25/2022 19:15:06.715,27.990741,27.974431,28.007378,28.044701,28.049356,28.040423,27.980545,27.9773,26.986988,27.049095,26.996675,26.98412,27.011886,27.02318,26.995364,26.986037
4/25/2022 19:20:08.639,28.009246,28.039029,28.038898,28.01323,28.024113,28.015295,28.045815,28.006952,26.996397,27.0101,27.021065,27.016525,26.975514,27.034392,27.057946,27.067256
4/25/2022 19:25:08.921,27.985135,28.028424,28.003231,27.979595,27.967842,27.97171,27.973186,28.04257,27.072141,26.972842,27.042391,27.081008,27.040096,26.992627,27.048554,27.069961
4/25/2022 19:30:09.270,28.03303,27.981037,27.977693,28.0477,27.978923,28.02513,28.039292,27.998805,27.05811,27.019377,27.009624,27.031376,27.069633,26.996741,27.015279,27.039538
4/25/2022 19:35:11.209,27.994511,28.035751,28.046045,28.03962,28.052487,28.035227,28.009017,27.979972,27.019623,27.085057,26.990971,26.996544,27.041653,27.045161,26.983956,27.007526
4/25/2022 19:40:06.519,28.02549,28.025031,28.054667,28.006788,28.046307,27.989052,27.991855,28.041406,26.988611,27.057012,27.03985,27.011493,27.000511,27.013329,27.034654,26.9853
4/25/2022 19:45:07.993,27.985282,27.979136,28.009525,27.989413,28.006804,27.988938,28.042226,28.034292,26.999167,27.023573,27.031048,27.074944,26.981628,26.97335,27.067191,27.06483
4/25/2022 19:50:09.193,28.017344,28.036505,27.978201,28.044357,27.96776,28.042291,27.97712,27.985954,27.079058,26.988365,26.998806,27.037506,27.0468,27.035572,27.036719,27.066994
4/25/2022 19:55:09.784,28.010853,28.015934,28.045209,28.034145,28.020737,28.018508,28.023179,27.98861,27.065994,27.019771,27.024835,26.992414,27.060273,27.030458,27.00769,27.035621
4/25/2022 20:00:07.645,27.988085,27.985528,28.046504,28.003591,28.052569,27.971497,28.013689,28.03044,27.031949,27.069026,27.032998,27.00351,27.035916,26.975924,26.981333,27.007264
4/25/2022 20:05:08.945,28.036407,28.053273,27.997314,27.99115,28.018671,28.002182,27.988348,28.018262,26.992971,27.041702,27.013198,27.082451,26.992872,27.015558,27.050062,26.99284
4/25/2022 20:10:11.802,28.009099,28.019704,27.990331,28.052634,27.966318,28.048258,28.047602,27.98166,26.996462,27.00569,26.984578,27.051865,26.994676,27.039211,27.065699,27.067469
4/25/2022 20:15:12.677,27.989511,27.981529,28.043619,28.038964,27.998412,28.010427,27.970694,28.009361,27.063224,26.985136,27.055012,27.011018,27.06601,26.996413,27.024016,27.06006
4/25/2022 20:20:09.477,28.034555,28.043947,28.023802,27.994888,28.051241,27.978119,28.038407,28.04039,27.065863,27.048046,27.041587,26.98648,27.05847,26.990152,26.995938,27.033736
4/25/2022 20:25:07.824,27.994314,28.010197,27.976956,27.998559,28.034096,28.030932,28.002231,27.999576,27.029343,27.0726,27.005477,27.070321,27.031867,27.046849,27.001068,27.00256
4/25/2022 20:30:07.078,28.009115,27.978251,28.008017,28.054404,27.982529,28.033292,27.99874,27.982529,26.990496,27.046324,27.001478,27.060159,26.987431,27.024245,27.065289,26.992725
4/25/2022 20:35:11.475,28.011722,28.043668,28.048405,28.034473,27.975874,27.98343,28.038341,28.036653,27.001691,26.997282,27.04421,27.01764,27.005756,26.980169,27.047996,27.073206
4/25/2022 20:40:11.329,27.992937,28.012738,28.017049,27.999313,28.038652,28.000362,27.975644,28.019065,27.074419,26.996036,27.03072,26.989971,27.065978,27.043456,27.015197,27.072272
4/25/2022 20:45:06.807,28.017622,27.974677,27.98048,27.993265,28.056371,28.046471,28.051323,27.979168,27.052127,27.049816,26.988939,27.066895,27.045325,27.047275,26.987496,27.035523
4/25/2022 20:50:11.252,27.98702,28.04811,28.023572,28.056126,28.008689,28.014344,27.99497,28.017557,27.022836,27.066486,27.02577,27.066125,27.008313,26.991594,27.047521,27.000871
4/25/2022 20:55:07.227,28.037587,28.015278,28.04216,28.043521,27.964941,27.973235,28.014295,28.028391,26.975875,27.028786,27.032867,27.016673,26.982907,26.979759,27.056258,26.989332
4/25/2022 21:00:09.264,28.008034,27.971235,27.998002,28.006853,28.007853,28.02472,28.021409,28.006919,27.01205,26.985332,27.006084,26.981251,27.039604,27.047849,27.02736,27.062519
4/25/2022 21:05:12.317,27.994117,28.045094,27.984463,27.982152,28.048733,28.040964,27.978382,27.974481,27.066961,26.998806,27.002084,27.052307,27.061306,27.023114,26.99143,27.070764
4/25/2022 21:10:12.801,28.016803,28.02549,28.039734,28.055453,28.020065,27.989938,28.040078,28.020294,27.046619,27.065437,27.0478,27.061257,27.031015,26.979677,27.006838,27.037834
4/25/2022 21:15:08.480,27.98307,27.98484,28.02826,28.046815,27.965531,27.997478,27.976185,28.025244,27.013886,27.060814,27.02159,27.039653,26.9942,27.008624,27.063093,27.005363
4/25/2022 21:20:10.143,28.014672,28.049126,27.979775,28.017557,27.999625,28.033784,28.031227,27.96876,26.976514,27.018492,26.989971,26.987447,26.991151,27.043636,27.050357,26.982939
4/25/2022 21:25:10.557,27.988593,28.018508,28.024081,27.978841,28.048454,28.000313,28.017278,28.006411,27.014132,26.976088,27.03208,27.027065,27.063896,26.997593,27.011509,27.051422
4/25/2022 21:30:06.199,28.009837,27.986659,28.055732,28.039062,28.030375,27.980595,27.975939,28.036177,27.079107,27.010477,27.031687,27.070911,27.055717,26.987726,26.980874,27.073485
4/25/2022 21:35:08.611,28.008607,28.042455,28.019835,28.032604,27.988675,28.042685,28.040374,28.001346,27.056372,27.07732,26.99602,27.044259,27.014968,27.050439,27.033916,27.050275
4/25/2022 21:40:11.415,27.999199,28.015426,27.973792,27.99515,27.980267,28.021982,27.982824,27.988364,27.019017,27.068043,27.032277,26.992348,26.9932,27.019902,27.068567,27.019328
4/25/2022 21:45:11.296,28.021491,27.97471,28.010443,27.986938,28.041095,27.981349,28.02036,28.023556,26.983939,27.031605,27.040292,27.007215,27.034555,26.976711,27.050586,26.993036
4/25/2022 21:50:10.577,27.982758,28.035325,28.050028,28.057601,28.039357,28.015016,28.021065,28.01082,27.006002,26.993151,27.016312,27.075009,27.069453,27.017279,27.008477,27.034129
4/25/2022 21:55:11.861,28.021114,28.020507,28.026261,28.049159,27.989987,28.044209,27.98779,27.972251,27.083221,26.998347,26.987054,27.045636,27.03803,27.047193,26.98189,27.090827
4/25/2022 22:00:07.061,27.991757,27.980545,27.967858,28.000264,27.970301,27.994822,28.043717,28.018491,27.063421,27.063125,27.047505,27.003838,27.002904,27.007362,27.040883,27.062453
4/25/2022 22:05:07.626,28.016065,28.035325,28.021819,27.9862,28.034063,27.979644,27.979578,28.033194,27.025311,27.065338,27.043849,26.99384,26.97358,26.982677,27.067322,27.029425
4/25/2022 22:10:11.868,28.008476,28.024326,28.051651,28.04734,28.046963,28.040357,28.042488,27.992413,26.990742,27.028474,27.008952,27.090089,27.056635,27.04321,27.050619,26.994282
4/25/2022 22:15:07.566,27.989266,27.979447,28.012836,28.04357,28.009656,28.021753,28.014492,27.98048,27.003412,26.991283,26.990332,27.053291,27.06919,27.028835,27.007608,26.998708
4/25/2022 22:20:10.250,28.03144,28.03803,27.970842,28.012312,27.970137,27.975153,27.988905,28.044176,27.075173,27.000035,27.051176,27.016902,27.029327,26.980808,26.983251,27.074714
4/25/2022 22:25:07.251,27.996199,28.031588,28.032293,27.982988,28.0041,28.010181,28.03485,28.014377,27.050389,27.065814,27.036113,26.984578,26.99956,27.014247,27.029523,27.073304
4/25/2022 22:30:09.204,28.01105,27.985348,28.043373,28.045045,28.055535,28.03285,27.974808,27.980267,27.025655,27.055389,26.998511,27.062814,26.999724,27.041669,27.053537,27.042095
4/25/2022 22:35:08.156,28.009197,28.022081,27.993462,28.038489,28.028703,27.997527,28.04257,28.00187,26.982989,27.021574,27.015968,27.068223,27.057274,26.991135,27.039653,27.007887
4/25/2022 22:40:12.154,28.003428,28.041439,27.991396,27.994822,27.985528,27.993675,28.010361,28.038947,27.009657,26.982939,27.041358,27.024377,27.05257,26.989791,26.998265,26.984628
4/25/2022 22:45:07.578,28.013984,27.99892,28.041275,27.991724,27.982873,28.034948,27.996068,28.016114,27.069289,27.018361,27.004691,26.993348,27.018689,27.047226,26.991528,27.041161
4/25/2022 22:50:09.868,27.991413,28.015377,28.015508,28.047553,28.038636,28.020507,28.040275,27.97412,27.052651,27.069633,26.988447,27.044653,26.976694,27.02018,27.063207,27.073845
4/25/2022 22:55:08.907,28.028523,28.038407,27.979398,28.035489,28.044619,27.975464,27.979759,28.027179,27.022688,27.0478,27.051062,27.068026,27.013493,26.975596,27.054848,27.047636
4/25/2022 23:00:10.542,27.980775,27.992396,28.029129,27.993757,27.997641,28.011,28.053011,28.038915,26.984955,27.008952,27.037178,27.031917,27.071092,27.020885,27.025819,27.017951
4/25/2022 23:05:12.129,28.022802,27.99515,28.041963,28.010345,27.971366,28.031506,28.00587,27.99374,27.020459,26.976317,26.99938,26.99261,27.05393,27.045161,26.982939,26.984939
4/25/2022 23:10:07.745,28.01241,28.054568,27.991675,28.048848,28.025851,28.00664,27.995658,27.984594,27.073108,27.016591,27.014558,27.024245,27.011968,27.011755,27.01859,27.018295
4/25/2022 23:15:11.784,27.986987,28.011885,27.98661,28.024359,28.046569,27.988626,28.040078,28.032768,27.059372,27.069371,27.048734,27.077189,26.981595,26.970777,27.071419,27.07119
4/25/2022 23:20:07.750,28.017475,27.98543,28.053519,27.982512,28.00905,28.037194,27.974071,28.01936,27.02636,27.044308,27.02241,27.040997,27.036195,27.043046,27.058897,27.060618
4/25/2022 23:25:08.944,27.985332,28.054257,28.025785,28.021147,27.971842,28.024048,28.043685,27.982857,26.989463,27.006723,26.988103,27.003281,27.068354,27.043849,27.023377,27.038768
4/25/2022 23:30:08.228,28.029588,28.021081,27.984184,28.053191,28.00387,27.979496,28.001149,28.007083,27.007116,26.973727,27.036359,26.996642,27.043358,26.991364,26.994741,26.991955
4/25/2022 23:35:09.474,27.991183,27.9862,28.002575,28.019639,28.047078,28.011656,27.989888,28.043242,27.06701,27.037817,27.042653,27.083975,27.003789,27.00115,27.016968,26.995413
4/25/2022 23:40:11.440,28.006181,28.05706,28.05783,27.989495,28.022622,28.041947,28.039783,27.998199,27.054602,27.07419,27.001625,27.050357,26.988398,27.046669,27.075337,27.063289
4/25/2022 23:45:09.185,28.019671,28.026883,28.020048,28.012541,27.971907,28.005837,27.970973,27.987512,27.017443,27.051734,26.994774,27.018558,27.053291,27.018263,27.054815,27.061322
4/25/2022 23:50:06.853,27.985659,27.983906,27.977251,28.040554,27.988708,27.980234,28.046373,28.036243,26.977793,27.012329,27.054995,26.982874,27.059224,26.974957,27.022016,27.031572
4/25/2022 23:55:09.376,28.013508,28.043619,28.017557,28.023802,28.048897,28.036079,28.011771,28.020606,27.003822,26.976727,27.032244,27.069567,27.022541,27.021311,26.989365,27.001806
4/26/2022 00:00:09.992,27.978119,28.017704,28.051897,27.980693,28.035587,28.02572,27.993871,27.985381,27.070403,27.023639,27.002019,27.067748,26.989758,27.043472,27.024704,26.989102
4/26/2022 00:05:09.111,28.034505,27.981988,28.011869,28.025687,27.994183,27.985463,28.043537,28.001034,27.059339,27.071124,27.005346,27.02554,27.005445,26.997331,27.056618,27.057651
4/26/2022 00:10:11.136,27.999953,28.048159,27.979005,28.048422,27.969416,28.025375,27.980103,28.03662,27.021508,27.051455,27.05634,26.982579,27.066355,26.989299,27.03208,27.066502
4/26/2022 00:15:07.207,28.003067,28.024736,28.027752,28.015787,28.029686,28.025802,28.046012,27.996592,26.983546,27.015017,27.037113,27.04939,27.050455,27.040407,26.997446,27.029507
4/26/2022 00:20:08.861,28.01918,27.976251,28.042439,27.979168,28.042799,27.980267,28.00705,27.98425,26.993282,26.981087,26.998134,27.064338,27.015214,27.024819,26.995495,27.00887
4/26/2022 00:25:12.284,27.990364,28.040013,27.995642,28.043357,28.001379,27.99615,27.996871,28.024064,27.068764,27.027229,27.012263,27.020246,26.980612,26.985119,27.054979,26.981858
4/26/2022 00:30:08.208,28.030375,28.04098,27.997904,28.042783,27.96799,28.040865,28.044291,28.027342,27.062224,27.071419,27.048144,26.980694,27.042391,27.033375,27.052848,27.056798
4/26/2022 00:35:11.463,27.989167,27.982152,28.04557,28.002034,28.012361,28.002018,27.972973,27.979349,27.032228,27.045079,27.012509,27.045751,27.057929,27.048537,27.011575,27.062421
4/26/2022 00:40:07.889,28.007902,28.012476,28.021065,27.99869,28.054995,27.978382,28.043668,27.988856,26.995807,27.013591,26.989512,27.076517,27.031884,27.006723,26.984546,27.031458
4/26/2022 00:45:08.028,28.009607,28.037325,27.984168,28.057929,28.03067,28.035948,28.005952,28.038226,26.985759,26.974629,27.023836,27.032949,26.990135,26.978858,27.041932,27.011313
4/26/2022 00:50:07.841,28.001952,27.998576,28.013328,28.035735,27.982889,28.029359,28.000182,28.014328,27.062224,27.044505,27.051094,27.000904,26.998773,27.051848,27.077894,26.985496
4/26/2022 00:55:10.169,28.01659,28.026638,28.032063,27.997609,27.982266,27.99651,28.031162,27.978644,27.058225,27.062962,27.030327,27.004445,27.071026,27.026966,27.03803,27.047554
4/26/2022 01:00:07.408,27.986528,28.026769,28.009886,27.994724,28.049372,27.999199,27.967875,28.012951,27.030032,27.030343,26.993495,27.082566,27.060126,26.983595,27.002642,27.086139
4/26/2022 01:05:11.200,28.023032,27.98443,27.984381,28.066239,28.037685,28.051339,28.046701,28.052716,26.987808,26.999068,27.033556,27.050799,27.021361,27.019213,26.99007,27.062126
4/26/2022 01:10:09.532,27.984348,28.02172,28.044078,28.038538,27.990282,28.020556,27.999674,28.014082,27.001101,26.97653,27.049177,27.009772,26.979005,27.050078,27.048734,27.027622
4/26/2022 01:15:12.822,28.022196,28.047389,28.029506,27.993265,27.971301,27.974989,28.013016,27.97471,27.063142,27.053717,27.013919,26.981284,27.018,27.020213,27.065797,26.995954
4/26/2022 01:20:08.131,28.002805,28.000346,27.98643,27.992822,28.017213,28.013623,28.036636,28.014475,27.058683,27.061109,26.993807,27.072288,27.065666,26.978842,27.040178,26.995544
4/26/2022 01:25:09.425,27.99356,28.004755,27.997691,28.057552,28.048848,28.047192,27.967678,28.03126,27.025229,27.031523,27.035555,27.061798,27.052143,27.034539,27.001396,27.075599
4/26/2022 01:30:12.247,28.014131,28.04552,28.049471,28.041521,28.009263,28.00169,28.047045,27.984299,26.989152,26.996134,27.028753,27.0081,27.012739,27.050537,26.991446,27.077058
4/26/2022 01:35:08.327,27.985676,27.997182,28.020933,27.994609,27.965695,27.969596,28.007378,27.987184,27.000921,26.983611,27.000855,26.98448,26.985496,26.99815,27.061765,27.047734
4/26/2022 01:40:10.251,28.018557,27.996838,27.981283,28.006886,27.996592,28.043357,27.990905,28.035653,27.065125,27.052553,27.015033,27.078878,27.051668,26.987742,27.042669,27.018541
4/26/2022 01:45:10.497,27.994953,28.054077,28.004247,28.049159,28.057634,28.046602,28.048536,28.017573,27.058552,27.06247,27.056274,27.073124,27.067781,27.047767,27.021115,26.985988
4/26/2022 01:50:05.947,28.032588,28.012295,28.051061,28.035636,28.041996,27.997428,27.976874,27.961187,27.027524,27.0329,27.035719,27.032966,27.031179,27.025458,26.976825,27.029835
4/26/2022 01:55:08.566,27.993035,27.981316,28.013279,27.995347,27.991478,27.987249,28.050257,28.008935,26.986545,26.992807,26.989906,26.986349,26.99479,26.976727,27.026884,27.082746
4/26/2022 02:00:09.194,27.9981,28.056847,27.971924,28.013656,27.971989,28.043455,28.007066,28.023261,27.001724,26.996642,27.025262,27.036588,27.005494,27.039784,27.070272,27.058077
4/26/2022 02:05:12.375,28.018163,28.014606,28.03462,28.058191,28.034522,28.018753,27.996494,28.000198,27.074517,27.069043,27.043522,27.058306,27.059388,27.047128,27.026852,27.037621
4/26/2022 02:10:11.638,27.985758,27.983922,28.057027,28.025998,28.047356,27.968481,28.053388,27.983873,27.055274,27.060667,27.013984,27.028884,27.045964,26.989201,26.995479,26.996692
4/26/2022 02:15:07.030,28.020999,28.051356,28.018245,27.98243,27.99833,28.025556,27.980037,28.032834,27.020869,27.025081,26.99974,26.98648,27.013575,26.993889,26.996151,26.989512
4/26/2022 02:20:13.016,27.98225,28.018573,27.967613,28.009181,27.97235,28.022196,28.039226,28.030801,26.989381,26.985775,27.043472,27.049799,26.976547,27.046341,27.055782,27.060011
4/26/2022 02:25:07.199,28.021524,27.981611,28.02195,28.055519,28.011394,27.981709,28.003723,27.987561,26.989906,26.998544,27.026475,27.074501,27.038293,27.015951,27.048177,27.059798
4/26/2022 02:30:07.697,28.005755,28.041439,28.045668,28.025572,28.055978,28.000952,27.988692,27.977185,27.064879,27.064224,26.98848,27.034047,27.070043,26.97658,27.010477,27.041882
4/26/2022 02:35:06.098,27.993888,28.024097,28.008115,27.992822,28.014754,28.037456,28.039964,28.036013,27.061568,27.056454,27.039604,26.997118,27.04521,27.01882,26.988086,27.008739
4/26/2022 02:40:09.051,28.027064,27.977546,27.979529,28.028506,27.963679,28.010066,27.974858,28.022359,27.031572,27.014083,27.022311,27.030654,27.005838,27.0458,27.041227,26.996216
4/26/2022 02:45:08.344,27.989233,28.033669,28.044324,28.051061,27.996265,27.969416,28.0497,27.978316,26.990742,26.981923,27.010673,27.079976,26.98371,26.995954,27.06642,27.064043
4/26/2022 02:50:11.454,28.032178,28.025146,28.026802,28.015901,28.043209,28.019802,27.9991,28.0011,26.995872,27.026589,27.004691,27.035342,27.047046,26.982661,27.034097,27.070092
4/26/2022 02:55:08.572,27.994183,27.975382,27.993101,27.979578,28.034079,28.040455,28.018196,28.036817,27.063388,27.067469,27.048341,26.994135,27.070207,27.046619,27.004215,27.036293
4/26/2022 03:00:09.755,28.02508,28.042521,28.004641,28.030686,27.983135,27.990036,28.029473,28.01559,27.074108,27.047914,27.026343,27.002888,27.038817,27.031687,26.989938,27.007051
4/26/2022 03:05:11.954,28.008706,28.028424,28.04988,28.039734,27.978857,28.004575,27.96994,27.967908,27.038506,27.003461,26.995921,27.08014,26.999036,26.979579,27.06206,26.981841
4/26/2022 03:10:07.248,27.995806,27.987823,28.02077,28.000412,28.024671,28.036423,28.050028,28.016328,26.99579,26.979481,27.023213,27.05411,26.978923,27.018836,27.059028,27.032589
4/26/2022 03:15:07.350,28.024343,28.028801,27.976071,27.984643,28.038685,28.008083,27.991872,28.033669,26.983661,27.042079,27.039883,27.020574,27.055012,27.046423,27.029425,27.072255
4/26/2022 03:20:09.069,27.986512,28.03644,28.022687,28.041488,27.992478,27.97807,28.009542,28.000198,27.058569,27.067977,27.016918,26.991053,27.065355,27.016246,26.992299,27.050996
4/26/2022 03:25:11.727,28.031555,27.985594,28.040128,28.051536,27.977103,28.030293,28.014688,27.981168,27.066469,27.035736,26.98907,27.073075,27.034834,26.985087,27.008133,27.023327
4/26/2022 03:30:06.958,27.986774,28.028867,28.004509,28.011967,28.012984,28.033571,27.975153,28.038636,27.034129,26.99166,27.038834,27.049045,26.989004,27.043423,27.062568,26.989184
4/26/2022 03:35:09.476,28.010345,28.033637,27.979103,27.981463,28.039013,27.979021,28.048667,28.01105,26.991741,26.983939,27.031359,27.011722,27.003969,27.036719,27.047898,27.017623
4/26/2022 03:40:09.204,27.996133,27.992626,28.044717,28.037833,28.008279,28.017377,27.989298,27.975398,27.002756,27.065142,27.003658,26.997249,27.066502,26.988791,27.009411,27.073977
4/26/2022 03:45:09.143,28.021901,28.03008,28.037964,28.046602,27.961564,28.044455,28.020393,28.006329,27.066486,27.065043,27.01246,27.065912,27.052471,27.008723,26.983284,27.06247
4/26/2022 03:50:10.641,27.997494,28.025113,27.99338,28.011918,27.998068,27.994822,28.026752,28.034161,27.054176,27.025606,27.052815,27.039309,27.020721,27.038539,27.047554,27.029032
4/26/2022 03:55:11.101,28.009705,27.984528,27.985807,27.989987,28.047438,27.989921,27.975857,27.998068,27.017263,26.992676,27.029687,27.00574,26.979956,27.002855,27.052258,26.988922
4/26/2022 04:00:11.619,27.979152,28.03185,28.05429,28.040406,28.032309,28.043013,28.046832,27.984348,26.979727,26.988267,26.989299,26.991676,27.023442,26.978661,27.034523,27.006281
4/26/2022 04:05:08.614,28.022064,28.030752,28.028687,28.040275,27.989938,28.008869,27.993527,28.045291,27.013542,27.062076,27.018869,27.080599,27.066633,27.055504,26.991856,27.067764
4/26/2022 04:10:11.126,27.998248,27.980004,27.976972,27.992872,27.985086,27.970989,28.028129,28.022802,27.071124,27.059487,27.043522,27.054487,27.03903,27.029327,27.001183,27.052963
4/26/2022 04:15:06.749,28.006493,28.035538,28.009853,27.997248,28.039521,28.021671,28.027277,27.984446,27.058274,27.024475,27.022246,27.018885,27.006477,26.976662,27.063011,27.022606
