Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;
25.05.22;19:14:36;1;0;0.1613;0.2146;0.1588;0.1486;0.1559;0.1515;0.1574;0.1813;0.1857;0.2190;0.3123;0.2449;0.2522;0.2639;0.2542;0.2346;0.2561;0.2713;0.263;0.313;0.351;0.411;0.409;0.404;0.329;0.292;0.315;
