Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;
25.05.22;19:33:09;1;0;0.1295;0.1823;0.1593;0.1535;0.1584;0.1711;0.1574;0.1437;0.1530;0.1877;0.3133;0.2600;0.2356;0.2634;0.2678;0.2283;0.2160;0.2512;0.310;0.418;0.387;0.349;0.399;0.361;0.310;0.335;0.391;
