term,name,delta_rank_variable,pval_variable,level_variable,nseqs_variable,padj_variable,delta_rank_Dixon,pval_Dixon,level_Dixon,nseqs_Dixon,padj_Dixon
GO:0015695,organic cation transport,96,0.782062309518372,2,28,0.953233447614013,771,0.00269735899997583,3,68,0.0199276041504625
GO:0015696,ammonium transport,-423,0.125472476704261,2,44,0.545332802745506,750,0.00157621704682466,2,80,0.0129756439033244
GO:0015698,inorganic anion transport,437,0.0511964610009927,2,67,0.392341067570268,1049,1.84474626850307e-4,3,57,0.0024023390671749
GO:0015718,monocarboxylic acid transport,446,0.0378296737416213,2,73,0.337485707016963,1061,1.4526730080563e-6,4,93,4.08342839459728e-5
GO:0015748,organophosphate ester transport,260,0.325867395915197,4,48,0.757548080783833,157,0.626087812048917,2,43,0.797751468641655
GO:0015804,neutral amino acid transport,-79,0.881566740290059,2,12,0.983051693003867,-58,0.880374768885711,5,30,0.943048275234421
GO:0015850,organic hydroxy compound transport,151,0.544677339086392,4,54,0.867507995537597,821,2.52418967643983e-5,3,119,5.05935409060331e-4
GO:0015893,drug transport,137,0.488255216575603,3,86,0.842835072150855,861,7.03907663733572e-7,2,151,2.24466343640865e-5
GO:0015980,energy derivation by oxidation of organic compounds,-516,6.50665950099612e-4,2,149,0.0290933012933884,-316,0.0629774848113864,3,157,0.19819144126415
GO:0016032,viral process,-192,0.231443853986414,4,132,0.681416484133356,-1050,9.59577041255193e-14,3,231,1.16411846320696e-11
GO:0016050,vesicle organization,-499,6.66092761897253e-5,2,221,0.00637462458973599,-612,4.36669817083562e-4,2,150,0.00492722064783084
GO:0016051,carbohydrate biosynthetic process,-237,0.29000932291262,2,67,0.730763070353663,-458,0.0969442805834169,2,59,0.261047391056981
GO:0016052,carbohydrate catabolic process,66,0.755212170320478,4,75,0.947707013825215,-658,0.0370030774884033,4,45,0.135599512894705
GO:0016064;GO:0019724,B cell mediated immunity,204,0.591986074492066,3,23,0.889995843739405,53,0.876281399011379,5,38,0.94153749439966
GO:0016071,mRNA metabolic process,-18,0.839574203555291,6,434,0.974608016020256,-442,1.591884551626e-5,4,452,3.36632467109902e-4
GO:0016197,endosomal transport,-140,0.327160920911792,2,167,0.757548080783833,-263,0.164940710033962,2,126,0.366977158907609
GO:0016203,muscle attachment,-225,0.514896401300083,2,28,0.852682434352321,-878,0.00870903157659085,2,40,0.0471228116996289
GO:0016236,macroautophagy,-152,0.403218289814266,4,102,0.810291134513936,681,0.0228599195164528,2,50,0.0953836463631702
GO:0016246,RNA interference,-521,0.118932495897347,2,30,0.536212242393498,30,0.884193077820072,3,104,0.944423097486221
GO:0016310,phosphorylation,-30,0.702361556471308,4,591,0.928522793365686,-48,0.572102312184624,2,671,0.765793164683832
GO:0016311,dephosphorylation,-297,0.0469042452789643,5,153,0.379055789624815,188,0.279502265754095,5,150,0.501363986430497
GO:0016319,mushroom body development,-326,0.278843520658474,2,37,0.725398106251486,202,0.40004811415376,2,78,0.623986079689781
GO:0016331,morphogenesis of embryonic epithelium,159,0.213598352526594,2,210,0.664727705851176,21,0.881887217293879,2,221,0.943317501486291
GO:0016333,morphogenesis of follicular epithelium,34,0.918695429450438,3,30,0.99011580620814,-992,0.00621369930446642,2,34,0.0368189637449745
GO:0016339,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules,-681,0.179490526639905,5,13,0.623065762349279,-169,0.542556527997474,2,58,0.739243225345863
GO:0016458,gene silencing,33,0.830754806737169,4,139,0.97212225398,57,0.73059991180063,4,167,0.865381704368167
GO:0016482,cytosolic transport,-275,0.107951500332383,3,116,0.51643928128969,-557,2.08396904637708e-8,3,483,1.04309557286882e-6
GO:0016485,protein processing,-153,0.433204346844173,2,89,0.823586171555445,-220,0.241181859175637,4,129,0.461731050996548
GO:0016999,antibiotic metabolic process,-25,0.90762666023231,4,75,0.987876381995986,322,0.189048242926982,2,75,0.397950867531227
GO:0017038,protein import,-187,0.294317314408105,5,107,0.735076665430263,407,0.0219250031258849,4,144,0.0930702250555519
GO:0017144,drug metabolic process,-25,0.795722992101271,3,372,0.957148604611341,203,0.022595608989038,3,610,0.0948686315477825
GO:0017145,stem cell division,95,0.62564175516542,3,89,0.900915455177988,-445,0.0444452169828505,3,92,0.154356171072048
GO:0017157,regulation of exocytosis,-345,0.0693479059318653,5,94,0.44316698140891,-307,0.281761743039988,5,55,0.504631559990033
GO:0018193,peptidyl-amino acid modification,18,0.834783635320678,2,465,0.974063043994502,-88,0.413720924422095,6,407,0.637877411901625
GO:0018205,peptidyl-lysine modification,263,0.0613326661095867,2,173,0.424662064213659,274,0.102722099964951,2,162,0.271219290285466
GO:0018208,peptidyl-proline modification,60,0.862152838307358,2,28,0.979249209605357,-389,0.223296641638091,2,44,0.439537795880273
GO:0018958,phenol-containing compound metabolic process,-97,0.662143494217438,2,69,0.922520760313915,-382,0.0595029721982971,2,110,0.190794666198616
GO:0018991,oviposition,203,0.39970598337063,3,58,0.808016521743222,-92,0.566427768520554,2,176,0.759962751129148
GO:0018992,germ-line sex determination,1169,0.00271598896841646,2,22,0.080960217610447,-228,0.541513031971281,2,32,0.739243225345863
GO:0018996,"molting cycle, collagen and cuticulin-based cuticle",-200,0.61597753176542,2,21,0.895345548293034,-717,4.02570097461344e-5,2,149,7.51288449167331e-4
GO:0019058,viral life cycle,-624,0.00844087747787252,2,60,0.159780249060711,-2034,6.42217462314397e-15,2,66,9.15569714238456e-13
GO:0019098,reproductive behavior,338,0.0421229695504846,2,123,0.356802482760704,10,0.932241374891679,2,352,0.964892846486448
GO:0019216,regulation of lipid metabolic process,-238,0.0558928688781435,2,223,0.407614438142076,-365,0.0455207734357837,3,136,0.157073926301619
GO:0019217,regulation of fatty acid metabolic process,-74,0.791480735480778,2,43,0.957027102246315,-584,0.124386336057783,2,31,0.306314641680758
GO:0019221,cytokine-mediated signaling pathway,-355,0.015088549348054,4,160,0.225360883188709,109,0.577870219294072,2,118,0.768959673777068
GO:0019226,transmission of nerve impulse,217,0.483379173586512,2,35,0.841794343698134,-35,0.697693287517139,2,604,0.842961886156022
GO:0019228,neuronal action potential,454,0.244639072729904,3,22,0.69348383876173,180,0.477423302406715,4,70,0.689934952518699
GO:0019229,regulation of vasoconstriction,126,0.647824943712743,4,44,0.91621461461402,-173,0.614599664586322,4,38,0.792311088854291
GO:0019233,sensory perception of pain,282,0.208451010297531,5,67,0.656574884932779,251,0.335240876452875,2,66,0.55915136281183
GO:0019722,calcium-mediated signaling,237,0.279371425949919,5,70,0.725398106251486,-164,0.619252434696182,6,41,0.794244270508891
GO:0019725,cellular homeostasis,-84,0.344334747207503,2,457,0.766087877626045,-28,0.80494024332048,2,378,0.906313827847686
GO:0019730,antimicrobial humoral response,-13,0.964848506893894,2,39,0.994714383228984,-348,0.259049737988135,3,47,0.482317969355938
GO:0019748,secondary metabolic process,-159,0.446440124436894,2,77,0.827780720191454,223,0.267909338757245,2,112,0.489735443502934
GO:0019751,polyol metabolic process,-321,0.172353241503342,4,61,0.618746389057424,-111,0.712951667966746,2,49,0.852361822958169
GO:0019882,antigen processing and presentation,-380,0.0645109119509554,2,80,0.430204186665601,-719,4.58025234036782e-5,2,146,8.12113972657525e-4
GO:0019915,lipid storage,-155,0.606392689830269,2,37,0.89218914902665,-32,0.822765499604083,2,231,0.916645391804564
GO:0019932,second-messenger-mediated signaling,217,0.199618516735586,2,119,0.648606639679905,-275,0.229567242734706,2,86,0.447675545265226
GO:0019933,cAMP-mediated signaling,3,0.992998254507429,2,31,0.999511974223505,-225,0.553297900896333,7,31,0.745383788174195
GO:0019935,cyclic-nucleotide-mediated signaling,269,0.329907686063978,5,44,0.757548080783833,-188,0.599703251355012,3,35,0.782140126614296
GO:0021510,spinal cord development,43,0.850498801516855,2,65,0.977895448505784,106,0.674885721049669,4,70,0.825128928898391
GO:0021532,neural tube patterning,470,0.14037516355736,2,33,0.575316692115251,304,0.299921538726635,4,52,0.523459800073579
GO:0021536,diencephalon development,598,0.0115357882576244,2,60,0.187915579991242,442,0.0751361957761001,3,73,0.224920689953131
GO:0021545,cranial nerve development,571,0.0386648551622753,2,44,0.341844591602474,236,0.454575062655739,4,45,0.670803789642432
GO:0021675,nerve development,680,0.00303182465566099,2,64,0.0865687226046808,211,0.383335574981807,3,77,0.609791925695697
GO:0021761,limbic system development,328,0.0982589926017255,4,86,0.501405804155671,44,0.871937940407189,4,60,0.939919268239953
GO:0021766,hippocampus development,460,0.0681029476769547,2,53,0.44141135550524,219,0.483463053889486,3,46,0.694752081805028
GO:0021782,glial cell development,139,0.569914213109523,2,56,0.882269218591892,-173,0.54925163629781,2,54,0.74379823828009
GO:0021872,forebrain generation of neurons,246,0.363034502319253,6,46,0.781783507812998,334,0.387119165580236,2,30,0.612429428045603
GO:0021915,neural tube development,359,0.0288708908432188,3,126,0.306402158657118,440,0.0101341939586218,4,155,0.0531882386438816
GO:0021952,central nervous system projection neuron axonogenesis,-256,0.67410393121846,2,9,0.924295797557729,-179,0.617462916510455,5,35,0.793340034869899
GO:0021953,central nervous system neuron differentiation,-15,0.934469271081383,2,104,0.991470743915011,67,0.722039419905646,2,128,0.859659536612869
GO:0021954,central nervous system neuron development,164,0.531703484272834,5,49,0.862087276641722,-135,0.58150793659268,2,75,0.768959673777068
GO:0021955,central nervous system neuron axonogenesis,-370,0.433037332687824,8,15,0.823586171555445,-487,0.110665023104624,3,48,0.283740687715415
GO:0021983,pituitary gland development,967,0.00603765639483486,5,27,0.131741662535297,612,0.0743865636425451,3,38,0.223547626070491
GO:0021987,cerebral cortex development,-67,0.743178767908846,3,81,0.944741772141407,20,0.947960164018034,3,47,0.971564329951787
GO:0022404,molting cycle process,-225,0.294452049592678,2,73,0.735076665430263,-17,0.956080683938649,2,47,0.975549347710751
GO:0022407,regulation of cell-cell adhesion,118,0.444268705255789,4,144,0.826371189326318,-210,0.202685389311028,2,167,0.415279842099484
GO:0022408,negative regulation of cell-cell adhesion,68,0.771797456528643,2,62,0.951502292035375,-633,0.0425256494598355,3,46,0.148742977245707
GO:0022411,cellular component disassembly,62,0.603418402704255,3,245,0.89218914902665,-651,7.30103489723975e-5,3,169,0.00119723427900392
GO:0022416,chaeta development,331,0.231469247497545,3,44,0.681416484133356,-365,0.189760607167782,2,58,0.397996541876012
GO:0022602,ovulation cycle process,64,0.850871393198624,2,29,0.977895448505784,-363,0.239146326806033,2,47,0.458977754611079
GO:0022603,regulation of anatomical structure morphogenesis,29,0.729925563326859,2,532,0.940562580230593,-382,1.0096071186736e-4,2,494,0.00154115523744546
GO:0022604,regulation of cell morphogenesis,-34,0.752403316899377,3,301,0.946803327531652,-478,1.26479105270636e-4,2,299,0.0018220896103051
GO:0022612,gland morphogenesis,231,0.152747951992929,2,130,0.595058330644789,-487,0.00422925314881942,4,157,0.027856591116903
GO:0022613,ribonucleoprotein complex biogenesis,14,0.890930491072652,3,318,0.984073077163644,-115,0.43889822033712,3,206,0.653527388809471
GO:0022616,DNA strand elongation,1469,1.6594351899053e-4,2,22,0.0119108144222808,1808,4.47916603802553e-8,5,41,2.10703626890793e-6
GO:0030001,metal ion transport,-27,0.811144354046425,2,268,0.96089306812989,129,0.218311684440395,4,434,0.434549596403377
GO:0030010,establishment of cell polarity,387,0.0298665295763446,3,107,0.30804916078925,-398,0.0413581114753495,3,119,0.14576520940471
GO:0030011,maintenance of cell polarity,102,0.777264181350458,3,26,0.952803620059944,-1050,0.00434165248091743,3,33,0.0285114215627199
GO:0030048,actin filament-based movement,337,0.161841218102263,3,58,0.606348794469674,-376,0.213756924637979,2,49,0.429563828500908
GO:0030098,lymphocyte differentiation,18,0.919146918907062,2,105,0.99011580620814,-50,0.826082481867881,2,88,0.91809070429386
GO:0030099,myeloid cell differentiation,-160,0.329748614036116,2,127,0.757548080783833,-76,0.685641528671992,2,127,0.83222944896732
GO:0030100,regulation of endocytosis,-197,0.154721890226651,3,180,0.597751663592126,-385,0.047342025292962,2,120,0.162144678009327
GO:0030148,sphingolipid biosynthetic process,-146,0.626825894467367,2,37,0.901723432046278,-209,0.543305183068847,3,38,0.739267087941967
GO:0030155,regulation of cell adhesion,106,0.372251222409832,3,248,0.78859433718277006,-329,0.0119697757315534,3,270,0.0595679181738756
GO:0030162,regulation of proteolysis,-93,0.338618595484999,2,373,0.764161215285324,-351,0.00704784313905544,2,272,0.040613196088807
GO:0030166,proteoglycan biosynthetic process,5,0.98762126301303,2,36,0.998975336498439,-443,0.215038573053424,2,35,0.429890642574278
GO:0030168,platelet activation,-196,0.544342100269641,3,32,0.867227265470471,-209,0.305893771466802,3,108,0.528153665341557
GO:0030183,B cell differentiation,-210,0.473755862052202,5,39,0.839003867951153,48,0.895215476059622,2,34,0.951785826714681
GO:0030217,T cell differentiation,-53,0.806578184665167,4,72,0.960523297483899,-14,0.960470880880144,2,56,0.977864567327178
GO:0030239,myofibril assembly,-141,0.584022063704488,2,51,0.885201544181156,-388,0.0505581949423099,2,115,0.168893680205832
GO:0030258,lipid modification,21,0.893211457955901,3,146,0.984073077163644,18,0.928363528987774,4,115,0.964605179791397
GO:0030261,chromosome condensation,933,2.45091995317201e-4,5,52,0.0155462422611085,888,0.00155208392651945,7,57,0.0128227722244707
GO:0030278,regulation of ossification,345,0.0650649102314441,2,97,0.431778271527465,-18,0.938706196391493,2,85,0.967421621530741
GO:0030279,negative regulation of ossification,59,0.842943564617274,2,38,0.976068169175808,-383,0.298189178661572,2,33,0.522722742919938
GO:0030307,positive regulation of cell growth,-98,0.541416372737004,3,133,0.865940259361618,-209,0.334840027879323,5,96,0.55915136281183
GO:0030308,negative regulation of cell growth,-69,0.732409694860435,3,82,0.94130704165338,-327,0.144388537340752,2,90,0.338227213994343
GO:0030316,osteoclast differentiation,90,0.780142815028825,6,32,0.953233447614013,166,0.637643058173573,2,36,0.802712861327191
GO:0030330,"DNA damage response, signal transduction by p53 class mediator",423,0.160260970166508,6,37,0.60426397713504,-546,0.0379461786086164,5,65,0.137958898569181
GO:0030431,sleep,121,0.6795476740404,2,39,0.924968798907367,-302,0.366509973785017,2,40,0.592015059267319
GO:0030433;GO:0036503,ERAD pathway,-890,5.61281725127084e-5,4,69,0.00546748537601472,-1205,0.00126144415980488,3,32,0.0110804515201399
GO:0030510,regulation of BMP signaling pathway,572,0.0141947927578574,2,62,0.218971790438205,26,0.9286380532391,2,55,0.964605179791397
GO:0030512;GO:1903845,negative regulation of transforming growth factor beta receptor signaling pathway,-196,0.532479034051678,4,34,0.862176649080411,-356,0.348510852503192,2,31,0.5709435074768
GO:0030522,intracellular receptor signaling pathway,142,0.494333317481493,2,78,0.844002290193748,141,0.456555408603374,4,126,0.672005247018376
GO:0030534,adult behavior,373,0.0113187748358812,2,158,0.187915579991242,85,0.623961147217978,2,152,0.79649393278602
GO:0030537,larval behavior,490,0.142808790995854,2,30,0.57999241907295,-1,0.997768038094206,2,51,0.998828714649023
GO:0030539,male genitalia development,45,0.890831015181792,4,31,0.984073077163644,-208,0.539124542484386,5,39,0.738612372910196
GO:0030703,eggshell formation,-37,0.873441900148071,2,62,0.98158765766433,494,0.0262926274513331,2,91,0.10552817941046
GO:0030707,ovarian follicle cell development,-19,0.895899596763487,4,170,0.984720874726791,-287,0.0468249188977181,2,220,0.160612259016727
GO:0030718,germ-line stem cell population maintenance,-350,0.190093425626642,2,47,0.63679426228605,-245,0.45933262029185,3,41,0.674370503039945
GO:0030850,prostate gland development,59,0.859158955386696,3,30,0.979249209605357,138,0.715587017404929,4,31,0.854456807864464
GO:0030855,epithelial cell differentiation,201,0.0286801946268103,2,425,0.304971660212963,-8,0.945360362817454,2,388,0.971304754056825
GO:0030856,regulation of epithelial cell differentiation,389,0.0851440930972191,2,66,0.472693190276205,-136,0.619544988449018,5,60,0.794244270508891
GO:0030858,positive regulation of epithelial cell differentiation,537,0.158852808341898,2,23,0.601495395254565,-224,0.562386379532526,3,30,0.756742909995606
GO:0030879,mammary gland development,131,0.538268208029056,2,74,0.865518057333112,273,0.285063255178272,5,69,0.509735017482083
GO:0030900,forebrain development,255,0.0403045641533686,2,224,0.346196383908615,252,0.086518776879055,3,212,0.245901085950952
GO:0030901,midbrain development,88,0.743141553480402,2,47,0.944741772141407,359,0.337001512946668,2,32,0.559242971448574
GO:0030902,hindbrain development,99,0.577946726925907,2,107,0.883451718801963,156,0.463704932550392,2,100,0.677338320360364
GO:0030947,regulation of vascular endothelial growth factor receptor signaling pathway,-233,0.568125498310308,2,20,0.881184132295346,447,0.192907728869023,3,38,0.401445578726216
GO:0030968,endoplasmic reticulum unfolded protein response,-1160,1.24388477609963e-7,4,70,3.18625217532136e-5,-1068,3.4686944750572e-6,3,85,8.78608875275478e-5
GO:0031016,pancreas development,339,0.152342433479248,2,60,0.594172933304489,307,0.223059944528024,2,71,0.439537795880273
GO:0031018,endocrine pancreas development,352,0.291632659862325,2,30,0.73172933461441,661,0.0382461874010884,2,44,0.138221608695064
GO:0031032,actomyosin structure organization,119,0.547211961615549,2,87,0.869895447565063,-416,0.0237341038409136,5,134,0.0969984208391948
GO:0031099,regeneration,28,0.867001208150885,2,125,0.980377973236025,-159,0.41054153703142,2,122,0.634673536457024
GO:0031100,animal organ regeneration,52,0.856824411735823,2,40,0.979249209605357,-159,0.64682646495358,2,37,0.808971786065112
GO:0031110,regulation of microtubule polymerization or depolymerization,577,0.0348256919007516,2,45,0.32659136001532,254,0.386336133899822,4,52,0.612429428045603
GO:0031111,negative regulation of microtubule polymerization or depolymerization,775,0.0469881463133274,5,22,0.379172097839055,386,0.237247054976796,2,42,0.45647283950043
GO:0031114,regulation of microtubule depolymerization,1241,0.00309143699694649,3,19,0.0865687226046808,374,0.268965817095351,2,39,0.490867940146306
GO:0031123,RNA 3'-end processing,81,0.663944363884955,2,97,0.922520760313915,228,0.293395915965247,6,96,0.518483289242562
GO:0031124,mRNA 3'-end processing,170,0.462469004336125,3,63,0.834691918268264,177,0.458174665769694,2,79,0.673528446810679
GO:0031145,anaphase-promoting complex-dependent catabolic process,1019,0.00897292359567597,2,22,0.162615608685756,-744,0.00404336829331104,2,67,0.0269363118961906
GO:0031290,retinal ganglion cell axon guidance,33,0.931080257393592,2,23,0.991470743915011,-30,0.923469110100764,2,47,0.963165746055322
GO:0031333,negative regulation of protein complex assembly,-530,0.0209056428857862,3,64,0.2687229789203,-1451,1.33146802087928e-4,2,31,0.0018944653013128
GO:0031334,positive regulation of protein complex assembly,89,0.58569108880553,5,128,0.886325663927272,-392,0.152010426424055,2,60,0.347088924692964
GO:0031347,regulation of defense response,-74,0.523518178546498,5,257,0.856925980080993,-128,0.345726253719137,5,252,0.568807291093941
GO:0031348,negative regulation of defense response,-122,0.570531972369098,2,73,0.882354460238308,-362,0.193651426273879,2,58,0.402494623589983
GO:0031400,negative regulation of protein modification process,-47,0.644076676022482,3,335,0.914481589719583,-401,0.0024902571676782,2,262,0.0187694304878596
GO:0031401,positive regulation of protein modification process,32,0.6925257328802,2,563,0.926071323403319,-345,4.45940712569451e-4,4,495,0.00498977350714847
GO:0031503,protein-containing complex localization,-43,0.760794316339066,2,171,0.949904553817717,28,0.87917168038948,2,133,0.942553824789652
GO:0031571;GO:0044783;GO:0044819,G1 DNA damage checkpoint,605,0.085786665146369,2,27,0.472693190276205,-774,0.00467896683850482,8,60,0.0298753976807579
GO:0031589,cell-substrate adhesion,-171,0.43559824069608,2,70,0.823586171555445,-618,0.0187657176336393,3,65,0.0838274789642221
GO:0031638,zymogen activation,302,0.583511845155736,2,11,0.885201544181156,-296,0.275145018073693,2,61,0.496608131366416
GO:0031644,regulation of neurological system process,55,0.792859144124143,2,77,0.957027102246315,-100,0.495236836132703,2,214,0.703133497298719
GO:0031646,positive regulation of neurological system process,10,0.976126517998609,2,31,0.995896665635873,535,0.0634332867420459,5,54,0.199041856477797
GO:0031647,regulation of protein stability,-246,0.0707054147695541,2,186,0.444862028272082,-407,0.0410940435756277,3,114,0.145278789021199
GO:0032006,regulation of TOR signaling,304,0.130186645887163,2,84,0.553953317717999,-91,0.782665790752437,3,41,0.894863416510103
GO:0032069,regulation of nuclease activity,-221,0.674796270077195,2,12,0.924295797557729,-1091,8.80941651447025e-5,3,58,0.00138134048067034
GO:0032088,negative regulation of NF-kappaB transcription factor activity,-6,0.983731672176132,2,42,0.997816339107624,248,0.313450921266256,3,74,0.537916332768222
GO:0032092,positive regulation of protein binding,-21,0.9323616947831,2,54,0.991470743915011,-304,0.422745793424843,2,31,0.64446365994991
GO:0032101,regulation of response to external stimulus,-84,0.345666259607902,4,457,0.766457813721471,-24,0.838216949229222,4,334,0.922238695930003
GO:0032102,negative regulation of response to external stimulus,-37,0.812432430921436,2,142,0.961349004485127,29,0.890943512081379,2,101,0.949872708301378
GO:0032103,positive regulation of response to external stimulus,-31,0.798229382828276,2,231,0.95847361999545,35,0.849412915336472,2,130,0.9255097334328
GO:0032104;GO:0032107,regulation of response to nutrient levels,870,0.0991265537475123,3,12,0.502896202454015,407,0.276299630031096,3,32,0.49735038114874
GO:0032147,activation of protein kinase activity,-12,0.931799372321172,5,165,0.991470743915011,105,0.517853140780874,4,173,0.720369034097715
GO:0032201,telomere maintenance via semi-conservative replication,1015,0.018583984768915,2,18,0.255222815365179,1932,5.60941043154025e-7,2,30,1.92980463353735e-5
GO:0032271,regulation of protein polymerization,-328,0.0710008306050121,2,103,0.444862028272082,-869,0.00212926814834573,2,56,0.0165251282220098
GO:0032355,response to estradiol,439,0.0359909289267909,2,77,0.331080130346786,-182,0.433638114735056,2,83,0.651199933789743
GO:0032368,regulation of lipid transport,-38,0.877603544649147,2,55,0.982986619589915,-67,0.829428306316847,5,47,0.918708431552298
GO:0032386,regulation of intracellular transport,-180,0.133773799622157,2,241,0.561179292015214,-196,0.175189693021998,5,219,0.379879814125781
GO:0032387,negative regulation of intracellular transport,-90,0.7197567400965,2,53,0.937822554953702,-292,0.269575713648401,2,64,0.491591787942693
GO:0032388,positive regulation of intracellular transport,-82,0.610075514882884,5,132,0.893023597068006,-52,0.79094590129699,2,119,0.898536373824328
GO:0032411,positive regulation of transporter activity,519,0.0733737332697231,2,40,0.448163375530543,578,0.134188479665731,4,30,0.321856863298137
GO:0032506,cytokinetic process,191,0.510231040343732,3,40,0.852561981777207,-787,0.0383341556754991,2,31,0.138221608695064
GO:0032507,maintenance of protein location in cell,-141,0.582330962572286,4,51,0.885201544181156,40,0.870207284255616,2,77,0.939057954217788
GO:0032526,response to retinoic acid,541,0.0370631931815866,2,50,0.334369961408241,20,0.935732774053948,2,70,0.966389978769797
GO:0032535,regulation of cellular component size,-151,0.182872900861444,3,270,0.626275364156241,-265,0.0710658398815456,2,213,0.215535211746003
GO:0032655,regulation of interleukin-12 production,556,0.185478903178385,5,19,0.629554431861909,135,0.674934731778711,3,43,0.825128928898391
GO:0032675,regulation of interleukin-6 production,-266,0.357626405691522,5,40,0.778783250717466,-103,0.697774958258434,3,64,0.842961886156022
GO:0032755,positive regulation of interleukin-6 production,315,0.419547638601814,6,22,0.817617051433435,17,0.955307091337975,6,47,0.975457521571031
GO:0032784,"regulation of DNA-templated transcription, elongation",341,0.228251010698489,3,42,0.676527772416762,-602,0.0686762211498442,2,41,0.211064919667188
GO:0032787,monocarboxylic acid metabolic process,67,0.556113694921453,3,268,0.874992848513564,358,0.00669843097237937,6,265,0.0389896045235718
GO:0032835,glomerulus development,317,0.385978904536472,3,25,0.797543531911536,-209,0.481556892209543,2,51,0.692876801837077
GO:0032870,cellular response to hormone stimulus,146,0.182050823677974,2,290,0.625369800480698,-409,0.00200307643420093,3,264,0.0158119560987436
GO:0032880,regulation of protein localization,26,0.755593625912818,2,538,0.947846918667693,-128,0.250887614648009,4,375,0.471308844143163
GO:0032984,protein-containing complex disassembly,94,0.523194235449129,2,159,0.856925980080993,-1085,3.63116242691074e-6,2,82,9.09764064568397e-5
GO:0033013,tetrapyrrole metabolic process,-330,0.217273341874172,2,47,0.666981474352059,529,0.150970794944253,2,33,0.346020287195117
GO:0033044,regulation of chromosome organization,555,8.40255910291651e-7,2,275,1.69716599947449e-4,747,4.06085294739273e-5,3,137,7.51288449167331e-4
GO:0033047,regulation of mitotic sister chromatid segregation,819,3.23985253312284e-4,2,65,0.0184097870501928,993,5.67234570189208e-4,2,54,0.00610969945928095
GO:0033059,cellular pigmentation,-291,0.315470848221344,2,40,0.749844652308249,-51,0.876589788712221,2,41,0.94153749439966
GO:0033077,T cell differentiation in thymus,601,0.0554552809560578,2,34,0.407135648124595,111,0.767322259352826,2,32,0.885208078949543
GO:0033143,regulation of intracellular steroid hormone receptor signaling pathway,15,0.956698454694326,2,46,0.993824361562348,-70,0.852411468085605,2,32,0.9255097334328
GO:0033157,regulation of intracellular protein transport,-203,0.192008489113539,2,141,0.6393496193798,-110,0.529522723341198,2,149,0.731489562604012
GO:0033206,meiotic cytokinesis,86,0.736013144282758,2,52,0.942255738573679,-151,0.659326062520332,3,38,0.818388031292065
GO:0033212,iron import into cell,-513,0.427614726733808,3,8,0.82288316087496,341,0.264199258131624,2,48,0.486569422013411
GO:0033238,regulation of cellular amine metabolic process,-235,0.49701989211632,2,28,0.846008184230313,-612,0.0190383848075518,2,66,0.0847171370297431
GO:0033260,nuclear DNA replication,1281,7.50322288406947e-5,4,32,0.0067098493168195,1680,7.11950881838868e-7,5,39,2.24466343640865e-5
GO:0033273,response to vitamin,36,0.87802189017966,3,60,0.982986619589915,456,0.107520990206499,2,56,0.278686373892041
GO:0033339,pectoral fin development,869,0.2080744128405,2,7,0.65609590869649,-157,0.621814678752156,2,44,0.795826115782187
GO:0033365,protein localization to organelle,-280,0.00115826707339074,3,485,0.0448109708180602,-343,0.00256092776366893,3,363,0.0191613247026046
GO:0033555,multicellular organismal response to stress,197,0.476541060552143,2,44,0.840025593933016,-487,0.0724032995340817,2,61,0.219015230217924
GO:0033559,unsaturated fatty acid metabolic process,-248,0.38595265675136,2,41,0.797543531911536,591,0.058046284871669,2,46,0.187390317407839
GO:0033619,membrane protein proteolysis,-470,0.139989771109006,3,33,0.574678291897991,18,0.956725059420251,4,41,0.97574678865596
GO:0033993,response to lipid,101,0.281220744486947,2,407,0.728254148016511,-22,0.843128383336636,2,387,0.923654381809892
GO:0034142,toll-like receptor 4 signaling pathway,-1236,0.0975384585146208,8,6,0.499598395490382,-151,0.562930010547883,3,66,0.75703248209619
GO:0034243,regulation of transcription elongation from RNA polymerase II promoter,189,0.571285071801381,2,30,0.882354460238308,-697,0.0545745144506929,2,34,0.179194096593799
GO:0034332,adherens junction organization,-96,0.693672273006182,2,57,0.92622244033826,-993,6.37814288072051e-4,4,53,0.006713839379452
GO:0034333,adherens junction assembly,9,0.977450535598187,2,35,0.996261709956672,-692,0.0641606991066527,3,32,0.200393511437445
GO:0034404,nucleobase-containing small molecule biosynthetic process,243,0.246623017548931,3,77,0.695120798645483,-120,0.204841626269013,2,540,0.417544550251488
GO:0034470,ncRNA processing,68,0.563545439418399,2,250,0.879266832073842,-56,0.769418552796295,7,123,0.886311726234613
GO:0034504,protein localization to nucleus,-1,0.996385094011528,5,129,0.999710632100998,378,0.0496937313652312,2,122,0.166973834980842
GO:0034599,cellular response to oxidative stress,-357,0.0225781511308042,2,139,0.271068376564764,-6,0.975588162982168,2,111,0.986012508756856
GO:0034605,cellular response to heat,-260,0.325574440125143,2,48,0.757548080783833,26,0.934544077917094,3,46,0.966389978769797
GO:0034614,cellular response to reactive oxygen species,-326,0.121916936485068,3,76,0.540051068562999,182,0.487980500327989,2,65,0.697325542257064
GO:0034622,cellular protein-containing complex assembly,16,0.847617429439089,3,504,0.977581807220522,-21,0.843510834581268,2,403,0.923654381809892
GO:0034644,cellular response to UV,-155,0.513288399886872,6,60,0.852561981777207,479,0.180435972787543,2,35,0.387248526327083
