chi2,Z,P,P.adjusted,comparisons
73.25719725731813,1.6781800049140418,0.046655981972251716,1,Treated.Acer.0 - Treated.Pcli.71
73.25719725731813,-2.5583581903822332,0.00525838520825111,0.6310062249901331,Treated.Acer.28 - Treated.Pcli.71
73.25719725731813,2.1827890958704965,0.014525672526264766,1,Treated.Acer.7 - Treated.Pcli.71
73.25719725731813,-0.1877845472558683,0.4255227748866052,1,Treated.Acer.71 - Treated.Pcli.71
73.25719725731813,0.9684600244680932,0.1664073372001624,1,Treated.Pcli.0 - Treated.Pcli.71
73.25719725731813,-0.29124756230809096,0.385430994479587,1,Treated.Pcli.28 - Treated.Pcli.71
73.25719725731813,1.079183601980121,0.1402529441035302,1,Treated.Pcli.7 - Treated.Pcli.71
73.25719725731813,0.4602719755545832,0.32266050697125237,1,Treated.Acer.0 - Untreated.Acer.0
73.25719725731813,-3.871481213737343,5.408799787407794e-5,0.006490559744889353,Treated.Acer.28 - Untreated.Acer.0
73.25719725731813,0.9762220126681893,0.16447722851597651,1,Treated.Acer.7 - Untreated.Acer.0
73.25719725731813,-1.447629600534577,0.0738603340787011,1,Treated.Acer.71 - Untreated.Acer.0
73.25719725731813,-0.26539876009800617,0.3953511456120582,1,Treated.Pcli.0 - Untreated.Acer.0
73.25719725731813,-1.553417917496719,0.060161662540471464,1,Treated.Pcli.28 - Untreated.Acer.0
73.25719725731813,-0.15218670159466086,0.43951984118968235,1,Treated.Pcli.7 - Untreated.Acer.0
73.25719725731813,-1.2280251324061258,0.10971876680442023,1,Treated.Pcli.71 - Untreated.Acer.0
73.25719725731813,4.548897629372113,2.6963833622083173e-6,3.235660034649981e-4,Treated.Acer.0 - Untreated.Acer.28
73.25719725731813,0.21714444008018655,0.4140478909607127,1,Treated.Acer.28 - Untreated.Acer.28
73.25719725731813,5.0648476664857185,2.043635290463202e-7,2.4523623485558425e-5,Treated.Acer.7 - Untreated.Acer.28
73.25719725731813,2.6409960532829526,0.004133134115459485,0.4959760938551382,Treated.Acer.71 - Untreated.Acer.28
73.25719725731813,3.8232268937195233,6.585823489745482e-5,0.007902988187694578,Treated.Pcli.0 - Untreated.Acer.28
73.25719725731813,2.5352077363208108,0.005619033027525178,0.6742839633030214,Treated.Pcli.28 - Untreated.Acer.28
73.25719725731813,3.936438952222869,4.1349822782254986e-5,0.0049619787338705985,Treated.Pcli.7 - Untreated.Acer.28
73.25719725731813,2.770729642331532,0.0027965422553805686,0.3355850706456682,Treated.Pcli.71 - Untreated.Acer.28
73.25719725731813,4.088625653817529,2.1696823574361923e-5,0.002603618828923431,Untreated.Acer.0 - Untreated.Acer.28
73.25719725731813,0.18002573237417197,0.4285661833554949,1,Treated.Acer.0 - Untreated.Acer.7
73.25719725731813,-4.1517274569177545,1.6498754254720984e-5,0.001979850510566518,Treated.Acer.28 - Untreated.Acer.7
73.25719725731813,0.695975769487778,0.24322200216477213,1,Treated.Acer.7 - Untreated.Acer.7
73.25719725731813,-1.7278758437149881,0.042005243009209325,1,Treated.Acer.71 - Untreated.Acer.7
73.25719725731813,-0.5456450032784175,0.2926549915268976,1,Treated.Pcli.0 - Untreated.Acer.7
73.25719725731813,-1.8336641606771302,0.03335193087425823,1,Treated.Pcli.28 - Untreated.Acer.7
73.25719725731813,-0.4324329447750721,0.33271338907642733,1,Treated.Pcli.7 - Untreated.Acer.7
73.25719725731813,-1.5021113652637679,0.06653417509103483,1,Treated.Pcli.71 - Untreated.Acer.7
73.25719725731813,-0.28024624318041125,0.3896442952681102,1,Untreated.Acer.0 - Untreated.Acer.7
73.25719725731813,-4.368871896997941,6.244499749730855e-6,7.493399699677025e-4,Untreated.Acer.28 - Untreated.Acer.7
73.25719725731813,2.1528850469488576,0.015663856975472283,1,Treated.Acer.0 - Untreated.Acer.71
73.25719725731813,-2.1788681423430685,0.014670732503043151,1,Treated.Acer.28 - Untreated.Acer.71
73.25719725731813,2.6688350840624637,0.003805740640775331,0.4566888768930397,Treated.Acer.7 - Untreated.Acer.71
73.25719725731813,0.24498347085969763,0.4032346148981048,1,Treated.Acer.71 - Untreated.Acer.71
73.25719725731813,1.4272143112962683,0.07675906530882406,1,Treated.Pcli.0 - Untreated.Acer.71
73.25719725731813,0.13919515389755546,0.44464796892769787,1,Treated.Pcli.28 - Untreated.Acer.71
73.25719725731813,1.5404263697996137,0.06172822886893392,1,Treated.Pcli.7 - Untreated.Acer.71
73.25719725731813,0.42738310842943655,0.3345501542763488,1,Treated.Pcli.71 - Untreated.Acer.71
73.25719725731813,1.6926130713942746,0.04526457067447695,1,Untreated.Acer.0 - Untreated.Acer.71
73.25719725731813,-2.396012582423255,0.008287260670400693,0.9944712804480831,Untreated.Acer.28 - Untreated.Acer.71
73.25719725731813,1.9728593145746858,0.02425579654842893,1,Untreated.Acer.7 - Untreated.Acer.71
73.25719725731813,0.26539876009800556,0.3953511456120584,1,Treated.Acer.0 - Untreated.Pcli.0
73.25719725731813,-4.066354429193921,2.3877145651278092e-5,0.002865257478153371,Treated.Acer.28 - Untreated.Pcli.0
73.25719725731813,0.7813487972116115,0.21729868864132468,1,Treated.Acer.7 - Untreated.Pcli.0
73.25719725731813,-1.6425028159911546,0.05024292152477364,1,Treated.Acer.71 - Untreated.Pcli.0
73.25719725731813,-0.4602719755545839,0.3226605069712521,1,Treated.Pcli.0 - Untreated.Pcli.0
73.25719725731813,-1.7482911329532966,0.04020681393449674,1,Treated.Pcli.28 - Untreated.Pcli.0
73.25719725731813,-0.3470599170512385,0.36427315280598777,1,Treated.Pcli.7 - Untreated.Pcli.0
73.25719725731813,-1.4186148969760097,0.07800566018781026,1,Treated.Pcli.71 - Untreated.Pcli.0
73.25719725731813,-0.19487321545657765,0.4227461015760305,1,Untreated.Acer.0 - Untreated.Pcli.0
73.25719725731813,-4.283498869274108,9.19885170364521e-6,0.001103862204437425,Untreated.Acer.28 - Untreated.Pcli.0
73.25719725731813,0.0853730277238336,0.4659824178086137,1,Untreated.Acer.7 - Untreated.Pcli.0
73.25719725731813,-1.8874862868508522,0.029547474537843125,1,Untreated.Acer.71 - Untreated.Pcli.0
73.25719725731813,3.4724551058976845,2.578606298199309e-4,0.03094327557839171,Treated.Acer.0 - Untreated.Pcli.28
73.25719725731813,-0.8592980833942423,0.19508804066340052,1,Treated.Acer.28 - Untreated.Pcli.28
73.25719725731813,3.98840514301129,3.325949544496323e-5,0.003991139453395587,Treated.Acer.7 - Untreated.Pcli.28
73.25719725731813,1.5645535298085238,0.05884381612188867,1,Treated.Acer.71 - Untreated.Pcli.28
73.25719725731813,2.7467843702450945,0.003009134387593547,0.3610961265112257,Treated.Pcli.0 - Untreated.Pcli.28
73.25719725731813,1.4587652128463817,0.07231487014086965,1,Treated.Pcli.28 - Untreated.Pcli.28
73.25719725731813,2.85999642874844,0.0021182288940717604,0.25418746728861125,Treated.Pcli.7 - Untreated.Pcli.28
73.25719725731813,1.717948085659793,0.04290304243613974,1,Treated.Pcli.71 - Untreated.Pcli.28
73.25719725731813,3.0121831303431006,0.0012968803520786848,0.15562564224944217,Untreated.Acer.0 - Untreated.Pcli.28
73.25719725731813,-1.0764425234744288,0.1408646965830486,1,Untreated.Acer.28 - Untreated.Pcli.28
73.25719725731813,3.2924293735235115,4.966292077450853e-4,0.05959550492941024,Untreated.Acer.7 - Untreated.Pcli.28
73.25719725731813,1.3195700589488262,0.09348930244872901,1,Untreated.Acer.71 - Untreated.Pcli.28
73.25719725731813,3.207056345799678,6.705036365529724e-4,0.08046043638635668,Untreated.Pcli.0 - Untreated.Pcli.28
73.25719725731813,0.20786476315368305,0.4176672815645857,1,Treated.Acer.0 - Untreated.Pcli.7
73.25719725731813,-4.123888426138243,1.862647004990152e-5,0.0022351764059881825,Treated.Acer.28 - Untreated.Pcli.7
73.25719725731813,0.7238148002672891,0.2345897208997272,1,Treated.Acer.7 - Untreated.Pcli.7
73.25719725731813,-1.700036812935477,0.044562000644260795,1,Treated.Acer.71 - Untreated.Pcli.7
73.25719725731813,-0.5178059724989064,0.30229682542096675,1,Treated.Pcli.0 - Untreated.Pcli.7
73.25719725731813,-1.8058251298976193,0.0354728294140227,1,Treated.Pcli.28 - Untreated.Pcli.7
73.25719725731813,-0.40459391399556105,0.3428880164267335,1,Treated.Pcli.7 - Untreated.Pcli.7
73.25719725731813,-1.4748842560394988,0.07012183188740548,1,Treated.Pcli.71 - Untreated.Pcli.7
73.25719725731813,-0.2524072124009002,0.4003631629504749,1,Untreated.Acer.0 - Untreated.Pcli.7
73.25719725731813,-4.34103286621843,7.090725341026044e-6,8.508870409231253e-4,Untreated.Acer.28 - Untreated.Pcli.7
73.25719725731813,0.027839030779511095,0.4888952679779331,1,Untreated.Acer.7 - Untreated.Pcli.7
73.25719725731813,-1.9450202837951747,0.025886268543840088,1,Untreated.Acer.71 - Untreated.Pcli.7
73.25719725731813,-0.057533996944322506,0.4770599126523664,1,Untreated.Pcli.0 - Untreated.Pcli.7
73.25719725731813,-3.2645903427440004,5.481124876666949e-4,0.06577349852000339,Untreated.Pcli.28 - Untreated.Pcli.7
73.25719725731813,0.4861276592405867,0.3134383287034568,1,Treated.Acer.0 - Untreated.Pcli.71
73.25719725731813,-3.7504105360556883,8.82726433315616e-5,0.010592717199787393,Treated.Acer.28 - Untreated.Pcli.71
73.25719725731813,0.9907367501970414,0.16090707053633233,1,Treated.Acer.7 - Untreated.Pcli.71
73.25719725731813,-1.3798368929293234,0.08381843529518739,1,Treated.Acer.71 - Untreated.Pcli.71
73.25719725731813,-0.22359232120536188,0.4115372696010928,1,Treated.Pcli.0 - Untreated.Pcli.71
73.25719725731813,-1.483299907981546,0.06899737339848828,1,Treated.Pcli.28 - Untreated.Pcli.71
73.25719725731813,-0.11286874369333391,0.4550673084322072,1,Treated.Pcli.7 - Untreated.Pcli.71
73.25719725731813,-1.166953695899936,0.12161453475398562,1,Treated.Pcli.71 - Untreated.Pcli.71
73.25719725731813,0.035972786732670806,0.48565202897324167,1,Untreated.Acer.0 - Untreated.Pcli.71
73.25719725731813,-3.9627819880049873,3.7040712959509496e-5,0.00444488555514114,Untreated.Acer.28 - Untreated.Pcli.71
73.25719725731813,0.31005901959031285,0.37825803757959825,1,Untreated.Acer.7 - Untreated.Pcli.71
73.25719725731813,-1.6194354541028917,0.05267680184611974,1,Untreated.Acer.71 - Untreated.Pcli.71
73.25719725731813,0.22656255130255465,0.41038195739554145,1,Untreated.Pcli.0 - Untreated.Pcli.71
73.25719725731813,-2.9100004313332484,0.0018071412867965,0.21685695441557998,Untreated.Pcli.28 - Untreated.Pcli.71
73.25719725731813,0.2828319103660437,0.38865284584422405,1,Untreated.Pcli.7 - Untreated.Pcli.71
