gene,annot,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Contrast
Acropora_003765,NA,11.66850138967312,-1.7661839450119077,0.2981425302827686,-5.923958394452472,3.142830023700414e-9,1.2284022678853032e-7,Variable vs Initial
Acropora_003903,NA,13.477715975616386,-1.9231691429634383,0.44548779144863643,-4.3169962900884,1.5816681571963773e-5,8.276549064377441e-4,Variable vs Control
Acropora_003903,NA,13.477715975616386,-2.6598718257506224,0.36666013623017774,-7.254325089981525,4.036695368460283e-13,4.4498387821914736e-11,Variable vs Initial
Acropora_004256,NA,17.543944857073228,-2.657960319134412,0.5992124548258064,-4.435756129112991,9.174966978615316e-6,5.18449349340228e-4,Variable vs Control
Acropora_004256,NA,17.543944857073228,-1.5087576517617138,0.4951974322444723,-3.0467800386672046,0.00231306906356019,0.01239795836945708,Variable vs Initial
Acropora_006544,NA,536.5627716250821,-1.3558803649535671,0.26826101329852153,-5.054332525929662,4.318985502647498e-7,4.593932684319306e-5,Variable vs Control
Acropora_006544,NA,536.5627716250821,-1.413195177354898,0.2164294401034603,-6.529588473173265,6.595064531335104e-11,4.079481003718047e-9,Variable vs Initial
Acropora_006831,PX domain,581.8707724903696,-1.3132200946747374,0.2263188072284731,-5.802523045948262,6.532441201419384e-9,1.2361505594406867e-6,Variable vs Control
Acropora_006831,PX domain,581.8707724903696,-1.094282530233584,0.1825396943903484,-5.994764776441101,2.0378018977976547e-9,8.41907774239161e-8,Variable vs Initial
Acropora_006944,NA,16.623936995152583,-1.417604175356534,0.5002061916197744,-2.8340396402652055,0.00459636300657402,0.04822773150805011,Variable vs Control
Acropora_006944,NA,16.623936995152583,-2.16375477765806,0.4028207443336077,-5.3715078185399605,7.808098219794651e-8,1.996470652507494e-6,Variable vs Initial
Acropora_007430,Interferon-induced transmembrane protein,4.427319804928696,-1.5392076396762553,0.47871323124107856,-3.2153020623345063,0.00130307325733519,0.02103791090265167,Variable vs Control
Acropora_007430,Interferon-induced transmembrane protein,4.427319804928696,-1.2288541717076629,0.3930757579590435,-3.1262527561816804,0.00177049309826413,0.00996179007320179,Variable vs Initial
Acropora_007638,Ankyrin repeats (3 copies),16.772637091175948,-2.7877156957273463,0.5646509375091603,-4.937060244732386,7.930897735739499e-7,7.822268469783308e-5,Variable vs Control
Acropora_007638,Ankyrin repeats (3 copies),16.772637091175948,-2.400238555298601,0.4792845929886914,-5.007961011914342,5.500967379760142e-7,1.1107916643414236e-5,Variable vs Initial
Acropora_007764,Cytochrome b-561 / ferric reductase transmembrane domain.,14.996063393581611,-1.1285552398024286,0.3514081405510275,-3.2115227553715497,0.0013203351350817,0.02121138597070054,Variable vs Control
Acropora_007764,Cytochrome b-561 / ferric reductase transmembrane domain.,14.996063393581611,-1.4657670234266529,0.28197397202093893,-5.198235187883963,2.0118947858041297e-7,4.566071296437397e-6,Variable vs Initial
Acropora_007909,NA,51.64495000231991,-1.1695355211546716,0.2499687605813217,-4.678726727431165,2.8866185783337618e-6,2.1648309098527024e-4,Variable vs Control
Acropora_007909,NA,51.64495000231991,-1.0599223088004512,0.2016474585183664,-5.256313749691577,1.469714727224994e-7,3.4933615397605295e-6,Variable vs Initial
Acropora_007978,NA,18.77028014396411,-1.9709324542851756,0.641694368186135,-3.071450447440223,0.00213021518881493,0.02920566300149475,Variable vs Control
Acropora_007978,NA,18.77028014396411,-1.428087084367907,0.5343441169692006,-2.6725981235987324,0.00752663586483465,0.03211939452806981,Variable vs Initial
Acropora_008105,NA,11.215990047117868,1.2682813852380816,0.4305614671625545,2.945645353719621,0.0032228168348412,0.03827524682486598,Variable vs Control
Acropora_008105,NA,11.215990047117868,1.7423878641941095,0.33219635055752034,5.245054201438051,1.562363901618401e-7,3.685200268380696e-6,Variable vs Initial
Acropora_008250,NA,49.7332191236442,1.0726157986315203,0.37023778663491913,2.897099748733092,0.00376629984085294,0.04216510060135951,Variable vs Control
Acropora_008250,NA,49.7332191236442,1.6451516499616254,0.2936750688528483,5.601945226021081,2.1195954126320914e-8,6.542282640761281e-7,Variable vs Initial
Acropora_008536,Occurs in almost all aerobically respiring organisms and serves to protect cells from the toxic effects of hydrogen peroxide,44.18892765210548,-1.462133402796375,0.23909068369007647,-6.115392621034449,9.631952203923578e-10,2.411544464102343e-7,Variable vs Control
Acropora_008536,Occurs in almost all aerobically respiring organisms and serves to protect cells from the toxic effects of hydrogen peroxide,44.18892765210548,-1.598775520415848,0.19624479357037572,-8.14684298792624,3.73548194114023e-16,8.177368769017606e-14,Variable vs Initial
Acropora_008723,metalloendopeptidase activity,31.65003652699304,-1.2789053447918517,0.4030346654487621,-3.1731894410815618,0.00150774109589337,0.02299623111018627,Variable vs Control
Acropora_008723,metalloendopeptidase activity,31.65003652699304,-1.3476527682081914,0.32271630814392366,-4.175967356465825,2.967223720125034e-5,3.311458455424663e-4,Variable vs Initial
Acropora_008758,NA,5.925342136602255,-1.7993766111281506,0.4590994461534876,-3.9193613196531216,8.878392973683492e-5,0.00312066883917332,Variable vs Control
Acropora_008758,NA,5.925342136602255,-1.9436097626291964,0.3821623574897347,-5.085822097696798,3.660370433687456e-7,7.700678051631078e-6,Variable vs Initial
Acropora_009217,NA,5.014827841890783,-3.510386573445943,0.9492369722039244,-3.6981140392114935,2.172073071456134e-4,0.00594089364115581,Variable vs Control
Acropora_009217,NA,5.014827841890783,-2.0790677499794805,0.7985991577806165,-2.603393366651436,0.00923059769851977,0.03766502245027729,Variable vs Initial
Acropora_009258,NA,14.28181858169494,1.052423392767136,0.2640788880176143,3.985261376505563,6.740588644416355e-5,0.00254515869139748,Variable vs Control
Acropora_009258,NA,14.28181858169494,1.3849370738111972,0.1933741518063791,7.161955519256273,7.953423147639728e-13,7.955632431847404e-11,Variable vs Initial
Acropora_009481,NA,6.811804410791994,-1.0959193704847674,0.3532920476587876,-3.102021055235343,0.00192204287157978,0.02723694080060238,Variable vs Control
Acropora_009481,NA,6.811804410791994,-1.0590828329169248,0.28630883517880035,-3.699092388313919,2.163718340655324e-4,0.00174437680851488,Variable vs Initial
Acropora_009633,NA,85.25543622749832,-1.3945794424348554,0.2556089515180274,-5.455910030351576,4.8722659780306695e-8,7.341783011710289e-6,Variable vs Control
Acropora_009633,NA,85.25543622749832,-2.069996116663948,0.20623519559001752,-10.037065258148123,1.0474412578058139e-23,8.704236852366315e-21,Variable vs Initial
Acropora_010895,NA,3.8047258647160698,1.699571388978454,0.5212697602910565,3.2604450103329996,0.00111237534626843,0.01905557514228689,Variable vs Control
Acropora_010895,NA,3.8047258647160698,1.2046528214279388,0.33065451079910013,3.643237222188887,2.692304967495242e-4,0.00208943754050654,Variable vs Initial
Acropora_011104,NA,63.56029276339011,-2.311010203885839,0.7343381197557723,-3.147065557014035,0.00164917981293309,0.02453268032511259,Variable vs Control
Acropora_011104,NA,63.56029276339011,-1.5787101732439528,0.5928844591135858,-2.6627619411786623,0.00775022225580817,0.03289163269671804,Variable vs Initial
Acropora_013707,homophilic cell adhesion via plasma membrane adhesion molecules,20.23641601716777,2.170667365825956,0.33114358955525763,6.555063828175779,5.5618082352590604e-11,2.2076309078196577e-8,Variable vs Control
Acropora_013707,homophilic cell adhesion via plasma membrane adhesion molecules,20.23641601716777,1.368296786563734,0.23313959111442015,5.8690022575024665,4.384254683392165e-9,1.6474122902499328e-7,Variable vs Initial
Acropora_014875,Monoamine oxidase,70.85041559796015,-1.1122812833279003,0.2792921096056714,-3.9825016356470457,6.819365535054398e-5,0.00256894339623785,Variable vs Control
Acropora_014875,Monoamine oxidase,70.85041559796015,-1.78268182109953,0.22089236318213637,-8.070364205527662,7.008877816037458e-16,1.4846452362088758e-13,Variable vs Initial
Acropora_015369,NA,5.144595037451538,1.5210923423155225,0.41663505123778743,3.650898640900438,2.613243625470867e-4,0.00671407884589653,Variable vs Control
Acropora_015369,NA,5.144595037451538,1.306862189430147,0.2772609948988481,4.713472913515743,2.4353010995475904e-6,4.0165737066278805e-5,Variable vs Initial
Acropora_015738,NA,7.033315071295497,-1.3282943793573667,0.45071595837391015,-2.947076434013071,0.00320793899372862,0.03817163764180691,Variable vs Control
Acropora_015738,NA,7.033315071295497,-2.02726011647843,0.3649918008199114,-5.554262073625838,2.787869519770296e-8,8.240042249542684e-7,Variable vs Initial
Acropora_016099,-,17.1189379831145,-1.4966401205250028,0.441277753607043,-3.391605645857593,6.948436970948439e-4,0.01349389776434545,Variable vs Control
Acropora_016099,-,17.1189379831145,-2.240371780390256,0.35731109466975336,-6.270087365915495,3.608455819833614e-10,1.7964123604452784e-8,Variable vs Initial
Acropora_016179,melanocortin receptor activity,9.108864559003605,-1.2006266172614737,0.36985410183198625,-3.246216849602178,0.00116949720439201,0.01962102835492333,Variable vs Control
Acropora_016179,melanocortin receptor activity,9.108864559003605,-1.0626304191795,0.3002188974092521,-3.539518758977202,4.0085727989362674e-4,0.00291417307852681,Variable vs Initial
Acropora_017185,NA,13.061659941716554,1.2828029420622824,0.3212129727377184,3.993621213766281,6.507178873525518e-5,0.00248670049290145,Variable vs Control
Acropora_017185,NA,13.061659941716554,1.3150882377115176,0.2361405594621903,5.569090886828712,2.560718947771778e-8,7.638049236186124e-7,Variable vs Initial
Acropora_017640,"Spondin 2b, extracellular matrix protein",21.7476765522419,-2.167178418577615,0.3366498178623894,-6.437485789650661,1.2146869128394859e-10,4.0342479223571e-8,Variable vs Control
Acropora_017640,"Spondin 2b, extracellular matrix protein",21.7476765522419,-2.244776769572218,0.2867168669673923,-7.829245601471753,4.908060323093108e-15,8.880330043026012e-13,Variable vs Initial
Acropora_017850,NA,16.863144776969133,-1.102899179375246,0.3903896434165028,-2.825124072767919,0.0047262311034516,0.04907808198575583,Variable vs Control
Acropora_017850,NA,16.863144776969133,-1.0244697872134578,0.31526652994813653,-3.249535519618876,0.00115593641415031,0.00699584374345427,Variable vs Initial
Acropora_018539,NA,70.74537961393705,-1.3960747628220358,0.35747657178226344,-3.905360163497303,9.408515195585276e-5,0.0032786761518834,Variable vs Control
Acropora_018539,NA,70.74537961393705,-1.3404693831599468,0.2882500957842121,-4.650369254910639,3.3134124647857927e-6,5.260072719629819e-5,Variable vs Initial
Acropora_018567,Animal haem peroxidase,478.4355202642633,-2.2562918418429443,0.3472799029526966,-6.497041212748428,8.191502798454629e-11,2.8363514157883115e-8,Variable vs Control
Acropora_018567,Animal haem peroxidase,478.4355202642633,-2.008404549131906,0.28023191460300895,-7.166937256154837,7.669415977839978e-13,7.827870171421919e-11,Variable vs Initial
Acropora_018568,peroxidase activity,10.058216581726189,-2.40564991346959,0.4895459212158595,-4.914043421084592,8.921697715060956e-7,8.485259504058383e-5,Variable vs Control
Acropora_018568,peroxidase activity,10.058216581726189,-3.2493990269796336,0.4151954268217199,-7.826191757104511,5.028701401994821e-15,8.979348966239676e-13,Variable vs Initial
Acropora_018571,Animal haem peroxidase,45.28397738706494,-2.8790239926574093,0.5907954967497182,-4.873131241684236,1.0984319884639351e-6,1.0099368463424906e-4,Variable vs Control
Acropora_018571,Animal haem peroxidase,45.28397738706494,-1.9127615024828335,0.4809471986906646,-3.9770717194946856,6.976912725356996e-5,6.802489907223071e-4,Variable vs Initial
Acropora_019472,nitric-oxide synthase activity,43.54824653323069,-2.8506231498895547,0.755613318158856,-3.772595163933115,1.6155831437403265e-4,0.0047978102338011,Variable vs Control
Acropora_019472,nitric-oxide synthase activity,43.54824653323069,-2.387273386395349,0.6155007935140421,-3.878587016542791,1.0506494520782684e-4,9.554011810439e-4,Variable vs Initial
Acropora_019673,positive regulation of cardioblast differentiation,18.8883837112197,1.2408873709315416,0.293685084763232,4.225231158510964,2.386956325250897e-5,0.00111304662570581,Variable vs Control
Acropora_019673,positive regulation of cardioblast differentiation,18.8883837112197,1.6326496372723074,0.2243908700592661,7.275918297571964,3.440717919901852e-13,3.8553616488421807e-11,Variable vs Initial
Acropora_019861,NA,36.8833570333018,-1.069517472351552,0.3663988937931843,-2.918997547397745,0.00351158986550275,0.04010358840083641,Variable vs Control
Acropora_019861,NA,36.8833570333018,-1.407406656130632,0.29382946046602093,-4.789875916112869,1.6688447916497937e-6,2.9101743800149667e-5,Variable vs Initial
Acropora_021678,Sterile alpha motif (SAM)/Pointed domain,300.9808444469163,-1.051560268851254,0.2276490790080146,-4.619216003128362,3.851927025149715e-6,2.6789000174054045e-4,Variable vs Control
Acropora_021678,Sterile alpha motif (SAM)/Pointed domain,300.9808444469163,-1.1013020236018662,0.1832172759425156,-6.010907093430423,1.8448811634603574e-9,7.709961782925433e-8,Variable vs Initial
Acropora_022441,NA,33.50602463640695,-1.5622408641279395,0.25233830661743323,-6.191057097392797,5.976205447057457e-10,1.568657539442146e-7,Variable vs Control
Acropora_022441,NA,33.50602463640695,-1.879196825927915,0.20494386846822787,-9.16932445929332,4.759925183452858e-20,2.188147734333669e-17,Variable vs Initial
Acropora_022631,Dermatopontin,85.35030640582714,-1.1579922714975703,0.3732909450392569,-3.1021172275576916,0.00192141853534724,0.02723694080060238,Variable vs Control
Acropora_022631,Dermatopontin,85.35030640582714,-1.750837849601617,0.3000698589591316,-5.8347674627329855,5.386563708726966e-9,1.9692401944290163e-7,Variable vs Initial
Acropora_022862,NA,23.63685478847345,-1.1188973833908051,0.301599131934226,-3.7098826386371,2.073553473546014e-4,0.00574731187444693,Variable vs Control
Acropora_022862,NA,23.63685478847345,-1.5233533335077765,0.2428547929736039,-6.272692067779577,3.5485829101655217e-10,1.7747843138202843e-8,Variable vs Initial
Acropora_023258,NA,15.566609179100096,-1.1384751710857393,0.3775675699485922,-3.0152885515054924,0.00256734880429688,0.03279516047184256,Variable vs Control
Acropora_023258,NA,15.566609179100096,-1.132423017145657,0.3027634785135346,-3.7402893595537607,1.838085289654882e-4,0.00152276344970411,Variable vs Initial
Acropora_023921,sequence-specific DNA binding,81.68822399265791,-1.849912609531985,0.33562673726842834,-5.511815371409036,3.5515136522990323e-8,5.452578601652307e-6,Variable vs Control
Acropora_023921,sequence-specific DNA binding,81.68822399265791,-1.983821362661032,0.2732146353397862,-7.261036218626547,3.8413606235010665e-13,4.2781668882146415e-11,Variable vs Initial
Acropora_024034,response to abiotic stimulus,11.892293982469033,-1.55427398525329,0.3254443008748407,-4.775852522459849,1.7894750663953403e-6,1.508907628524237e-4,Variable vs Control
Acropora_024034,response to abiotic stimulus,11.892293982469033,-1.4237182234183718,0.2701230492921803,-5.270628430817091,1.3595745396331978e-7,3.256648281963954e-6,Variable vs Initial
Acropora_024297,Src homology 2 domains,7.806469737737384,-2.0570109078416854,0.5468747738018748,-3.761392930124278,1.689697489747595e-4,0.00494570808420006,Variable vs Control
Acropora_024297,Src homology 2 domains,7.806469737737384,-1.501981179447883,0.45261288631876856,-3.3184675577046208,9.05128361647268e-4,0.00570151702091862,Variable vs Initial
Acropora_026585,NA,31.3284669593203,1.0688295487792083,0.3774860261769738,2.831441363813868,0.00463387290470056,0.04850320099716467,Variable vs Control
Acropora_026585,NA,31.3284669593203,1.648265462616079,0.29669890652417547,5.555347277566646,2.7706036570741618e-8,8.200227755444429e-7,Variable vs Initial
Acropora_027863,-,6.566333471884283,-1.040874478078731,0.3633866935426477,-2.8643714714242066,0.00417837685397949,0.04533153426882401,Variable vs Control
Acropora_027863,-,6.566333471884283,-1.293969214706186,0.29287749626725545,-4.418124407637718,9.956111092730244e-6,1.3197039034940468e-4,Variable vs Initial
Acropora_027872,Neural cell adhesion molecule,40.27612014205312,-1.2403253646099666,0.2515538839610153,-4.930654796815567,8.195444503665142e-7,7.938849038848007e-5,Variable vs Control
Acropora_027872,Neural cell adhesion molecule,40.27612014205312,-1.7353814270035004,0.2023215963537642,-8.577341511131337,9.709102460777771e-18,2.9545756023600643e-15,Variable vs Initial
Acropora_027873,NA,101.66661625714232,-1.185070291560602,0.21990447053641385,-5.3890231911604864,7.08416649504337e-8,9.770146232231847e-6,Variable vs Control
Acropora_027873,NA,101.66661625714232,-1.3312780838046343,0.17740316098260928,-7.504252328035682,6.178019905337854e-14,8.45383107261211e-12,Variable vs Initial
Acropora_028438,NA,5.398816844101428,-2.1320725677173713,0.5260158123997479,-4.053248053495954,5.051139427288823e-5,0.00202468578915513,Variable vs Control
Acropora_028438,NA,5.398816844101428,-2.3874095440086762,0.4439127241021542,-5.378105682456805,7.52736295117424e-8,1.938452966901914e-6,Variable vs Initial
Acropora_028627,NA,15.420577064027166,-2.2793303394484674,0.6628151293269386,-3.438862872311067,5.841630541962153e-4,0.01188333692998651,Variable vs Control
Acropora_028627,NA,15.420577064027166,-3.2567546982638342,0.5411841163021449,-6.017831270653142,1.7676930364385627e-9,7.430501117761009e-8,Variable vs Initial
Acropora_028849,Monoamine oxidase,1115.0122161675752,-2.0817574480250265,0.36019528443956494,-5.779524435651829,7.491207383872224e-9,1.385362601876552e-6,Variable vs Control
Acropora_028849,Monoamine oxidase,1115.0122161675752,-1.7953728829929114,0.29022248543987744,-6.18619498165948,6.163376677285756e-10,2.9203051861718434e-8,Variable vs Initial
Acropora_028850,NA,15.697631519731226,-2.3445581138613503,0.5527578343333072,-4.241564692953056,2.2196688857602547e-5,0.00105314552323213,Variable vs Control
Acropora_028850,NA,15.697631519731226,-1.8322577255004993,0.4556319793760533,-4.02135453268581,5.786443753541788e-5,5.777352298476149e-4,Variable vs Initial
Acropora_029683,purine-rich negative regulatory element binding,17.76056574691554,-1.8813406914735575,0.5280601136722434,-3.5627396252110595,3.6700464722699486e-4,0.00865599076662625,Variable vs Control
Acropora_029683,purine-rich negative regulatory element binding,17.76056574691554,-2.545158214088181,0.4334340026265569,-5.872077868060269,4.303664987721555e-9,1.6251673333234016e-7,Variable vs Initial
Acropora_029687,sequence-specific DNA binding,15.160582704725424,-1.9218086708060336,0.40803008407620733,-4.709968077861386,2.4775559297645357e-6,1.9199878667137168e-4,Variable vs Control
Acropora_029687,sequence-specific DNA binding,15.160582704725424,-2.1322912468775437,0.33568437911262833,-6.352071706506547,2.1243424884414467e-10,1.1417548210265151e-8,Variable vs Initial
Acropora_029688,purine-rich negative regulatory element binding,60.39785934543512,-1.3714173583957894,0.23271515851468905,-5.8931157177250455,3.789808109890567e-9,8.115175944784091e-7,Variable vs Control
Acropora_029688,purine-rich negative regulatory element binding,60.39785934543512,-1.2191024959164227,0.1889374177534088,-6.452414298937501,1.1008213827266824e-10,6.308845303764643e-9,Variable vs Initial
Acropora_029829,"heat shock protein 90kDa beta (Grp94), member 1",2165.9943024714,-1.0380255128514622,0.1341299147329228,-7.738956033173964,1.0023643405394928e-14,1.4829524798127007e-11,Variable vs Control
Acropora_029829,"heat shock protein 90kDa beta (Grp94), member 1",2165.9943024714,-1.12392327943017,0.10799762514487656,-10.406925873809264,2.3054643802843728e-25,2.9953995354459664e-22,Variable vs Initial
Acropora_029830,Cysteine-rich with EGF-like,94.54261664256028,-1.3561834829494583,0.21861900905048848,-6.20341062215801,5.525242540467122e-10,1.524030459382406e-7,Variable vs Control
Acropora_029830,Cysteine-rich with EGF-like,94.54261664256028,-1.0252974568217623,0.17713093479493464,-5.78835909158812,7.1077336892555535e-9,2.488973972286151e-7,Variable vs Initial
Acropora_029983,Potassium channel subfamily K member,26.982352599581723,2.246240640601583,0.3146754828600681,7.138276614960994,9.450830119771653e-13,6.741951790586138e-10,Variable vs Control
Acropora_029983,Potassium channel subfamily K member,26.982352599581723,1.3873817466220906,0.22261962894450435,6.232072855390229,4.60303298111632e-10,2.2602984224999822e-8,Variable vs Initial
Acropora_030131,NADP-retinol dehydrogenase activity,17.48729216988531,1.13065544016819,0.2645410855454185,4.274025858165121,1.91974757027477e-5,9.474055806267174e-4,Variable vs Control
Acropora_030131,NADP-retinol dehydrogenase activity,17.48729216988531,1.2111588234195931,0.19247916509045532,6.292415196472879,3.1256409520829116e-10,1.5890023155459622e-8,Variable vs Initial
Acropora_031373,NA,111.49140978920316,-1.3585698687919143,0.3288490461701007,-4.131287241408569,3.6073747777696384e-5,0.00154085084339693,Variable vs Control
Acropora_031373,NA,111.49140978920316,-1.2549109279975714,0.26391557327742166,-4.754971116003221,1.9847479131343393e-6,3.3633304636220026e-5,Variable vs Initial
Acropora_031416,NA,13.87161943147662,-1.7394157849361505,0.4262005406221371,-4.081214402959404,4.480100381348117e-5,0.00184114024257725,Variable vs Control
Acropora_031416,NA,13.87161943147662,-1.807533661431588,0.3463792480312108,-5.218365914544392,1.8050858353015857e-7,4.175662158193368e-6,Variable vs Initial
Acropora_033778,Cupin superfamily (DUF985),6.186186945878936,-2.01412187488875,0.551714264674022,-3.650661227834639,2.6156605556706426e-4,0.00671407884589653,Variable vs Control
Acropora_033778,Cupin superfamily (DUF985),6.186186945878936,-2.5134193339935424,0.4643620317690286,-5.4126288586051,6.210613094533113e-8,1.6404218401036974e-6,Variable vs Initial
Acropora_34231,Neurotransmitter-gated ion-channel ligand binding domain,74.61248266581819,-1.6279550057180738,0.2451422683608806,-6.6408580478724994,3.118622783530691e-11,1.4500704908336706e-8,Variable vs Control
Acropora_34231,Neurotransmitter-gated ion-channel ligand binding domain,74.61248266581819,-1.421515052672598,0.20006838868863897,-7.105145705376092,1.2019566476992233e-12,1.1541989035639741e-10,Variable vs Initial
Acropora_000330,NA,6.184951921772973,1.1664416882618145,0.3691042078499635,3.1601961274198183,0.00157662969732146,0.02373549647937974,Variable vs Control
Acropora_001502,NA,715.3332877649133,-1.3924840486926493,0.2251518496951184,-6.184644055015464,6.224275180083363e-10,1.6078389568361378e-7,Variable vs Control
Acropora_001587,NA,23.85116819916913,1.0631721118610848,0.3104625318600093,3.4244780054183153,6.159817036613883e-4,0.01237590894492029,Variable vs Control
Acropora_001595,NA,9.763430193114386,-1.1568144610938045,0.34265116931263034,-3.3760703733024253,7.352910929329959e-4,0.01404475028919199,Variable vs Control
Acropora_001602,Belongs to the heat shock protein 70 family,1060.3589423414685,-1.5537948630324976,0.1234107223354192,-12.59043650039924,2.3835166445380818e-36,3.878934987321274e-32,Variable vs Control
Acropora_001953,NA,30.26413200327643,-1.267916523140079,0.2877479936517805,-4.406343575324643,1.051301651732272e-5,5.885087687055513e-4,Variable vs Control
Acropora_002366,NA,18.590544851835737,1.1714411326991023,0.3005830999395562,3.897228862616248,9.729966082287733e-5,0.00336189953340022,Variable vs Control
Acropora_002563,NA,201.35017179062436,-1.014186763457928,0.1758580531593387,-5.767076032275927,8.06586694861892e-9,1.4584879857980478e-6,Variable vs Control
Acropora_003285,NA,8.660996162823958,1.3028427373965767,0.3865273712331947,3.3706351331341096,7.499511415462604e-4,0.01422459775935179,Variable vs Control
Acropora_003548,NA,9.642922593669292,-1.3596615218487893,0.335549760464695,-4.052041402043697,5.077267740709744e-5,0.00202518272579192,Variable vs Control
Acropora_004232,structural constituent of cuticle,13.697422329753184,1.1129735122836562,0.3493029000874016,3.1862704604089203,0.00144119799477515,0.02247050996210341,Variable vs Control
Acropora_004501,regulation of DNA-dependent DNA replication initiation,8.59792683342131,1.17683937093435,0.3244459636592768,3.627227651906407,2.8648069471946965e-4,0.00718364688114737,Variable vs Control
Acropora_004869,NA,80.92086417823866,1.036435507258518,0.2054861590558642,5.043821501265926,4.563250179054459e-7,4.822229442463134e-5,Variable vs Control
Acropora_004943,solute carrier family 17,6.377016896351623,1.0290905076640573,0.3591360152244857,2.865461730483372,0.00416401599965684,0.04523711373725999,Variable vs Control
Acropora_005760,chromatin remodeling,125.12811868209408,-1.1670142875012837,0.1768353521123714,-6.599439951122982,4.127138730814787e-11,1.7771863147793873e-8,Variable vs Control
