Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;
25.05.22;18:59:51;1;0;0.1652;0.1794;0.1598;0.1544;0.1970;0.1652;0.1544;0.2038;0.1632;0.2610;0.2683;0.2278;0.2341;0.2595;0.2229;0.2092;0.2674;0.2380;0.367;0.332;0.298;0.340;0.241;0.259;0.262;0.238;0.314;
