Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;
25.05.22;19:30:07;1;0;0.1544;0.1852;0.1896;0.1588;0.1486;0.1696;0.1339;0.1662;0.1730;0.2214;0.3001;0.2903;0.2649;0.2566;0.2698;0.2107;0.2810;0.2830;0.302;0.383;0.347;0.400;0.421;0.371;0.364;0.409;0.389;
