chi2,Z,P,P.adjusted,comparisons
38.25623230137299,2.3694914860371883,0.008906282599370843,0.13359423899056264,Treated.A - Treated.B
38.25623230137299,-1.7635169801133608,0.03890666799954868,0.5836000199932302,Treated.A - Treated.C
38.25623230137299,-4.313674102900257,8.02817923256233e-6,1.2042268848843494e-4,Treated.B - Treated.C
38.25623230137299,-0.5745109016359762,0.2828110627860751,1,Treated.A - Untreated.A
38.25623230137299,-3.045555780474707,0.001161253465652487,0.017418801984787305,Treated.B - Untreated.A
38.25623230137299,1.2183686746584457,0.11154195176588629,1,Treated.C - Untreated.A
38.25623230137299,1.0669488173239543,0.14299747443987895,1,Treated.A - Untreated.B
38.25623230137299,-1.2948791583650967,0.09768095961589063,1,Treated.B - Untreated.B
38.25623230137299,2.9003643671072745,0.0018636455389133809,0.027954683083700714,Treated.C - Untreated.B
38.25623230137299,1.6819956924488288,0.04628483760047115,0.6942725640070672,Untreated.A - Untreated.B
38.25623230137299,-2.7382101976316595,0.0030887289314116446,0.04633093397117467,Treated.A - Untreated.C
38.25623230137299,-5.418391080306121,3.0068878893994376e-8,4.5103318340991565e-7,Treated.B - Untreated.C
38.25623230137299,-0.9628003198605783,0.16782387009593586,1,Treated.C - Untreated.C
38.25623230137299,-2.2073734692704376,0.013643989162313108,0.20465983743469662,Untreated.A - Untreated.C
38.25623230137299,-3.9255452507566173,4.326675006908237e-5,6.490012510362355e-4,Untreated.B - Untreated.C
