chi2,Z,P,P.adjusted,comparisons
165.8083192497774,7.644280862918684,1.0505815944802762e-14,6.303489566881656e-14,Treated.Acropora cervicornis - Treated.Pseudodiploria clivosa
165.8083192497774,-2.0826881483105044,0.018639829221194698,0.11183897532716819,Treated.Acropora cervicornis - Untreated.Acropora cervicornis
165.8083192497774,-9.82205006268705,4.5242200811457415e-23,2.7145320486874447e-22,Treated.Pseudodiploria clivosa - Untreated.Acropora cervicornis
165.8083192497774,8.112008601744876,2.4894887639498483e-16,1.493693258369909e-15,Treated.Acropora cervicornis - Untreated.Pseudodiploria clivosa
165.8083192497774,0.4308031675407894,0.33330574810717684,1,Treated.Pseudodiploria clivosa - Untreated.Pseudodiploria clivosa
165.8083192497774,10.306471254274502,3.293792860127418e-25,1.976275716076451e-24,Untreated.Acropora cervicornis - Untreated.Pseudodiploria clivosa
