term,name,delta_rank_variable,pval_variable,level_variable,nseqs_variable,padj_variable,delta_rank_Dixon,pval_Dixon,level_Dixon,nseqs_Dixon,padj_Dixon
GO:1903828,negative regulation of cellular protein localization,-300,0.142126309475201,2,81,0.578803477052313,666,0.0172844709195953,2,53,0.0506769828009077
GO:1903829,positive regulation of cellular protein localization,-25,0.861172374520622,2,174,0.979249209605357,-45,0.840900017868685,2,84,0.906020221272657
GO:1905207,regulation of cardiocyte differentiation,722,0.0196565006672302,2,35,0.260844176652881,295,0.397515324636265,2,34,0.547959585960144
GO:1905330,regulation of morphogenesis of an epithelium,448,0.0214296908081935,3,89,0.269812853080141,176,0.462075840738209,3,73,0.610288846258012
GO:1905952,regulation of lipid localization,-370,0.0477856307501468,4,97,0.383319227738366,403,0.0910269679682032,2,73,0.190561129204463
GO:1905954,positive regulation of lipid localization,21,0.935999492455607,2,48,0.991884673017075,-94,0.781338173819369,2,36,0.866309909392971
GO:1990542,mitochondrial transmembrane transport,-742,0.00351743834732418,2,52,0.0945203260327754,-719,0.0488393453456599,3,31,0.116880484587904
GO:1990778,protein localization to cell periphery,-68,0.682249352150162,4,125,0.924968798907367,524,0.0747173006135314,3,48,0.1634440950921
GO:2000027,regulation of animal organ morphogenesis,205,0.169933022764769,2,153,0.616797679184732,127,0.464972488600573,2,139,0.612945468099301
GO:2000177,regulation of neural precursor cell proliferation,354,0.0904634753016725,2,77,0.484249632396235,-432,0.145873436061316,2,47,0.267176203415656
GO:2000179,positive regulation of neural precursor cell proliferation,311,0.343681681633675,6,31,0.765845573964467,-649,0.0804804514842139,2,30,0.173210759824717
GO:2000241,regulation of reproductive process,-69,0.612049364683767,3,183,0.893714373336912,61,0.636805015051555,2,252,0.753137926988112
GO:2000242,negative regulation of reproductive process,97,0.74193315174979,2,39,0.944741772141407,398,0.107639337957788,4,68,0.214321881800396
GO:2000243,positive regulation of reproductive process,155,0.41739456137507,2,93,0.817617051433435,112,0.699157865495215,3,49,0.79903756056596
GO:2000377,regulation of reactive oxygen species metabolic process,-473,0.0147453952641322,2,90,0.222265892494613,608,0.0125783142293711,2,70,0.0399651402465124
GO:2000379,positive regulation of reactive oxygen species metabolic process,-502,0.0795561161553302,2,41,0.45826675145441,912,0.0140353214796206,2,30,0.0436048822667824
GO:2000648,positive regulation of stem cell proliferation,316,0.388268146139574,3,25,0.799548032159825,-317,0.275695891129424,3,49,0.423058774267302
GO:2000736,regulation of stem cell differentiation,403,0.0741433943458229,5,66,0.449873622632709,496,0.101858960636263,2,45,0.206110272651517
GO:2000826,regulation of heart morphogenesis,350,0.286902474322585,6,31,0.729628437030164,-1310,3.33638712860159e-4,2,31,0.00183624254743675
GO:2001020,regulation of response to DNA damage stimulus,-120,0.473034931549154,2,122,0.839003867951153,-492,0.0517503993511325,2,65,0.121637874655338
GO:2001233,regulation of apoptotic signaling pathway,-432,8.3658370597417e-4,3,206,0.0348363672983901,632,0.026725472952827,3,51,0.0726517711338986
GO:2001235,positive regulation of apoptotic signaling pathway,-571,0.00308256821192436,2,91,0.0865687226046808,419,0.259420966951464,3,30,0.406934850119944
GO:2001251,negative regulation of chromosome organization,666,2.12324151428607e-4,7,105,0.0143777243488898,-1161,1.00860018794831e-5,5,60,9.29738444857702e-5
GO:2001252,positive regulation of chromosome organization,565,2.54137094091508e-4,5,143,0.0157133758022767,-797,0.00665741994395778,5,48,0.0234844420070322
