gene,lpv
Acropora0,0.989984310353128
Acropora1,0.388845071597793
Acropora10,0.445247334042664
Acropora100,0.788722245937546
Acropora1000,0.219595811460042
Acropora10000,0.303032684998342
Acropora10001,-0.012456617034651
Acropora10002,0.0435498107584975
Acropora10003,1.512580422969
Acropora10004,-0.465303363371864
Acropora10005,-0.105833906119638
Acropora10007,0.735905313006512
Acropora10008,-0.68034548185098
Acropora10009,-1.22395645686252
Acropora1001,-0.478220854285668
Acropora10010,0.0448534281067982
Acropora10011,0.419494345565988
Acropora10012,0.107517626360976
Acropora10013,0.260446244370399
Acropora10014,-0.553221018514673
Acropora10015,0.461462503056475
Acropora10016,0.80925889817329
Acropora10017,-0.307156183247061
Acropora10018,-0.341225885795692
Acropora10019,0.904235292762074
Acropora1002,0.337229793598016
Acropora10020,0.284756444401746
Acropora10021,-0.198284629284763
Acropora10022,-0.266302788267126
Acropora10023,-0.717963449089064
Acropora10024,0.262174942089996
Acropora10025,0.284641699669
Acropora10026,0.474729184081036
Acropora10027,-0.0643740478812606
Acropora10029,-0.315712656330267
Acropora1003,0.249630972010616
Acropora10030,-0.139397583569224
Acropora10031,-0.304424656513559
Acropora10032,0.0554755134419142
Acropora10033,-0.260484331458306
Acropora10034,1.97838954003359
Acropora10035,0.199520349566923
Acropora10036,0.000548376162231957
Acropora10037,-0.231480540162269
Acropora10038,0.352014881255522
Acropora10039,-0.0792813837009597
Acropora1004,3.06900965987044
Acropora10040,-0.0358171060523413
Acropora10041,-0.06700599749289
Acropora10042,0.00167550371099648
Acropora10044,0.943221182056197
Acropora10045,-0.1504149526104
Acropora10047,-1.74937543352882
Acropora10048,0.108205570280759
Acropora10049,0.725491282304904
Acropora1005,-0.328874268725662
Acropora10050,0.407430459149228
Acropora10051,-1.84411641855758
Acropora10052,-0.128937076463441
Acropora10053,2.71847570745173
Acropora10054,-0.522181478467268
Acropora10055,0.496648700565325
Acropora10058,-1.26823569656952
Acropora10059,0.0871674647610228
Acropora1006,-1.09986166713813
Acropora10060,0.291485217813979
Acropora10061,0.414855020768853
Acropora10062,0.0520767664129846
Acropora10063,0.480843209748767
Acropora10064,0.787871249212109
Acropora10065,-0.386955971249338
Acropora10066,0.868478982747367
Acropora10067,-0.465068537454647
Acropora10068,1.13658722240706
Acropora10069,0.410795128319912
Acropora1007,0.405358457505361
Acropora10070,0.101769192673475
Acropora10071,-0.720305265856801
Acropora10072,-0.612471652965927
Acropora10073,0.803593328068713
Acropora10075,0.275000296373405
Acropora10077,0.88966798890092
Acropora10078,0.436076606842704
Acropora10079,-0.751622541458532
Acropora1008,1.15483022817225
Acropora10080,-0.15192574865775
Acropora10081,-0.319260462547706
Acropora10082,1.54917863471663
Acropora10083,-0.316821478130845
Acropora10084,-0.177293950363373
Acropora10086,0.247089682243471
Acropora10087,-0.103840696194866
Acropora10088,0.0556387491224941
Acropora10089,0.0679754351891365
Acropora1009,-0.947661671222619
Acropora10090,-1.54078052620937
Acropora10092,0.406528556024856
Acropora10093,0.00880912445919278
Acropora10094,0.474960676575615
Acropora10095,0.55596607683382
Acropora10097,0.0680751986614876
Acropora10098,0.531694662613111
Acropora101,0.0543387097401981
Acropora1010,-0.209341374832193
Acropora10102,-1.04141409416796
Acropora10103,-0.69186308376602
Acropora10104,0.342692885482396
Acropora10105,-0.146083109532703
Acropora10107,-1.78778807241117
Acropora10108,1.02732001468086
Acropora10109,-0.377224319489654
Acropora1011,1.1993639862864
Acropora10110,-0.137333228544985
Acropora10111,2.84071037841304
Acropora10112,-0.365243383912644
Acropora10113,0.153319678137654
Acropora10114,0.567478586369484
Acropora10115,-0.165030170004436
Acropora10117,0.22350466505904
Acropora10118,0.13211917260805
Acropora10119,-0.77593623084271
Acropora1012,-0.0933340798015657
Acropora10120,0.180106249334837
Acropora10121,-0.607124850543386
Acropora10122,-0.10009967232588
Acropora10123,0.391097525538356
Acropora10124,-0.0559138819529416
Acropora10125,1.1196258979974
Acropora10126,-0.837377854160043
Acropora10127,0.208136792899396
Acropora10129,0.0417767451872547
Acropora1013,0.116843700046942
Acropora10130,0.464529451605328
Acropora10132,0.127866378364011
Acropora10133,1.14698106760929
Acropora10134,-0.132603506280735
Acropora10137,-0.46080781008482
Acropora10138,0.461415172637236
Acropora10139,-0.264379437498883
Acropora1014,-0.340046872966677
Acropora10140,-0.536949050588131
Acropora10141,-0.472092331316968
Acropora10142,0.216809222627315
Acropora10143,0.148488512309842
Acropora10144,1.17691015057649
Acropora10145,-0.191285046079629
Acropora10146,-0.252904848071206
Acropora10147,-0.308239773190462
Acropora10148,0.121374046697521
