gene,lpv
Acropora_000001,1
Acropora_000002,0
Acropora_000003,0
Acropora_000006,1
Acropora_000007,1
Acropora_000008,0
Acropora_000009,0
Acropora_000012,0
Acropora_000013,0
Acropora_000015,0
Acropora_000016,0
Acropora_000018,0
Acropora_000019,0
Acropora_000020,0
Acropora_000021,0
Acropora_000023,0
Acropora_000024,0
Acropora_000025,0
Acropora_000026,0
Acropora_000027,0
Acropora_000028,1
Acropora_000029,1
Acropora_000030,1
Acropora_000031,0
Acropora_000032,1
Acropora_000033,0
Acropora_000034,0
Acropora_000036,0
Acropora_000037,0
Acropora_000038,1
Acropora_000039,0
Acropora_000040,1
Acropora_000041,0
Acropora_000046,1
Acropora_000047,0
Acropora_000048,1
Acropora_000049,0
Acropora_000050,1
Acropora_000051,0
Acropora_000052,1
Acropora_000053,1
Acropora_000054,0
Acropora_000055,0
Acropora_000056,0
Acropora_000057,0
Acropora_000059,1
Acropora_000060,0
Acropora_000061,0
Acropora_000062,0
Acropora_000063,0
Acropora_000064,0
Acropora_000065,0
Acropora_000066,0
Acropora_000067,1
Acropora_000068,0
Acropora_000069,0
Acropora_000070,0
Acropora_000072,1
Acropora_000073,0
Acropora_000074,0
Acropora_000076,0
Acropora_000077,1
Acropora_000078,0
Acropora_000079,0
Acropora_000081,0
Acropora_000082,0
Acropora_000083,1
Acropora_000084,0
Acropora_000085,0
Acropora_000086,1
Acropora_000087,0
Acropora_000088,0
Acropora_000089,0
Acropora_000090,0
Acropora_000091,0
Acropora_000092,0
Acropora_000094,0
Acropora_000095,0
Acropora_000096,0
Acropora_000098,0
Acropora_000099,0
Acropora_000100,1
Acropora_000101,0
Acropora_000102,1
Acropora_000103,1
Acropora_000104,0
Acropora_000105,1
Acropora_000106,1
Acropora_000107,0
Acropora_000109,1
Acropora_000110,0
Acropora_000112,1
Acropora_000113,0
Acropora_000114,0
Acropora_000115,0
Acropora_000116,0
Acropora_000117,0
Acropora_000118,0
Acropora_000119,1
Acropora_000120,0
Acropora_000121,0
Acropora_000122,1
Acropora_000123,1
Acropora_000125,0
Acropora_000132,0
Acropora_000135,0
Acropora_000137,0
Acropora_000138,0
Acropora_000139,0
Acropora_000140,0
Acropora_000141,1
Acropora_000143,0
Acropora_000144,0
Acropora_000146,1
Acropora_000147,0
Acropora_000148,1
Acropora_000149,0
Acropora_000150,0
Acropora_000151,1
Acropora_000152,1
Acropora_000153,0
Acropora_000154,1
Acropora_000155,0
Acropora_000156,0
Acropora_000157,0
Acropora_000158,1
Acropora_000159,0
Acropora_000160,1
Acropora_000161,0
Acropora_000162,0
Acropora_000164,0
Acropora_000165,1
Acropora_000166,1
Acropora_000168,0
Acropora_000169,0
Acropora_000171,0
Acropora_000174,0
Acropora_000175,0
Acropora_000178,0
Acropora_000180,1
Acropora_000181,0
Acropora_000182,0
Acropora_000183,0
Acropora_000184,1
Acropora_000185,1
Acropora_000189,0
Acropora_000190,0
Acropora_000191,0
Acropora_000192,0
Acropora_000193,0
Acropora_000194,0
Acropora_000195,0
Acropora_000196,1
Acropora_000197,1
Acropora_000198,0
Acropora_000199,0
Acropora_000201,0
Acropora_000202,0
Acropora_000203,0
Acropora_000204,0
Acropora_000205,0
Acropora_000206,0
Acropora_000207,0
Acropora_000208,0
Acropora_000209,1
Acropora_000211,0
Acropora_000212,0
Acropora_000213,1
Acropora_000215,0
Acropora_000216,0
Acropora_000217,0
Acropora_000218,0
Acropora_000219,0
Acropora_000221,1
Acropora_000223,0
Acropora_000224,1
Acropora_000226,0
Acropora_000227,0
Acropora_000228,1
Acropora_000231,0
Acropora_000233,0
Acropora_000234,0
Acropora_000235,0
Acropora_000236,0
Acropora_000237,0
Acropora_000238,0
Acropora_000239,0
Acropora_000240,0
Acropora_000241,0
Acropora_000242,1
Acropora_000243,1
Acropora_000244,0
Acropora_000245,0
Acropora_000246,0
Acropora_000247,0
Acropora_000248,0
Acropora_000249,0
Acropora_000250,0
Acropora_000252,0
Acropora_000253,0
Acropora_000254,0
Acropora_000255,0
Acropora_000257,1
Acropora_000258,0
Acropora_000259,0
Acropora_000260,0
Acropora_000261,1
Acropora_000262,0
Acropora_000263,1
Acropora_000264,1
Acropora_000265,0
Acropora_000268,0
Acropora_000270,1
Acropora_000271,0
Acropora_000272,0
Acropora_000274,0
Acropora_000275,0
Acropora_000277,0
Acropora_000279,0
Acropora_000282,0
Acropora_000283,0
Acropora_000285,1
Acropora_000286,0
Acropora_000287,0
Acropora_000289,0
Acropora_000291,0
Acropora_000293,1
Acropora_000294,0
Acropora_000296,1
Acropora_000297,0
Acropora_000298,1
Acropora_000301,1
Acropora_000302,0
Acropora_000304,1
Acropora_000305,1
Acropora_000306,0
Acropora_000307,1
Acropora_000308,0
Acropora_000309,0
Acropora_000310,1
Acropora_000311,0
Acropora_000313,0
Acropora_000315,1
Acropora_000317,0
Acropora_000319,0
Acropora_000321,0
Acropora_000323,0
Acropora_000324,1
Acropora_000325,1
Acropora_000326,0
Acropora_000327,0
Acropora_000328,1
Acropora_000330,0
Acropora_000331,1
Acropora_000332,0
Acropora_000333,0
Acropora_000334,1
Acropora_000335,0
Acropora_000336,1
Acropora_000337,0
Acropora_000338,0
Acropora_000339,0
Acropora_000340,0
Acropora_000341,0
Acropora_000342,0
Acropora_000344,1
Acropora_000346,0
Acropora_000347,0
Acropora_000349,0
Acropora_000350,0
Acropora_000352,0
Acropora_000353,0
Acropora_000354,0
Acropora_000355,0
Acropora_000356,0
Acropora_000357,0
Acropora_000358,0
Acropora_000359,0
Acropora_000361,0
Acropora_000362,0
Acropora_000363,1
Acropora_000364,0
Acropora_000366,1
Acropora_000367,0
Acropora_000368,1
Acropora_000369,0
Acropora_000370,0
Acropora_000371,0
Acropora_000372,1
Acropora_000373,0
Acropora_000374,0
Acropora_000375,0
Acropora_000376,0
Acropora_000377,0
Acropora_000378,0
Acropora_000379,0
Acropora_000381,0
Acropora_000382,0
Acropora_000385,1
Acropora_000386,0
Acropora_000387,1
Acropora_000388,1
Acropora_000389,0
Acropora_000390,1
Acropora_000391,1
Acropora_000392,0
Acropora_000393,1
Acropora_000394,1
Acropora_000395,1
Acropora_000396,0
Acropora_000397,0
Acropora_000398,0
Acropora_000401,0
Acropora_000402,0
Acropora_000403,0
Acropora_000405,1
Acropora_000407,0
Acropora_000409,1
Acropora_000410,0
Acropora_000411,0
Acropora_000412,0
Acropora_000413,1
Acropora_000417,0
Acropora_000418,1
Acropora_000419,0
Acropora_000420,0
Acropora_000421,0
Acropora_000422,0
Acropora_000424,0
Acropora_000425,1
Acropora_000426,0
Acropora_000427,0
Acropora_000428,0
Acropora_000429,1
Acropora_000430,0
Acropora_000433,0
Acropora_000435,0
Acropora_000436,0
Acropora_000437,0
Acropora_000441,0
Acropora_000443,0
Acropora_000444,0
Acropora_000445,0
Acropora_000446,0
Acropora_000447,1
Acropora_000448,1
Acropora_000449,0
Acropora_000452,0
Acropora_000453,0
Acropora_000454,0
Acropora_000455,0
Acropora_000456,0
Acropora_000457,1
Acropora_000464,0
Acropora_000465,0
Acropora_000466,1
Acropora_000467,0
Acropora_000469,0
Acropora_000470,0
Acropora_000471,1
Acropora_000475,0
Acropora_000476,0
Acropora_000477,1
Acropora_000478,0
Acropora_000479,1
Acropora_000480,1
Acropora_000481,1
Acropora_000482,0
Acropora_000483,0
Acropora_000485,0
Acropora_000486,0
Acropora_000487,1
Acropora_000490,1
Acropora_000492,0
Acropora_000494,0
Acropora_000496,0
Acropora_000497,1
Acropora_000498,1
Acropora_000499,1
Acropora_000500,0
Acropora_000501,1
Acropora_000502,0
Acropora_000503,1
Acropora_000506,1
Acropora_000507,0
Acropora_000508,0
Acropora_000509,1
Acropora_000510,0
Acropora_000511,1
Acropora_000512,0
Acropora_000513,0
Acropora_000514,0
Acropora_000515,0
Acropora_000516,0
Acropora_000517,1
Acropora_000518,1
Acropora_000519,1
Acropora_000520,0
Acropora_000521,1
Acropora_000522,0
Acropora_000523,0
Acropora_000524,0
Acropora_000525,1
Acropora_000526,0
Acropora_000527,0
Acropora_000528,0
Acropora_000531,0
Acropora_000532,1
Acropora_000533,0
Acropora_000534,0
Acropora_000535,0
Acropora_000536,0
Acropora_000537,0
Acropora_000538,0
Acropora_000539,0
Acropora_000541,0
Acropora_000542,0
Acropora_000543,0
Acropora_000544,0
Acropora_000546,0
Acropora_000549,0
Acropora_000550,0
Acropora_000551,0
Acropora_000552,0
Acropora_000555,0
Acropora_000556,0
Acropora_000561,0
Acropora_000562,0
Acropora_000564,1
Acropora_000565,0
Acropora_000566,0
Acropora_000567,0
Acropora_000570,0
Acropora_000572,0
Acropora_000573,1
Acropora_000574,1
Acropora_000575,1
Acropora_000576,0
Acropora_000577,0
Acropora_000579,0
Acropora_000580,1
Acropora_000581,0
Acropora_000582,0
Acropora_000583,0
Acropora_000584,0
Acropora_000587,1
Acropora_000588,0
Acropora_000590,0
Acropora_000594,1
Acropora_000595,0
Acropora_000596,0
Acropora_000598,0
Acropora_000601,0
Acropora_000602,1
Acropora_000603,0
Acropora_000604,0
Acropora_000605,1
Acropora_000607,0
Acropora_000608,0
Acropora_000609,0
Acropora_000610,1
Acropora_000611,1
Acropora_000612,0
Acropora_000613,0
Acropora_000614,1
Acropora_000615,0
Acropora_000616,0
Acropora_000617,0
Acropora_000618,0
Acropora_000619,1
Acropora_000620,0
Acropora_000624,1
Acropora_000625,0
Acropora_000626,1
Acropora_000627,0
Acropora_000628,0
Acropora_000629,1
Acropora_000631,1
Acropora_000632,0
Acropora_000633,1
Acropora_000634,0
Acropora_000636,0
Acropora_000639,0
Acropora_000640,0
Acropora_000641,0
Acropora_000644,1
Acropora_000646,0
Acropora_000647,1
Acropora_000648,0
Acropora_000649,0
Acropora_000650,0
Acropora_000651,0
Acropora_000652,1
Acropora_000653,0
Acropora_000656,0
Acropora_000658,0
Acropora_000659,1
Acropora_000662,0
Acropora_000664,0
Acropora_000667,0
Acropora_000669,0
Acropora_000670,1
Acropora_000671,0
Acropora_000672,0
Acropora_000673,0
Acropora_000674,0
Acropora_000675,0
Acropora_000677,0
Acropora_000678,1
Acropora_000679,0
Acropora_000680,0
Acropora_000681,0
Acropora_000682,0
Acropora_000683,1
Acropora_000684,1
Acropora_000686,0
Acropora_000688,0
Acropora_000689,0
Acropora_000690,1
Acropora_000692,0
Acropora_000693,0
Acropora_000694,0
Acropora_000695,0
Acropora_000696,0
Acropora_000698,0
Acropora_000700,1
Acropora_000703,1
Acropora_000704,0
Acropora_000705,0
Acropora_000706,0
Acropora_000707,0
Acropora_000708,0
Acropora_000710,0
Acropora_000711,0
Acropora_000712,1
Acropora_000713,1
Acropora_000715,0
Acropora_000716,0
Acropora_000717,0
Acropora_000718,0
Acropora_000719,1
Acropora_000720,1
Acropora_000721,0
Acropora_000723,0
Acropora_000724,0
Acropora_000725,0
Acropora_000726,0
Acropora_000727,0
Acropora_000728,0
Acropora_000729,0
Acropora_000730,0
Acropora_000731,0
Acropora_000732,0
Acropora_000733,0
Acropora_000734,0
Acropora_000735,1
Acropora_000736,0
Acropora_000737,0
Acropora_000738,0
Acropora_000739,0
Acropora_000740,1
Acropora_000744,0
Acropora_000745,0
Acropora_000746,1
Acropora_000747,0
Acropora_000748,0
Acropora_000750,0
Acropora_000751,0
Acropora_000752,0
Acropora_000753,0
Acropora_000754,0
Acropora_000755,0
Acropora_000756,0
Acropora_000757,0
Acropora_000758,1
