Photo ID,Date,ID,Tank,Species,Photo #,Coral Position,Colony,Treatment,Treatment_Tank,CBASS_tank,Image J Points,Mean,X,Y,month,mean_Rintensity_percoral
3872,2022-03-14,73,4,Pseudodiploria clivosa,1,4,B,Untreated,4,2,14,143,3028.167,2181.833,03,147
3872,2022-03-14,73,4,Pseudodiploria clivosa,1,4,B,Untreated,4,2,15,164,3152.167,2161.833,03,147
3872,2022-03-14,73,4,Pseudodiploria clivosa,1,4,B,Untreated,4,2,16,145,3226.833,2172.5,03,147
3872,2022-03-14,83,4,Pseudodiploria clivosa,1,3,A,Untreated,4,7,9,155,2311.5,2162.5,03,161
3872,2022-03-14,83,4,Pseudodiploria clivosa,1,3,A,Untreated,4,7,10,156,2375.5,2165.5,03,161
3872,2022-03-14,83,4,Pseudodiploria clivosa,1,3,A,Untreated,4,7,11,171,2496.5,2124.5,03,161
3872,2022-03-14,83,4,Pseudodiploria clivosa,1,3,A,Untreated,4,7,12,162,2676.5,2136.5,03,161
3873,2022-03-14,16,4,Pseudodiploria clivosa,2,2,A,Untreated,4,3,5,144,1773.5,2087.167,03,144.75
3873,2022-03-14,16,4,Pseudodiploria clivosa,2,2,A,Untreated,4,3,6,144,1858.833,2089.833,03,144.75
3873,2022-03-14,16,4,Pseudodiploria clivosa,2,2,A,Untreated,4,3,7,146,1938.833,2104.5,03,144.75
3873,2022-03-14,16,4,Pseudodiploria clivosa,2,2,A,Untreated,4,3,8,145,2062.833,2112.5,03,144.75
3873,2022-03-14,41,4,Pseudodiploria clivosa,2,3,C,Untreated,4,5,9,161,2254.833,2150.5,03,169.5
3873,2022-03-14,41,4,Pseudodiploria clivosa,2,3,C,Untreated,4,5,10,174,2345.5,2127.833,03,169.5
3873,2022-03-14,41,4,Pseudodiploria clivosa,2,3,C,Untreated,4,5,11,171,2484.167,2122.5,03,169.5
3873,2022-03-14,41,4,Pseudodiploria clivosa,2,3,C,Untreated,4,5,12,172,2565.5,2123.833,03,169.5
3873,2022-03-14,110,4,Pseudodiploria clivosa,2,1,A,Untreated,4,5,1,120,1301,2105,03,142
3873,2022-03-14,110,4,Pseudodiploria clivosa,2,1,A,Untreated,4,5,2,137,1448.5,2085.833,03,142
3873,2022-03-14,110,4,Pseudodiploria clivosa,2,1,A,Untreated,4,5,3,147,1520.5,2084.5,03,142
3873,2022-03-14,110,4,Pseudodiploria clivosa,2,1,A,Untreated,4,5,4,164,1608.5,2084.5,03,142
3873,2022-03-14,127,4,Pseudodiploria clivosa,2,4,A,Untreated,4,2,13,161,2751.5,2059.833,03,162.75
3873,2022-03-14,127,4,Pseudodiploria clivosa,2,4,A,Untreated,4,2,14,169,2852.833,2059.833,03,162.75
3873,2022-03-14,127,4,Pseudodiploria clivosa,2,4,A,Untreated,4,2,15,151,2931.5,2081.167,03,162.75
3873,2022-03-14,127,4,Pseudodiploria clivosa,2,4,A,Untreated,4,2,16,170,3099.5,2134.5,03,162.75
3873,2022-03-14,131,4,Pseudodiploria clivosa,2,5,C,Untreated,4,1,17,158,3338.5,2081.5,03,162.25
3873,2022-03-14,131,4,Pseudodiploria clivosa,2,5,C,Untreated,4,1,18,163,3378.5,2086.5,03,162.25
3873,2022-03-14,131,4,Pseudodiploria clivosa,2,5,C,Untreated,4,1,19,175,3466.5,2098.5,03,162.25
3873,2022-03-14,131,4,Pseudodiploria clivosa,2,5,C,Untreated,4,1,20,153,3564.5,2111.5,03,162.25
3874,2022-03-14,35,4,Pseudodiploria clivosa,3,1,C,Untreated,4,2,1,135,1457,2147,03,137.75
3874,2022-03-14,35,4,Pseudodiploria clivosa,3,1,C,Untreated,4,2,2,135,1580.833,2156.5,03,137.75
3874,2022-03-14,35,4,Pseudodiploria clivosa,3,1,C,Untreated,4,2,3,137,1647.5,2141.833,03,137.75
3874,2022-03-14,35,4,Pseudodiploria clivosa,3,1,C,Untreated,4,2,4,144,1751.5,2121.833,03,137.75
3874,2022-03-14,49,4,Pseudodiploria clivosa,3,5,B,Untreated,4,4,17,146,3263.5,2159.5,03,148.25
3874,2022-03-14,49,4,Pseudodiploria clivosa,3,5,B,Untreated,4,4,18,152,3424.5,2157.5,03,148.25
3874,2022-03-14,49,4,Pseudodiploria clivosa,3,5,B,Untreated,4,4,19,134,3543.5,2178.5,03,148.25
3874,2022-03-14,49,4,Pseudodiploria clivosa,3,5,B,Untreated,4,4,20,161,3656.5,2198.5,03,148.25
3874,2022-03-14,70,4,Pseudodiploria clivosa,3,3,B,Untreated,4,2,9,142,2304.833,2122.5,03,147.75
3874,2022-03-14,70,4,Pseudodiploria clivosa,3,3,B,Untreated,4,2,10,148,2423.5,2115.833,03,147.75
3874,2022-03-14,70,4,Pseudodiploria clivosa,3,3,B,Untreated,4,2,11,144,2479.5,2106.5,03,147.75
3874,2022-03-14,70,4,Pseudodiploria clivosa,3,3,B,Untreated,4,2,12,157,2634.167,2126.5,03,147.75
3874,2022-03-14,116,4,Pseudodiploria clivosa,3,2,A,Untreated,4,2,5,140,1839.5,2135.833,03,152
3874,2022-03-14,116,4,Pseudodiploria clivosa,3,2,A,Untreated,4,2,6,171,1920.833,2137.167,03,152
3874,2022-03-14,116,4,Pseudodiploria clivosa,3,2,A,Untreated,4,2,7,136,2024.833,2153.167,03,152
3874,2022-03-14,116,4,Pseudodiploria clivosa,3,2,A,Untreated,4,2,8,161,2195.5,2191.833,03,152
3874,2022-03-14,134,4,Pseudodiploria clivosa,3,4,C,Untreated,4,4,13,172,2870.5,2158.5,03,173
3874,2022-03-14,134,4,Pseudodiploria clivosa,3,4,C,Untreated,4,4,14,173,2944.5,2158.5,03,173
3874,2022-03-14,134,4,Pseudodiploria clivosa,3,4,C,Untreated,4,4,15,174,3000.5,2160.5,03,173
3874,2022-03-14,134,4,Pseudodiploria clivosa,3,4,C,Untreated,4,4,16,173,3057.5,2147.5,03,173
3875,2022-03-14,36,4,Pseudodiploria clivosa,4,2,C,Untreated,4,6,5,158,1865.167,2179.833,03,152.75
3875,2022-03-14,36,4,Pseudodiploria clivosa,4,2,C,Untreated,4,6,6,162,2013.167,2117.167,03,152.75
3875,2022-03-14,36,4,Pseudodiploria clivosa,4,2,C,Untreated,4,6,7,144,2126.5,2117.167,03,152.75
3875,2022-03-14,36,4,Pseudodiploria clivosa,4,2,C,Untreated,4,6,8,147,2231.833,2169.167,03,152.75
3875,2022-03-14,52,4,Pseudodiploria clivosa,4,3,B,Untreated,4,7,9,168,2400.833,2153.5,03,165
3875,2022-03-14,52,4,Pseudodiploria clivosa,4,3,B,Untreated,4,7,10,161,2495.5,2172.167,03,165
3875,2022-03-14,52,4,Pseudodiploria clivosa,4,3,B,Untreated,4,7,11,161,2548.833,2173.5,03,165
3875,2022-03-14,52,4,Pseudodiploria clivosa,4,3,B,Untreated,4,7,12,170,2655.5,2186.833,03,165
3875,2022-03-14,54,4,Pseudodiploria clivosa,4,5,A,Untreated,4,1,17,176,3282.5,2153.5,03,165.25
3875,2022-03-14,54,4,Pseudodiploria clivosa,4,5,A,Untreated,4,1,18,162,3432.5,2168.5,03,165.25
3875,2022-03-14,54,4,Pseudodiploria clivosa,4,5,A,Untreated,4,1,19,156,3496.5,2175.5,03,165.25
3875,2022-03-14,54,4,Pseudodiploria clivosa,4,5,A,Untreated,4,1,20,167,3706.5,2225.5,03,165.25
3875,2022-03-14,126,4,Pseudodiploria clivosa,4,1,A,Untreated,4,2,1,156,1331,2180,03,153.25
3875,2022-03-14,126,4,Pseudodiploria clivosa,4,1,A,Untreated,4,2,2,152,1405.5,2172.5,03,153.25
3875,2022-03-14,126,4,Pseudodiploria clivosa,4,1,A,Untreated,4,2,3,147,1541.5,2168.5,03,153.25
3875,2022-03-14,126,4,Pseudodiploria clivosa,4,1,A,Untreated,4,2,4,158,1676.5,2189.5,03,153.25
3875,2022-03-14,147,4,Pseudodiploria clivosa,4,4,C,Untreated,4,6,13,157,2823.5,2248.5,03,174.25
3875,2022-03-14,147,4,Pseudodiploria clivosa,4,4,C,Untreated,4,6,14,175,2875.5,2212.5,03,174.25
3875,2022-03-14,147,4,Pseudodiploria clivosa,4,4,C,Untreated,4,6,15,195,2953.5,2209.5,03,174.25
3875,2022-03-14,147,4,Pseudodiploria clivosa,4,4,C,Untreated,4,6,16,170,3038.5,2207.5,03,174.25
3876,2022-03-14,27,4,Pseudodiploria clivosa,5,5,B,Untreated,4,7,17,165,3405.5,2211.5,03,156.25
3876,2022-03-14,27,4,Pseudodiploria clivosa,5,5,B,Untreated,4,7,18,174,3502.5,2217.5,03,156.25
3876,2022-03-14,27,4,Pseudodiploria clivosa,5,5,B,Untreated,4,7,19,131,3648.5,2228.5,03,156.25
3876,2022-03-14,27,4,Pseudodiploria clivosa,5,5,B,Untreated,4,7,20,155,3746.5,2242.5,03,156.25
3876,2022-03-14,34,4,Pseudodiploria clivosa,5,3,A,Untreated,4,8,9,166,2444.5,2104.5,03,153.75
3876,2022-03-14,34,4,Pseudodiploria clivosa,5,3,A,Untreated,4,8,10,153,2512.5,2094.5,03,153.75
3876,2022-03-14,34,4,Pseudodiploria clivosa,5,3,A,Untreated,4,8,11,144,2591.5,2096.5,03,153.75
3876,2022-03-14,34,4,Pseudodiploria clivosa,5,3,A,Untreated,4,8,12,152,2668.5,2100.5,03,153.75
3876,2022-03-14,58,4,Pseudodiploria clivosa,5,2,A,Untreated,4,5,5,171,1997.5,2125.5,03,157.25
3876,2022-03-14,58,4,Pseudodiploria clivosa,5,2,A,Untreated,4,5,6,155,2072.5,2145.5,03,157.25
3876,2022-03-14,58,4,Pseudodiploria clivosa,5,2,A,Untreated,4,5,7,154,2150.5,2168.5,03,157.25
3876,2022-03-14,58,4,Pseudodiploria clivosa,5,2,A,Untreated,4,5,8,149,2203.5,2198.5,03,157.25
3876,2022-03-14,64,4,Pseudodiploria clivosa,5,1,C,Untreated,4,6,1,145,1471,2122,03,151.5
3876,2022-03-14,64,4,Pseudodiploria clivosa,5,1,C,Untreated,4,6,2,142,1549.833,2115.167,03,151.5
3876,2022-03-14,64,4,Pseudodiploria clivosa,5,1,C,Untreated,4,6,3,161,1631.167,2093.833,03,151.5
3876,2022-03-14,64,4,Pseudodiploria clivosa,5,1,C,Untreated,4,6,4,158,1735.167,2077.833,03,151.5
3876,2022-03-14,135,4,Pseudodiploria clivosa,5,4,C,Untreated,4,7,13,140,2854.5,2178.5,03,150.5
3876,2022-03-14,135,4,Pseudodiploria clivosa,5,4,C,Untreated,4,7,14,134,3007.5,2151.5,03,150.5
3876,2022-03-14,135,4,Pseudodiploria clivosa,5,4,C,Untreated,4,7,15,163,3111.5,2126.5,03,150.5
3876,2022-03-14,135,4,Pseudodiploria clivosa,5,4,C,Untreated,4,7,16,165,3241.5,2105.5,03,150.5
3877,2022-03-14,44,4,Pseudodiploria clivosa,6,1,C,Untreated,4,3,1,134,1380,2198,03,144
3877,2022-03-14,44,4,Pseudodiploria clivosa,6,1,C,Untreated,4,3,2,157,1493.5,2173.5,03,144
3877,2022-03-14,44,4,Pseudodiploria clivosa,6,1,C,Untreated,4,3,3,141,1554.5,2178.5,03,144
3877,2022-03-14,44,4,Pseudodiploria clivosa,6,1,C,Untreated,4,3,4,144,1707.5,2192.5,03,144
3877,2022-03-14,56,4,Pseudodiploria clivosa,6,3,B,Untreated,4,1,9,154,2498.5,2165.5,03,153
3877,2022-03-14,56,4,Pseudodiploria clivosa,6,3,B,Untreated,4,1,10,158,2634.5,2165.5,03,153
3877,2022-03-14,56,4,Pseudodiploria clivosa,6,3,B,Untreated,4,1,11,142,2705.5,2170.5,03,153
3877,2022-03-14,56,4,Pseudodiploria clivosa,6,3,B,Untreated,4,1,12,158,2782.5,2173.5,03,153
3877,2022-03-14,60,4,Pseudodiploria clivosa,6,2,B,Untreated,4,2,5,132,1870.5,2097.5,03,137.25
3877,2022-03-14,60,4,Pseudodiploria clivosa,6,2,B,Untreated,4,2,6,140,1964.5,2066.5,03,137.25
3877,2022-03-14,60,4,Pseudodiploria clivosa,6,2,B,Untreated,4,2,7,134,2085.5,2081.5,03,137.25
3877,2022-03-14,60,4,Pseudodiploria clivosa,6,2,B,Untreated,4,2,8,143,2287.5,2128.5,03,137.25
3877,2022-03-14,111,4,Pseudodiploria clivosa,6,5,A,Untreated,4,2,17,159,3422.5,2135.5,03,140.5
3877,2022-03-14,111,4,Pseudodiploria clivosa,6,5,A,Untreated,4,2,18,139,3521.5,2120.5,03,140.5
3877,2022-03-14,111,4,Pseudodiploria clivosa,6,5,A,Untreated,4,2,19,132,3595.5,2125.5,03,140.5
3877,2022-03-14,111,4,Pseudodiploria clivosa,6,5,A,Untreated,4,2,20,132,3694.5,2122.5,03,140.5
3877,2022-03-14,115,4,Pseudodiploria clivosa,6,4,C,Untreated,4,3,13,173,2905.5,2229.5,03,168.5
3877,2022-03-14,115,4,Pseudodiploria clivosa,6,4,C,Untreated,4,3,14,166,3047.5,2195.5,03,168.5
3877,2022-03-14,115,4,Pseudodiploria clivosa,6,4,C,Untreated,4,3,15,166,3126.5,2170.5,03,168.5
3877,2022-03-14,115,4,Pseudodiploria clivosa,6,4,C,Untreated,4,3,16,169,3238.5,2147.5,03,168.5
3881,2022-03-18,20,4,Pseudodiploria clivosa,7,3,B,Untreated,4,5,9,134,2520.167,2151.167,03,148
3881,2022-03-18,20,4,Pseudodiploria clivosa,7,3,B,Untreated,4,5,10,146,2598.833,2116.5,03,148
3881,2022-03-18,20,4,Pseudodiploria clivosa,7,3,B,Untreated,4,5,11,154,2757.5,2115.167,03,148
3881,2022-03-18,20,4,Pseudodiploria clivosa,7,3,B,Untreated,4,5,12,158,2864.167,2116.5,03,148
3881,2022-03-18,24,4,Pseudodiploria clivosa,7,4,B,Untreated,4,6,13,165,3066.5,2102.5,03,162
3881,2022-03-18,24,4,Pseudodiploria clivosa,7,4,B,Untreated,4,6,14,166,3174.5,2085.5,03,162
3881,2022-03-18,24,4,Pseudodiploria clivosa,7,4,B,Untreated,4,6,15,148,3295.5,2106.5,03,162
3881,2022-03-18,24,4,Pseudodiploria clivosa,7,4,B,Untreated,4,6,16,169,3462.5,2114.5,03,162
3881,2022-03-18,80,4,Pseudodiploria clivosa,7,1,C,Untreated,4,8,1,158,1516,2229,03,155.5
3881,2022-03-18,80,4,Pseudodiploria clivosa,7,1,C,Untreated,4,8,2,142,1613.5,2205.5,03,155.5
3881,2022-03-18,80,4,Pseudodiploria clivosa,7,1,C,Untreated,4,8,3,159,1771.5,2156.5,03,155.5
3881,2022-03-18,80,4,Pseudodiploria clivosa,7,1,C,Untreated,4,8,4,163,1822.5,2145.5,03,155.5
3881,2022-03-18,84,4,Pseudodiploria clivosa,7,5,B,Untreated,4,1,17,177,3629.833,2120.5,03,160.25
3881,2022-03-18,84,4,Pseudodiploria clivosa,7,5,B,Untreated,4,1,18,155,3744.5,2117.833,03,160.25
3881,2022-03-18,84,4,Pseudodiploria clivosa,7,5,B,Untreated,4,1,19,146,3860.5,2107.167,03,160.25
3881,2022-03-18,84,4,Pseudodiploria clivosa,7,5,B,Untreated,4,1,20,163,3977.833,2136.5,03,160.25
3881,2022-03-18,89,4,Pseudodiploria clivosa,7,2,B,Untreated,4,3,5,149,1923.5,2133.5,03,151.5
3881,2022-03-18,89,4,Pseudodiploria clivosa,7,2,B,Untreated,4,3,6,153,1991.5,2100.5,03,151.5
3881,2022-03-18,89,4,Pseudodiploria clivosa,7,2,B,Untreated,4,3,7,155,2076.5,2115.5,03,151.5
3881,2022-03-18,89,4,Pseudodiploria clivosa,7,2,B,Untreated,4,3,8,149,2222.5,2106.5,03,151.5
3884,2022-03-18,77,3,Pseudodiploria clivosa,1,2,A,Treated,3,7,5,171,1750.5,2029.5,03,167.5
3884,2022-03-18,77,3,Pseudodiploria clivosa,1,2,A,Treated,3,7,6,162,1822.5,2012.5,03,167.5
3884,2022-03-18,77,3,Pseudodiploria clivosa,1,2,A,Treated,3,7,7,162,1920.5,2019.5,03,167.5
3884,2022-03-18,77,3,Pseudodiploria clivosa,1,2,A,Treated,3,7,8,175,2007.5,2033.5,03,167.5
3884,2022-03-18,98,3,Pseudodiploria clivosa,1,1,A,Treated,3,4,1,146,1267,2054,03,159.25
3884,2022-03-18,98,3,Pseudodiploria clivosa,1,1,A,Treated,3,4,2,161,1387.833,2039.167,03,159.25
3884,2022-03-18,98,3,Pseudodiploria clivosa,1,1,A,Treated,3,4,3,165,1501.167,2027.167,03,159.25
3884,2022-03-18,98,3,Pseudodiploria clivosa,1,1,A,Treated,3,4,4,165,1578.5,2029.833,03,159.25
3884,2022-03-18,105,3,Pseudodiploria clivosa,1,3,B,Treated,3,8,9,181,2318.5,2022.5,03,177
3884,2022-03-18,105,3,Pseudodiploria clivosa,1,3,B,Treated,3,8,10,174,2386.5,2012.5,03,177
3884,2022-03-18,105,3,Pseudodiploria clivosa,1,3,B,Treated,3,8,11,178,2460.5,2002.5,03,177
3884,2022-03-18,105,3,Pseudodiploria clivosa,1,3,B,Treated,3,8,12,175,2534.5,1984.5,03,177
3884,2022-03-18,113,3,Pseudodiploria clivosa,1,4,B,Treated,3,2,13,174,2783.5,2065.5,03,177
3884,2022-03-18,113,3,Pseudodiploria clivosa,1,4,B,Treated,3,2,14,179,2865.5,2050.5,03,177
3884,2022-03-18,113,3,Pseudodiploria clivosa,1,4,B,Treated,3,2,15,182,2925.5,2044.5,03,177
3884,2022-03-18,113,3,Pseudodiploria clivosa,1,4,B,Treated,3,2,16,173,3003.5,2053.5,03,177
3884,2022-03-18,136,3,Pseudodiploria clivosa,1,6,C,Treated,3,4,21,160,3801.5,2056.5,03,158.25
3884,2022-03-18,136,3,Pseudodiploria clivosa,1,6,C,Treated,3,4,22,153,3929.5,2041.5,03,158.25
3884,2022-03-18,136,3,Pseudodiploria clivosa,1,6,C,Treated,3,4,23,174,4044.5,2036.5,03,158.25
3884,2022-03-18,136,3,Pseudodiploria clivosa,1,6,C,Treated,3,4,24,146,4168.5,2063.5,03,158.25
3884,2022-03-18,138,3,Pseudodiploria clivosa,1,5,B,Treated,3,3,17,171,3272.5,2004.5,03,168.25
3884,2022-03-18,138,3,Pseudodiploria clivosa,1,5,B,Treated,3,3,18,159,3377.5,1991.5,03,168.25
3884,2022-03-18,138,3,Pseudodiploria clivosa,1,5,B,Treated,3,3,19,170,3472.5,1975.5,03,168.25
3884,2022-03-18,138,3,Pseudodiploria clivosa,1,5,B,Treated,3,3,20,173,3522.5,1965.5,03,168.25
3885,2022-03-18,8,3,Pseudodiploria clivosa,2,3,A,Treated,3,4,9,152,2243.5,2063.5,03,155.5
3885,2022-03-18,8,3,Pseudodiploria clivosa,2,3,A,Treated,3,4,10,144,2345.5,2045.5,03,155.5
3885,2022-03-18,8,3,Pseudodiploria clivosa,2,3,A,Treated,3,4,11,162,2406.5,2019.5,03,155.5
3885,2022-03-18,8,3,Pseudodiploria clivosa,2,3,A,Treated,3,4,12,164,2572.5,2021.5,03,155.5
3885,2022-03-18,14,3,Pseudodiploria clivosa,2,2,B,Treated,3,2,5,146,1740.833,2064.5,03,149
3885,2022-03-18,14,3,Pseudodiploria clivosa,2,2,B,Treated,3,2,6,147,1816.833,2041.833,03,149
3885,2022-03-18,14,3,Pseudodiploria clivosa,2,2,B,Treated,3,2,7,152,1884.833,2033.833,03,149
3885,2022-03-18,14,3,Pseudodiploria clivosa,2,2,B,Treated,3,2,8,151,2070.167,2056.5,03,149
3885,2022-03-18,92,3,Pseudodiploria clivosa,2,1,B,Treated,3,5,1,119,1277,2094,03,135.5
3885,2022-03-18,92,3,Pseudodiploria clivosa,2,1,B,Treated,3,5,2,141,1421.167,2067.167,03,135.5
3885,2022-03-18,92,3,Pseudodiploria clivosa,2,1,B,Treated,3,5,3,145,1505.167,2073.833,03,135.5
3885,2022-03-18,92,3,Pseudodiploria clivosa,2,1,B,Treated,3,5,4,137,1642.5,2083.167,03,135.5
3885,2022-03-18,117,3,Pseudodiploria clivosa,2,6,A,Treated,3,2,21,148,3769.5,2090.167,03,145
3885,2022-03-18,117,3,Pseudodiploria clivosa,2,6,A,Treated,3,2,22,158,3846.833,2074.167,03,145
3885,2022-03-18,117,3,Pseudodiploria clivosa,2,6,A,Treated,3,2,23,135,3916.5,2078.5,03,145
3885,2022-03-18,117,3,Pseudodiploria clivosa,2,6,A,Treated,3,2,24,139,4091.5,2084.5,03,145
3885,2022-03-18,118,3,Pseudodiploria clivosa,2,5,B,Treated,3,2,17,165,3257.5,2040.833,03,159
3885,2022-03-18,118,3,Pseudodiploria clivosa,2,5,B,Treated,3,2,18,149,3374.833,2026.167,03,159
3885,2022-03-18,118,3,Pseudodiploria clivosa,2,5,B,Treated,3,2,19,161,3509.5,2014.167,03,159
3885,2022-03-18,118,3,Pseudodiploria clivosa,2,5,B,Treated,3,2,20,161,3600.167,2040.833,03,159
3885,2022-03-18,137,3,Pseudodiploria clivosa,2,4,C,Treated,3,2,13,154,2755.5,2087.5,03,160.75
3885,2022-03-18,137,3,Pseudodiploria clivosa,2,4,C,Treated,3,2,14,155,2860.5,2071.5,03,160.75
3885,2022-03-18,137,3,Pseudodiploria clivosa,2,4,C,Treated,3,2,15,161,2986.5,2061.5,03,160.75
3885,2022-03-18,137,3,Pseudodiploria clivosa,2,4,C,Treated,3,2,16,173,3102.5,2048.5,03,160.75
3886,2022-03-18,42,3,Pseudodiploria clivosa,3,3,A,Treated,3,6,9,180,2323.5,2085.5,03,166.5
3886,2022-03-18,42,3,Pseudodiploria clivosa,3,3,A,Treated,3,6,10,154,2439.5,2112.5,03,166.5
3886,2022-03-18,42,3,Pseudodiploria clivosa,3,3,A,Treated,3,6,11,158,2509.5,2122.5,03,166.5
3886,2022-03-18,42,3,Pseudodiploria clivosa,3,3,A,Treated,3,6,12,174,2577.5,2126.5,03,166.5
3886,2022-03-18,63,3,Pseudodiploria clivosa,3,1,C,Treated,3,1,1,147,1285,2132,03,155
3886,2022-03-18,63,3,Pseudodiploria clivosa,3,1,C,Treated,3,1,2,153,1343.5,2125.167,03,155
3886,2022-03-18,63,3,Pseudodiploria clivosa,3,1,C,Treated,3,1,3,158,1406.833,2119.833,03,155
3886,2022-03-18,63,3,Pseudodiploria clivosa,3,1,C,Treated,3,1,4,162,1514.833,2117.167,03,155
3886,2022-03-18,67,3,Pseudodiploria clivosa,3,4,C,Treated,3,3,13,180,2719.5,2060.5,03,172
3886,2022-03-18,67,3,Pseudodiploria clivosa,3,4,C,Treated,3,3,14,183,2849.5,2061.5,03,172
3886,2022-03-18,67,3,Pseudodiploria clivosa,3,4,C,Treated,3,3,15,173,2896.5,2076.5,03,172
3886,2022-03-18,67,3,Pseudodiploria clivosa,3,4,C,Treated,3,3,16,152,3033.5,2105.5,03,172
3886,2022-03-18,112,3,Pseudodiploria clivosa,3,6,B,Treated,3,6,21,152,3743.5,2116.5,03,152
3886,2022-03-18,112,3,Pseudodiploria clivosa,3,6,B,Treated,3,6,22,151,3876.5,2100.5,03,152
3886,2022-03-18,112,3,Pseudodiploria clivosa,3,6,B,Treated,3,6,23,161,3969.5,2102.5,03,152
3886,2022-03-18,112,3,Pseudodiploria clivosa,3,6,B,Treated,3,6,24,144,4186.5,2147.5,03,152
3886,2022-03-18,128,3,Pseudodiploria clivosa,3,2,A,Treated,3,1,5,173,1758.167,2121.167,03,171.75
3886,2022-03-18,128,3,Pseudodiploria clivosa,3,2,A,Treated,3,1,6,168,1818.167,2087.833,03,171.75
3886,2022-03-18,128,3,Pseudodiploria clivosa,3,2,A,Treated,3,1,7,172,1912.167,2087.833,03,171.75
3886,2022-03-18,128,3,Pseudodiploria clivosa,3,2,A,Treated,3,1,8,174,2043.5,2116.5,03,171.75
3886,2022-03-18,150,3,Pseudodiploria clivosa,3,5,A,Treated,3,4,17,183,3275.167,2067.833,03,176.5
3886,2022-03-18,150,3,Pseudodiploria clivosa,3,5,A,Treated,3,4,18,175,3357.833,2071.167,03,176.5
3886,2022-03-18,150,3,Pseudodiploria clivosa,3,5,A,Treated,3,4,19,174,3439.833,2069.167,03,176.5
3886,2022-03-18,150,3,Pseudodiploria clivosa,3,5,A,Treated,3,4,20,174,3539.833,2085.167,03,176.5
3887,2022-03-18,18,3,Pseudodiploria clivosa,4,2,C,Treated,3,8,5,138,1771.5,2206.5,03,153.25
3887,2022-03-18,18,3,Pseudodiploria clivosa,4,2,C,Treated,3,8,6,155,1868.5,2155.5,03,153.25
3887,2022-03-18,18,3,Pseudodiploria clivosa,4,2,C,Treated,3,8,7,155,1973.5,2131.5,03,153.25
3887,2022-03-18,18,3,Pseudodiploria clivosa,4,2,C,Treated,3,8,8,165,2092.5,2123.5,03,153.25
3887,2022-03-18,88,3,Pseudodiploria clivosa,4,1,B,Treated,3,4,1,180,1358,2108,03,153
3887,2022-03-18,88,3,Pseudodiploria clivosa,4,1,B,Treated,3,4,2,143,1484.5,2133.5,03,153
3887,2022-03-18,88,3,Pseudodiploria clivosa,4,1,B,Treated,3,4,3,133,1601.5,2144.5,03,153
3887,2022-03-18,88,3,Pseudodiploria clivosa,4,1,B,Treated,3,4,4,156,1680.5,2139.5,03,153
3887,2022-03-18,100,3,Pseudodiploria clivosa,4,5,A,Treated,3,3,17,149,3269.5,2196.5,03,150.75
3887,2022-03-18,100,3,Pseudodiploria clivosa,4,5,A,Treated,3,3,18,156,3335.5,2181.5,03,150.75
3887,2022-03-18,100,3,Pseudodiploria clivosa,4,5,A,Treated,3,3,19,149,3368.5,2176.5,03,150.75
3887,2022-03-18,100,3,Pseudodiploria clivosa,4,5,A,Treated,3,3,20,149,3422.5,2172.5,03,150.75
3887,2022-03-18,109,3,Pseudodiploria clivosa,4,6,B,Treated,3,8,21,160,3703.5,2206.5,03,159.5
3887,2022-03-18,109,3,Pseudodiploria clivosa,4,6,B,Treated,3,8,22,159,3836.5,2205.5,03,159.5
3887,2022-03-18,109,3,Pseudodiploria clivosa,4,6,B,Treated,3,8,23,160,3913.5,2190.5,03,159.5
3887,2022-03-18,109,3,Pseudodiploria clivosa,4,6,B,Treated,3,8,24,159,4003.5,2189.5,03,159.5
3887,2022-03-18,125,3,Pseudodiploria clivosa,4,4,A,Treated,3,8,13,170,2852.833,2201.167,03,159.25
3887,2022-03-18,125,3,Pseudodiploria clivosa,4,4,A,Treated,3,8,14,170,2898.167,2193.167,03,159.25
3887,2022-03-18,125,3,Pseudodiploria clivosa,4,4,A,Treated,3,8,15,165,2997.5,2206.5,03,159.25
3887,2022-03-18,125,3,Pseudodiploria clivosa,4,4,A,Treated,3,8,16,132,2810.167,2248.5,03,159.25
3887,2022-03-18,149,3,Pseudodiploria clivosa,4,3,B,Treated,3,7,9,173,2207.5,2147.5,03,168
3887,2022-03-18,149,3,Pseudodiploria clivosa,4,3,B,Treated,3,7,10,158,2284.5,2137.5,03,168
3887,2022-03-18,149,3,Pseudodiploria clivosa,4,3,B,Treated,3,7,11,178,2356.5,2111.5,03,168
3887,2022-03-18,149,3,Pseudodiploria clivosa,4,3,B,Treated,3,7,12,163,2540.5,2129.5,03,168
3888,2022-03-18,6,3,Pseudodiploria clivosa,5,1,B,Treated,3,1,1,163,1270,2184,03,178
3888,2022-03-18,6,3,Pseudodiploria clivosa,5,1,B,Treated,3,1,2,183,1337.5,2171.5,03,178
3888,2022-03-18,6,3,Pseudodiploria clivosa,5,1,B,Treated,3,1,3,185,1407.5,2168.5,03,178
3888,2022-03-18,6,3,Pseudodiploria clivosa,5,1,B,Treated,3,1,4,181,1493.5,2156.5,03,178
3888,2022-03-18,59,3,Pseudodiploria clivosa,5,5,B,Treated,3,2,17,217,3180.167,2121.833,03,212.25
3888,2022-03-18,59,3,Pseudodiploria clivosa,5,5,B,Treated,3,2,18,215,3273.5,2102.5,03,212.25
