gene,Fish_kME
Acropora11430,0
Acropora11431,0
Acropora11432,0
Acropora11434,0.301445058938085
Acropora11435,0
Acropora11436,0
Acropora11437,0
Acropora11439,0.374385320208998
Acropora1144,0.750533098911617
Acropora11440,0.428870754685646
Acropora11441,0
Acropora11444,0
Acropora11446,0
Acropora11447,0
Acropora11448,0.840254121462957
Acropora11449,0
Acropora1145,0
Acropora11450,0.413340140016632
Acropora11451,0
Acropora11452,0
Acropora11453,0
Acropora11454,0
Acropora11456,0
Acropora11457,0.782900067465471
Acropora1146,0.639270591593002
Acropora11461,0
Acropora11462,0.749841300459719
Acropora11464,0
Acropora11465,0
Acropora11467,0
Acropora11469,0
Acropora1147,0
Acropora11470,0
Acropora11471,0
Acropora11472,0.549303244956669
Acropora11473,0.179580879641825
Acropora11475,0
Acropora11476,0
Acropora11477,0.262312362520366
Acropora11478,0.605191491153272
Acropora1148,0.439734733969493
Acropora11480,0
Acropora11481,0.796649335148037
Acropora11482,0
Acropora11483,0
Acropora11484,0
Acropora11485,0.473781449381099
Acropora11487,0.926884974888469
Acropora11488,0
Acropora11489,0.809870659604529
Acropora1149,0
Acropora11490,0.593457690034932
Acropora11491,0
Acropora11492,0.333285175967061
Acropora11493,0
Acropora11494,0.310050291986585
Acropora11495,0.32236294163913
Acropora11497,0.612514876555676
Acropora11498,0.581763731526234
Acropora11499,0
Acropora115,0
Acropora1150,0
Acropora11500,0
Acropora11501,0
Acropora11502,0
Acropora11503,0
Acropora11504,0
Acropora11505,0
Acropora11506,0.312640919402615
Acropora11507,0
Acropora11508,0.638263179069707
Acropora11509,0
Acropora1151,0
Acropora11510,0
Acropora11511,0
Acropora11512,0.92042377720052
Acropora11516,0.522633940128851
Acropora11517,0
Acropora11519,0
Acropora11520,0.565068754875758
Acropora11521,0
Acropora11523,0
Acropora11525,0.284173092357509
Acropora11526,0
Acropora11527,0.642527196169805
Acropora11528,0
Acropora1153,0
Acropora11530,0
Acropora11532,0.611723740029696
Acropora11533,0
Acropora11534,0
