Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;
25.05.22;20:03:37;1;0;0.1241;0.1329;0.1388;0.1559;0.1579;0.1461;0.1173;0.1613;0.1564;0.2028;0.2239;0.2146;0.2498;0.2439;0.2419;0.1891;0.2771;0.2581;0.388;0.406;0.353;0.376;0.353;0.396;0.380;0.418;0.394;
