"","lfc"
"K21440",-0.707289945193962
"K10866",-1.07292124029501
"K01310",-1.95576575709639
"K15259",-0.467154187058134
"K15693",0.314947667416429
"K06569",-0.696482220777212
"K09054",-0.386874329969181
"K07178",-0.397476526079712
"K04967",1.11474992175004
"K08076",0.430853188526622
"K04224",-1.74828940157703
"K17108",0.553058870994262
"K17605",0.529805366706947
"K00471",0.961932863357114
"K12260",0.995781816465502
"K20294",0.249667283774482
"K03679",-0.340264570124004
"K08877",0.539628657176989
"K13113",0.547629707150463
"K06619",-0.218955153818667
"K12850",-0.40251272238606
"K04679",-0.402226845212535
"K11546",0.382899619095725
"K15118",1.77212139109596
"K13250",0.582888260793534
"K04531",-0.403384712705254
"K24225",-0.515233975885934
"K22985",0.441888141351603
"K24745",0.2964924706579
"K16621",0.94132844193363
"K14317",-0.288760043869347
"K24469",-0.193838858950965
"K18617",0.228549518509355
"K03992",-0.608645299175734
"K01332",-0.803479824038396
"K12646",-0.221720381810619
"K10691",-0.275985848479558
"K17495",0.46955605966168
"K16479",0.507430667241659
"K14938",-0.95535551460423
"K13142",0.325114328377073
"K04431",0.251664923180587
"K08339",0.36777709590886
"K09309",-0.765724863639466
"K19947",-0.860082984467348
"K25609",-0.456330880776352
"K02732",0.449750319261793
"K12621",0.622052343247712
"K02326",0.402443496571457
"K09578",0.423644186481307
"K12867",0.434381556025208
"K01112",0.448896566977176
"K05765",0.558016200071346
"K01896",-0.377194912816628
"K11420",0.532887085508252
"K09223",-1.29824537613545
"K23733",-0.391996466112088
"K10641",-0.310529800787827
"K08632",-3.03807544056903
"K01412",0.931520118058053
"K05636",-0.598658031795018
"K15361",0.28650995315187
"K00699",1.71814989649825
"K03349",0.55166521394175
"K04849",-0.27556163466219
"K20121",-0.281944117075756
"K24835",-0.465546229216379
"K17478",-0.37161064416073
"K15450",0.600831599467529
"K02211",-0.552149936935522
"K05181",-1.69093158232324
"K09657",1.34724745599784
"K19526",0.432027854096835
"K16768",-0.433230482966913
"K22765",-0.226620116166327
"K14998",0.648958084988235
"K04798",0.379601302038808
"K17635",0.439032663992358
"K03990",-0.543978808057183
"K19721",0.651088767104267
"K24936",-0.620347349759771
"K25572",-0.208437213437376
"K07881",-0.256863431415565
"K09318",-2.84524902653273
"K23390",0.219162712434733
"K21625",-0.178928324578719
"K12398",0.334296093308048
"K15437",-0.142654695439838
"K16604",0.870120280852725
"K00816",0.406081761812997
"K03926",-0.199947902910768
"K04267",-0.622885275167691
"K10902",-0.350156671322931
"K17542",-0.336670354609999
"K22324",-1.61985450221968
"K10423",0.808652900509168
"K02959",0.691444148733314
"K09627",-1.34858341649469
"K09539",0.828536972467746
"K04644",0.419609041563535
"K07409",0.632521762723973
"K04611",0.268303463350026
"K05635",0.745694050978273
"K15381",0.285427517291889
"K04968",-0.7345007226261
"K08866",0.398784996425459
"K24822",-0.417649626184493
"K08745",0.511819656230345
"K02308",-0.182297408700187
"K08498",0.489629407939092
"K00314",0.490862460468663
"K14684",0.309112804307946
"K01061",-0.235946535517072
"K11317",0.255914254847492
"K02918",0.373578624709658
"K12161",0.348741903818345
"K22990",0.665759630254328
"K05610",0.410072414252731
"K10350",-0.280401319344816
"K15690",-0.740937964547051
"K01723",-1.54368534470272
"K18932",0.589830828644597
"K00624",0.442843531808604
"K03174",-0.565696059400442
"K06793",-0.83453990518137
"K09676",0.312340628926559
"K22193",0.426281659725977
"K02725",0.257525379655414
"K10356",-0.29650704099666
"K16529",-0.242025752153638
"K09355",-0.340024109169753
"K03687",0.400935611810462
"K17915",-0.372035055177403
"K15108",0.568199854454328
"K11721",-0.42306347403727
"K13132",0.40251031668953
"K02936",0.278334553277431
"K15139",0.907025112992806
"K02295",1.30960979415378
"K10425",0.330443340760918
"K03593",0.356872561783853
"K00939",-0.688931164797296
"K00232",0.361371859488383
"K02930",0.211031614671323
"K12877",0.201696473982146
"K05701",-0.384618224293863
"K14395",0.362177985163784
"K04148",-0.626621997452389
"K08045",0.186618586818598
"K11731",0.556735577405447
"K15631",0.384733722793009
"K13104",-0.394802769232209
"K01313",-0.533160306416336
"K13855",0.4497214320841
"K19363",-0.650664466408018
"K08496",-0.507384279222285
"K19370",-0.568817919883368
"K24226",-0.59897413586451
"K25112",0.459915913752781
"K04163",-1.36729720163325
"K01357",0.953191696419252
"K02030",-1.10388514111788
"K05687",0.297491154121774
"K23398",0.531858082390552
"K20291",0.208368286583734
"K01349",0.520002594400989
"K11368",0.302793534997371
"K11512",0.536901267988726
"K18749",-0.313686411734752
"K17932",0.52870012829087
"K19827",0.280228725578366
"K03965",0.311961183885036
"K12021",-2.03124609540606
"K06626",0.729960300662717
"K16782",0.318234136075324
"K20301",0.457110476941587
"K01132",0.324393840935933
"K11481",0.556957267612199
"K14620",0.235250734984991
"K26154",-0.514952434985044
"K04136",-1.07155300736698
"K05051",-0.676773223055966
"K10155",-1.14152348488444
"K06688",1.07044129273968
"K03097",-0.262149714914996
"K09654",0.483376978533901
"K23908",-0.58477892809665
"K19942",-0.325208690183508
"K19703",0.425096122048937
"K15151",0.485789597068983
"K00857",0.383496366281103
"K22137",0.348003507949447
"K14455",0.349785582096501
"K08465",-0.43366581087596
"K14397",0.509737185334783
"K00432",0.395792078755532
"K23490",-0.801527748309075
"K04487",0.24214194714406
"K00815",0.845537489419465
"K25743",-0.578899943793149
"K25826",-0.659992710780881
"K08009",-0.43649053659046
"K23518",-0.534381946816713
"K13907",-1.63494002802424
"K07189",-2.85214028128014
"K04984",-0.876326650209601
"K11163",0.337875251162207
"K11438",0.634068864771137
"K12668",0.416375368263421
"K12035",0.489282944451252
"K07380",-0.507868351894799
"K25700",-0.672965841649291
"K04632",-0.248419985777443
"K06816",-0.181829169271948
"K08601",-0.408470183316871
"K17535",-0.321316985093957
"K04985",-1.17672930260437
"K03783",0.635563124885298
"K06277",-0.49916361972496
"K12875",-0.227491742558007
"K24514",-0.63804969163559
"K24483",-0.801082478555648
"K16457",0.432385595988096
"K10380",-1.38590661767224
"K09611",0.457066252149265
"K03943",0.57583729941294
"K10858",0.665673866876289
"K06221",0.343060326072997
"K00461",-0.385109849589862
"K10586",-0.603263722569802
"K02263",0.491388994436389
"K13236",0.575761886987955
"K16475",0.354051827905049
"K02146",0.621410394229604
"K10733",1.04708600458646
"K15261",-0.515682102949663
"K09848",-2.59100160235817
"K20128",-0.347638137999946
"K10406",-0.303440399069417
"K03217",0.486478739230975
"K14347",0.267834226043188
"K07379",-0.802482640416957
"K05633",-0.199634956506686
"K12818",-0.482818962537799
"K19756",-0.323029509890419
"K01596",0.315504638366479
"K18204",0.740108800485267
"K23860",-0.441418297078136
"K13092",-0.488071925929816
"K04592",-0.202760253241104
"K02437",0.744314648157724
"K10704",0.282329482498285
"K02875",0.188574944620766
"K00721",0.344941413191664
"K12366",0.219334891875227
"K04223",-1.73524168641881
"K06768",0.568922098578641
"K15305",0.743701867860821
"K03939",0.728015046975815
"K20305",-0.252267806449968
"K03902",-0.751495213782479
"K12132",-0.392043017183405
"K08802",-0.457198514583248
"K01409",0.487897457313566
"K01092",0.995081852801145
"K00814",0.757669928848727
"K01365",-0.43137104790494
"K17928",-0.167208711592971
"K23167",0.248447793747465
"K14437",-0.372517180058195
"K07877",-0.33500299491708
"K23569",0.860920081954246
"K01205",0.337820509924172
"K11974",-0.470306552687293
"K09410",1.65272426943504
"K01711",0.621503413376861
"K02212",0.642722540955881
"K15732",-0.341639619720128
"K02838",-0.284433367406943
"K16682",1.18207428023937
"K17820",0.501373282052386
"K00508",0.965576662060549
"K07497",1.82597231004004
"K23440",-0.51261721912941
"K02608",-2.2812258096097
"K09414",-3.14788495543407
"K00411",0.434672261920367
"K16194",0.393246280469085
"K14379",0.90941774381714
"K20189",0.271587393460032
"K11796",0.22813045213627
"K14530",0.272332742231295
"K23902",0.40320295106127
"K11801",0.329468590510291
"K16780",0.503446845258165
"K10308",-0.446976688701646
"K10416",0.19874893424219
"K26141",0.406321220012702
"K20493",-0.362204522850829
"K02553",0.438239788822874
"K03936",0.271162208553011
"K07874",0.543343908351728
"K18587",0.568056699707393
"K19360",-0.420648871592452
"K09503",0.496113659894086
"K22790",-0.571921337771594
"K07408",-1.34303070699795
"K08341",0.500371029807316
"K18342",0.391078394518696
"K12823",0.800150877332623
"K00102",0.265794866853276
"K09550",0.44197884070635
"K06711",1.94895157675951
"K08059",-0.405588987355898
"K16550",-0.481155546696108
"K14309",0.251552712691968
"K10367",-0.579032689247984
"K18468",0.355955140240871
"K05656",0.597794316364959
"K18621",0.380784555594136
"K12751",-0.952648955272944
"K18163",0.371635375819399
"K07478",0.97094345530391
"K07375",0.401755071981671
"K21797",0.345973280295329
"K01562",1.80539097011944
"K17904",1.12092823427438
"K01338",0.668717636492127
"K13091",-0.291994821550183
"K05048",-0.561170256069246
"K04515",-1.80951138761172
"K10630",-0.852894436077662
"K06530",-0.572076445617209
"K23223",-0.321946905176602
"K13698",0.366453095123191
"K19952",0.46458864340895
"K26496",0.556868697526813
"K24464",0.726786920584375
"K05198",-0.889178675999777
"K20899",-0.45558600519248
"K13811",0.929612420985727
"K10809",0.243469992821406
"K01273",-0.716848863262848
"K14076",1.12545025496489
"K00106",-0.295869356822806
"K06254",2.54735028065412
"K11866",-0.354182957519773
"K04370",0.318418022838348
"K16316",0.599363054701419
"K04362",-0.732159739692508
"K13249",0.401339745901258
"K12843",-0.239037948508019
"K19371",-0.270211753277192
"K00031",-0.438817747152263
"K24685",-0.886739025303267
"K08504",0.414040761934249
"K20198",-0.678128134559757
"K11259",0.473999334915831
"K06633",0.957516906379899
"K14638",0.461787396028141
"K04593",-0.484557129933368
"K09656",0.292121847631042
"K17570",-0.522640015475523
"K14401",0.494529187103523
"K05726",-0.231840737544629
"K10428",0.48178921295745
"K10707",-0.32617504499772
"K24684",0.261157358209701
"K03175",0.791420758500439
"K19867",-0.204553845838653
"K18849",0.543693962001317
"K02974",0.352043530755146
"K27061",0.193036039669471
"K02870",0.572070452523619
"K04438",0.355739217456061
"K11127",-0.298411892930565
"K12597",-0.485166789409776
"K10443",0.675311307984207
"K10407",0.789184436953103
"K22023",-0.618823101283012
"K09228",-0.311131539751817
"K15198",-0.208908142849486
"K17277",-0.199725726026241
"K21032",0.494289865752386
"K23491",-0.314974505120359
"K15338",0.251411220123023
"K23712",0.291286616459846
"K18343",-0.248505873640046
"K01672",0.653736973107104
"K01362",-0.822584150318546
"K08665",1.82632578472128
"K09637",1.13102735311958
"K17307",-0.399730763243132
"K22017",-0.323371665693997
"K24755",1.30244570716631
"K03021",0.398692734876119
"K07941",0.584447536214091
"K17199",-0.245320139048406
"K22674",-1.31244214542067
"K09408",-2.75349485924065
"K11861",-0.442023121534314
"K20908",-0.201603401467091
"K04135",-1.45951106775965
"K11340",-0.548464963274319
"K24186",-0.364965398653301
"K24506",0.835754882906693
"K19382",0.563627663846695
"K08175",0.257340770615616
"K20196",-0.570767129382053
"K10251",0.653959749440912
"K17533",-0.3027566294617
"K02949",0.833164739841359
"K25481",1.23304301512237
"K13186",0.290622757879406
"K04615",-0.631653071911047
"K16892",1.32924310189572
"K20279",-0.243465103577705
"K20858",0.803732251469078
"K00789",0.495566448375336
"K12898",-0.623774692928547
"K04397",-0.215369600595934
"K04600",-0.318601561161941
"K04857",-0.627728310901745
"K23327",0.806371973496878
"K23542",0.194190016670958
"K04919",-1.08964864412685
"K23927",0.756291366429398
"K20396",1.15023430279535
"K12373",0.328775119345128
"K14314",0.500532095100473
"K14806",0.749886818660457
"K20705",0.18404325711583
"K12310",0.757757543627468
"K25830",-0.653458260668249
"K15443",0.24496491842395
"K05700",0.36831954260596
"K11658",0.345835861001752
"K14825",0.499580483522817
"K15161",0.558422832185148
"K25459",0.23971618993197
"K02912",0.432312212981919
"K24764",-0.836530248259182
"K08202",2.01731776754051
"K00787",0.361029220759865
"K21769",0.397331626997082
"K18756",-0.473232492165198
"K03026",-0.646955528229436
"K04802",0.534375596200747
"K22530",0.323747861050063
"K09459",-0.609921849657646
"K10435",0.522552077669148
"K26229",0.511570357093283
"K25554",-0.534010929905349
"K23344",-0.34913597255693
"K07365",-0.566862806413747
"K12232",-0.197556010185332
"K12193",0.223734619178635
"K24141",0.164749908279234
"K04354",0.219296470332972
"K24785",-0.433088417661519
"K00280",0.375340590310737
"K09680",-0.38119964676296
"K07763",1.64936855176415
"K08793",-0.343831506243073
"K16506",-0.692111961772738
"K13708",-0.267225154653351
"K01255",-0.389615658493246
"K01316",0.532232942283905
"K22534",-1.41247981134316
"K18416",-0.50580726378714
"K16449",-0.236469294677402
"K07944",0.429329017551475
"K15075",0.718561332459524
"K13201",-0.300166343473462
"K09478",0.657675887620907
"K03341",0.450948610573665
"K11149",0.618308345201074
"K14831",-0.241246294384683
"K22125",-0.335175560534736
"K00736",-0.710668303899241
"K04231",-0.634042081928262
"K04239",2.14072569307552
"K08378",1.18303566794704
"K24660",0.720922514264725
"K14735",-0.393563310973191
"K21554",-0.488963320018419
"K11968",-0.468661208621065
"K07904",-1.01110914183583
"K08492",-0.31263849824723
"K09203",-1.30564858887017
"K21798",-0.341609646018477
"K07939",0.245926336964868
"K00884",0.635992493684408
"K02898",0.59688685769155
"K06532",-0.301629563699835
"K01017",-2.81150295411224
"K25608",-0.594567669966139
"K16315",0.794391867148035
"K00010",0.612485514012738
"K08024",0.444745491788343
"K04630",0.27683723459994
"K22868",-0.234680666305497
"K14719",0.599727419475909
"K09553",-0.130913127528097
"K14281",-0.420459704725112
"K11165",1.14922027823577
"K04648",-0.255070659951408
"K22816",-0.42528735108503
"K17675",0.343881675475536
"K01557",0.420221266652249
"K12654",-0.281465548267017
"K24788",0.793747778282019
"K23796",-0.30015176800807
"K10398",0.834611099341667
"K16353",1.20433201123324
"K07984",-0.274195031017716
"K24793",-0.725918088405745
"K09271",-0.882852572012752
"K11374",0.347495416933569
"K07855",1.28505944568643
"K14613",0.875468458164389
"K03130",-0.549382251530014
"K00844",-0.427912274825056
"K11424",-0.221064163391809
"K23503",0.650289407633796
"K09317",1.19542472874374
"K19608",-0.676942568090066
"K06229",0.516974017225625
"K12819",-0.218203025919407
"K24032",-0.681663172880726
"K12757",-0.798211608234974
"K00555",0.323753334922081
"K03575",0.79129639772055
"K10268",0.305219524681698
"K24736",0.93043609207842
"K21278",-2.48129856980978
"K24223",-0.32067970918052
"K16893",0.824859825624433
"K07573",0.379989810612832
"K01074",0.390852657260786
"K13720",0.336455404056166
"K03254",-0.321693343662971
"K19022",0.208650596458587
"K00357",0.309079586316932
"K05399",0.228890120830016
"K08193",0.857163171807965
"K12657",0.197654287309511
"K16754",-0.254880794985903
"K05094",-0.173765639425926
"K04358",0.849571746043587
"K03240",0.285854426567403
"K26502",0.327456151745556
"K24687",-0.365047584765822
"K12617",0.39774087395302
"K24677",-0.319929402919143
"K02168",0.349809149879237
"K01315",-0.732915777126841
"K12316",0.373165800690726
"K24792",0.525617633459866
"K04501",0.218966762540309
"K01045",0.598137456867967
"K25366",0.60322622255833
"K02085",-0.6150056869551
"K18406",-0.713098505877625
"K08961",-2.13028670159543
"K23896",-1.22885408142384
"K22470",0.356633536786112
"K04805",-1.1486166062165
"K02377",0.566930435084536
"K05402",0.398588508881949
"K11168",0.591256366248003
"K05236",0.421719956335689
"K02127",0.239708394362238
"K09091",-0.638723489674384
"K10151",-0.348484940539855
"K04892",0.661059954927396
"K01510",0.214954341796873
"K19985",0.257299461383778
"K08836",-0.313300477888001
"K19041",-0.493686380550896
"K12900",-0.530158992436928
"K04978",-3.22545441056926
"K16726",-0.401310403616178
"K06819",-1.04879692781457
"K13806",0.236456817662221
"K12821",-0.345585311140832
"K09048",-0.476532877978344
"K03108",-0.531253533985829
"K08844",0.219327419308808
"K11487",0.212434736009054
"K11488",-0.519788259467575
"K08568",0.523963961959183
"K20193",0.311569537706217
"K06835",-0.397720303087856
"K15601",-0.308770035777178
"K10706",-0.278919598214586
"K09067",-0.682275433921034
"K14302",0.58833154354114
"K06632",0.46004699900789
"K07830",-0.37284036102512
"K10637",1.13642712352216
"K00616",0.967544960921493
"K05208",-0.506742907852381
"K03686",-0.87912454129521
"K10482",0.240976548598352
"K06468",-0.586113393628648
"K16609",0.640197197335509
"K25857",0.250327095271834
"K02087",0.874831471378879
"K08619",-0.474568299633151
"K23882",0.420353438732671
"K23994",0.986569826566087
"K24509",-0.778876355659448
"K01301",-0.428409908310731
"K01052",0.872139108952474
"K19483",-0.68748426875384
"K17346",0.739970232473696
"K22403",-0.397039345235217
"K05770",0.653704621128798
"K04463",0.394444503053283
"K17095",0.355569434044991
"K00551",0.541836410442197
"K11644",-0.239526919498523
"K09422",-0.480792950251626
"K15121",1.35317940899519
"K12351",0.40500025830449
"K07890",-0.5025769857647
"K24215",1.00149439190107
"K02888",0.215193830357789
"K20051",-0.754015030544987
"K12382",0.386878011389767
"K25628",0.475982458095991
"K00287",0.559564712318257
"K24633",0.408683577599802
"K11436",0.530954533980859
"K00771",-0.934190135517659
"K13207",-0.280148620759807
"K02163",-1.04530840207826
"K05034",-0.268104909540831
"K04874",-0.504072860628487
"K06270",-0.413270718015913
"K24427",0.402531952973749
"K19480",-0.447061218072713
"K05619",-0.674970052231008
"K23342",0.806585883062359
"K11857",-0.226242939216624
"K01415",0.541856995761067
"K00831",0.656523543053202
"K10529",-0.919985884728109
"K09093",0.921935159464761
"K12178",0.177522732622297
"K13137",-0.551206247323976
"K19906",1.59104211673749
"K06624",-0.350925620006839
"K14072",1.45742021071844
"K06792",1.64515169303574
"K25727",0.584436093429881
"K05125",0.867300379591282
"K17459",-0.735622839998113
"K16575",0.419721430906361
"K10316",0.60662130043238
"K12236",-0.339962606301726
"K05285",0.441090286907359
"K12379",0.959876384459775
"K24760",0.350130989261017
"K22697",0.285081557383305
"K14634",1.41602268745762
"K01047",-0.709622061399594
"K06106",-0.290524549687379
"K12386",0.314607840177075
"K01619",0.816578238522161
"K23424",0.406601455703122
"K19600",-0.341980359251783
"K06560",0.508958575573191
"K04255",1.56865689142478
"K03781",-0.329553102835395
"K02374",-0.575504458238227
"K02865",0.166467329454202
"K25493",0.54128548287641
"K15009",-0.209580776356994
"K11262",-0.52322671954865
"K14718",-0.497696378930155
"K11141",0.270919857378371
"K03671",0.360925087230595
"K07432",0.482372172904513
"K12626",0.408457925669932
"K01324",-2.92247208023996
"K11699",-0.845852416328687
"K23091",0.605905217684625
"K01487",0.284672752638518
"K02978",0.733113178274496
"K19219",-0.300378050740947
"K23951",0.357088138455415
"K01395",-1.34765252198227
"K20168",0.645244945100966
"K12400",-0.33101242732038
"K07901",-0.543280320883897
"K24646",0.516620643181232
"K01772",0.942449910770622
"K12804",-0.172900612864416
"K05695",-0.538673678448474
"K19899",0.435166096994386
"K06778",-0.476427653946971
"K24738",-0.419168907830576
"K10357",-0.296994771705057
"K00698",0.767464703035234
"K06271",0.145230718895935
"K15837",-1.4587433756352
"K00088",0.263353639702908
"K13190",-0.521239137328648
"K04944",-1.07804075686242
"K01558",-1.41443169689826
"K09664",0.746129263673969
"K17577",-0.428049096219964
"K08824",-0.544590177934666
"K06825",1.20114841097048
"K16749",-0.209716161861081
"K19323",0.200390136274251
"K08049",-0.513891224268078
"K12162",0.284425765513254
"K19202",0.553202720402904
"K01443",0.320962128670759
"K12948",0.285019226082478
"K11109",0.707386290328554
"K16537",-0.637542491810172
"K14836",-0.338632941428018
"K14405",-0.42687909719515
"K03211",-0.295906103430943
"K19671",-0.345782182412136
"K05673",0.5626210376724
"K24098",0.962727505744481
"K00323",0.770366901813217
"K03320",-0.887186607676219
"K02984",0.429902916003598
"K09850",0.44491000680617
"K21989",0.358612760417126
"K13169",-0.336566574825425
"K02985",0.348765787428365
"K04511",0.71234308356955
"K10185",0.337526371612018
"K18486",1.48700221590559
"K16461",-0.383234689670694
"K10294",0.352405997341105
"K12319",-0.630012583440932
"K04739",-0.778532139318216
"K18757",-0.297714969542648
"K09105",-0.352195620300339
"K08683",0.793823810905252
"K00182",-0.595920555475714
"K06265",-2.07906743802982
"K20683",0.505730108708365
"K21873",-0.276906861877582
"K11529",0.673009247641322
"K02940",0.386355028667305
"K26420",0.354769954311446
"K12171",0.287902109547308
"K15185",-0.291300095592437
"K16538",0.699520262418467
"K09667",-0.402117266538877
"K21245",0.233859166012375
"K04676",0.510007568775137
"K00729",0.480500383823353
"K25449",0.62914905786454
"K10807",0.810697777677074
"K24038",-0.334954272205474
"K11128",0.68510333238975
"K13298",0.224309406750602
"K18178",0.258315102357905
"K11273",0.309909056343742
"K21956",0.532003643906548
"K24734",-1.17474272388811
"K17824",0.247933172316587
"K04936",-1.12824546456591
"K25163",0.534848940112316
"K23958",-0.535745242722583
"K15120",0.466018550369911
"K19941",0.653897353095425
"K04986",-0.891896127077244
"K03949",0.453252900462057
"K27096",-0.210176885543357
"K14284",-0.522170614486862
"K11252",0.742868402285441
"K12602",0.350099860504262
"K02272",0.587558657486421
"K02874",0.40468710156157
"K04905",-0.636633459732384
"K04662",0.455381953971791
"K14308",0.427111127464199
"K00444",0.670423417647212
"K00286",0.717683036782983
"K18079",0.303849612778731
"K13807",-0.454723472163406
"K03849",0.555753991518198
"K13047",-0.349042424535872
"K05850",-0.140855687545776
"K16751",0.275137877512494
"K12862",0.918610358381057
"K02973",0.267829748416502
"K03654",1.04815904484923
"K14388",0.463304742891722
"K18439",-0.213976310171714
"K11854",-0.273913652741386
"K07588",0.453229022786814
"K15302",-0.25462487175934
"K16480",-0.250796018367193
"K17779",0.474302989227435
"K08635",0.522734657459168
"K10274",0.79784947740488
"K01135",-0.399334807108439
"K00738",0.561610818188992
"K12309",0.39801231918596
"K00764",0.600982832841255
"K01587",0.396143335640388
"K04780",0.861065236835098
"K08857",-0.504850470380168
"K14677",0.671512557153183
"K18134",0.468244615728026
"K11407",0.693470358838574
"K07127",0.630946313532454
"K23460",0.303448197230548
"K07213",0.185458425967717
"K12348",0.364818357282936
"K17335",-0.253714261193382
"K02910",0.149472638218134
"K08105",0.692658377760916
"K23568",0.286803720318219
"K17383",-1.86582819099784
"K10756",0.49512784259559
"K19983",-0.381744010455992
"K09275",0.201092627523191
"K13649",0.629797167560378
"K04594",-1.03801520238611
"K00382",0.715219598519003
"K20028",0.397040222545021
"K24422",-0.68025667405011
"K09489",-0.505814944354411
"K14966",-0.19189831948122
"K20071",-0.28806591390536
"K22038",-0.607570221151735
"K10392",-0.73216195103348
"K23970",-0.240023851157982
"K16507",-0.227621816836085
"K14400",-0.186957962672559
"K25839",0.323391183515581
"K07752",-0.703933699684831
"K11154",-0.52857632366902
"K06133",-0.494215262119808
"K01892",0.32071485673769
"K19410",-0.71893622867035
"K14650",-0.38910224781184
"K24937",-0.775940280874227
"K17686",-0.304569802030221
"K24915",0.709004019346156
"K08017",-0.42403606423539
"K09669",0.659728046656059
"K11339",0.896131127805007
"K13443",0.662811547214458
"K09191",0.346015758483762
"K14800",0.370919811329945
"K06627",0.54214726789623
"K24060",0.383681609406717
"K08885",0.132877678161869
"K04814",-1.04949275314135
"K16288",-0.262411391158243
"K12666",0.318450135956028
"K22562",0.401773917852554
"K13146",0.485295115562032
"K19909",-0.516744852249499
"K20224",0.250830594094884
"K24183",-0.440776531682417
"K07754",1.03745520442186
"K03243",-0.344801644174879
"K08856",0.293368472865687
"K12585",0.358118647542645
"K01855",0.411719963741015
"K17253",-0.347350480097838
"K20792",-0.261072310642934
"K03946",0.485954460551499
"K25475",-0.470923630839169
"K11418",-0.368688106973215
"K24838",-0.323868630133945
"K03178",0.202570749625374
"K06058",-0.914386485725866
"K16685",0.255439080161254
"K23853",0.598686069384759
"K13109",-0.295317587504982
"K18625",-0.197180438747925
"K08189",1.20465285938497
